section id,recording id,timestamp [ns],gyro x [deg/s],gyro y [deg/s],gyro z [deg/s],acceleration x [g],acceleration y [g],acceleration z [g],roll [deg],pitch [deg],yaw [deg],quaternion w,quaternion x,quaternion y,quaternion z
dff370df-234e-4fee-881b-fcdf2ff13304,bb94dc02-fe9f-4d45-b616-70e1ff72143a,1760515830671984852,0.349045,0.005722,-0.249863,-0.01123,-0.47168,0.905762,0.47045047429917036,-27.61693635892586,127.21795697868058,0.43252259492874146,-0.10966108739376068,-0.21202850341796875,0.8694495558738708
dff370df-234e-4fee-881b-fcdf2ff13304,bb94dc02-fe9f-4d45-b616-70e1ff72143a,1760515830679978852,-0.019073,0.007629,-0.310898,-0.007324,-0.478027,0.895019,0.47087052335033014,-27.620489227828656,127.16474478860897,0.4329238831996918,-0.1097760871052742,-0.2120029479265213,0.8692415356636047
dff370df-234e-4fee-881b-fcdf2ff13304,bb94dc02-fe9f-4d45-b616-70e1ff72143a,1760515830687972852,0.106812,0.434875,-0.432968,-0.016602,-0.485352,0.90332,0.47430365516112777,-27.623565082071384,127.13483849990519,0.43315431475639343,-0.10986902564764023,-0.21198466420173645,0.8691194653511047
dff370df-234e-4fee-881b-fcdf2ff13304,bb94dc02-fe9f-4d45-b616-70e1ff72143a,1760515830695966852,-0.200272,-0.177383,-0.249863,-0.022949,-0.478516,0.907227,0.4784146551142564,-27.629654021647447,127.0965483600941,0.43344685435295105,-0.10999397188425064,-0.21197861433029175,0.8689592480659485
dff370df-234e-4fee-881b-fcdf2ff13304,bb94dc02-fe9f-4d45-b616-70e1ff72143a,1760515830703981852,-0.444412,-0.299454,-0.432968,-0.018066,-0.469727,0.903809,0.47913696722343213,-27.62827848477737,127.04000772386368,0.4338781237602234,-0.11009883880615234,-0.211911141872406,0.8687471747398376
dff370df-234e-4fee-881b-fcdf2ff13304,bb94dc02-fe9f-4d45-b616-70e1ff72143a,1760515830711996852,-0.507355,-0.480652,-0.310898,-0.012695,-0.476074,0.899414,0.4797557087802496,-27.62931249256364,127.00363154369047,0.43415409326553345,-0.11017469316720963,-0.21188168227672577,0.8686068654060364
dff370df-234e-4fee-881b-fcdf2ff13304,bb94dc02-fe9f-4d45-b616-70e1ff72143a,1760515830720011852,-0.198364,-0.419617,-0.249863,-0.003906,-0.474121,0.905762,0.4824864899526878,-27.63136628590717,126.96694707845808,0.43443533778190613,-0.11027096211910248,-0.21185162663459778,0.8684613704681396
dff370df-234e-4fee-881b-fcdf2ff13304,bb94dc02-fe9f-4d45-b616-70e1ff72143a,1760515830728026852,-0.44632,-0.236511,-0.066757,-0.012695,-0.489746,0.902344,0.4848540148107403,-27.636700978297906,126.89791971627989,0.43495798110961914,-0.11043666303157806,-0.21181663870811462,0.8681871891021729
dff370df-234e-4fee-881b-fcdf2ff13304,bb94dc02-fe9f-4d45-b616-70e1ff72143a,1760515830736041852,-0.078201,-0.844955,-0.310898,-0.008301,-0.48877,0.91748,0.48608858576252967,-27.637795265222596,126.81589154730945,0.43558064103126526,-0.1106017529964447,-0.2117411345243454,0.8678723573684692
dff370df-234e-4fee-881b-fcdf2ff13304,bb94dc02-fe9f-4d45-b616-70e1ff72143a,1760515830744056852,-0.141144,-0.785828,-0.005722,-0.01709,-0.487793,0.902344,0.4881592652552941,-27.63856192346493,126.72215747508913,0.4362935423851013,-0.11079350858926773,-0.21164852380752563,0.8675122857093811
dff370df-234e-4fee-881b-fcdf2ff13304,bb94dc02-fe9f-4d45-b616-70e1ff72143a,1760515830753637852,-0.38147,-0.541687,0.055313,-0.001465,-0.478027,0.903809,0.4859175042208395,-27.637615279520563,126.6357070850315,0.4369446039199829,-0.11093258857727051,-0.2115662544965744,0.8671868443489075
