section id,recording id,fixation id,start timestamp [ns],end timestamp [ns],duration [ms],fixation x [px],fixation y [px],azimuth [deg],elevation [deg]
26446061-53b6-4d5d-9287-a70d2bf85daa,cb23ced8-1cb2-47c9-86f9-9402c7dcd1cd,1,1762168905423658019,1762168905944163019,521,689.638,473.204,-8.100513211775361,8.95751676758451
26446061-53b6-4d5d-9287-a70d2bf85daa,cb23ced8-1cb2-47c9-86f9-9402c7dcd1cd,2,1762168905969163019,1762168907020173019,1051,663.261,457.716,-9.834160672663268,9.936168228470953
26446061-53b6-4d5d-9287-a70d2bf85daa,cb23ced8-1cb2-47c9-86f9-9402c7dcd1cd,3,1762168907080186019,1762168907275314019,195,695.027,765.747,-7.762173896289436,-9.885949756635965
26446061-53b6-4d5d-9287-a70d2bf85daa,cb23ced8-1cb2-47c9-86f9-9402c7dcd1cd,4,1762168907295426019,1762168907475552019,180,694.442,753.303,-7.78898115577922,-9.085339722483008
26446061-53b6-4d5d-9287-a70d2bf85daa,cb23ced8-1cb2-47c9-86f9-9402c7dcd1cd,5,1762168907510553019,1762168907765805019,255,786.604,751.254,-1.7859086017699082,-8.98293564502059
26446061-53b6-4d5d-9287-a70d2bf85daa,cb23ced8-1cb2-47c9-86f9-9402c7dcd1cd,6,1762168907825931019,1762168908476437019,651,695.06,442.108,-7.777632239854508,10.960384796707405
26446061-53b6-4d5d-9287-a70d2bf85daa,cb23ced8-1cb2-47c9-86f9-9402c7dcd1cd,7,1762168908536563019,1762168908916941019,380,771.21,749.955,-2.7882974363207693,-8.896827021169178
26446061-53b6-4d5d-9287-a70d2bf85daa,cb23ced8-1cb2-47c9-86f9-9402c7dcd1cd,8,1762168908981950019,1762168909467446019,485,701.269,435.608,-7.378724362637829,11.382128534675207
26446061-53b6-4d5d-9287-a70d2bf85daa,cb23ced8-1cb2-47c9-86f9-9402c7dcd1cd,9,1762168909527447019,1762168909627573019,100,724.485,793.84,-5.863733277515744,-11.708960634477016
26446061-53b6-4d5d-9287-a70d2bf85daa,cb23ced8-1cb2-47c9-86f9-9402c7dcd1cd,10,1762168909647573019,1762168909752699019,105,709.459,777.41,-6.831549964450283,-10.644111648597026
26446061-53b6-4d5d-9287-a70d2bf85daa,cb23ced8-1cb2-47c9-86f9-9402c7dcd1cd,11,1762168909817700019,1762168910072952019,255,864.295,725.403,3.266465272454397,-7.309901043570704
26446061-53b6-4d5d-9287-a70d2bf85daa,cb23ced8-1cb2-47c9-86f9-9402c7dcd1cd,12,1762168910107953019,1762168910278094019,170,768.733,736.64,-2.9454788152538613,-8.037196559326205
26446061-53b6-4d5d-9287-a70d2bf85daa,cb23ced8-1cb2-47c9-86f9-9402c7dcd1cd,13,1762168910343208019,1762168910513337019,170,706.616,396.091,-7.0736072242176355,13.925240536171362
26446061-53b6-4d5d-9287-a70d2bf85daa,cb23ced8-1cb2-47c9-86f9-9402c7dcd1cd,14,1762168910538332019,1762168911103965019,566,714.809,422.59,-6.505724249405195,12.227393693301304
26446061-53b6-4d5d-9287-a70d2bf85daa,cb23ced8-1cb2-47c9-86f9-9402c7dcd1cd,15,1762168911173970019,1762168911404215019,230,913.373,704.505,6.441756712032955,-5.949224576667155
26446061-53b6-4d5d-9287-a70d2bf85daa,cb23ced8-1cb2-47c9-86f9-9402c7dcd1cd,16,1762168911464216019,1762168911694468019,230,665.985,680.292,-9.582866736094369,-4.376406079413203
26446061-53b6-4d5d-9287-a70d2bf85daa,cb23ced8-1cb2-47c9-86f9-9402c7dcd1cd,17,1762168911729468019,1762168911949722019,220,714.27,697.632,-6.465970660927645,-5.507600442337934
26446061-53b6-4d5d-9287-a70d2bf85daa,cb23ced8-1cb2-47c9-86f9-9402c7dcd1cd,18,1762168911979721019,1762168912204973019,225,748.379,688.402,-4.252841405231052,-4.919209883164263
26446061-53b6-4d5d-9287-a70d2bf85daa,cb23ced8-1cb2-47c9-86f9-9402c7dcd1cd,19,1762168912264978019,1762168912750478019,486,745.628,424.966,-4.483970175993728,12.089523409142975
26446061-53b6-4d5d-9287-a70d2bf85daa,cb23ced8-1cb2-47c9-86f9-9402c7dcd1cd,20,1762168912785478019,1762168912990730019,205,715.438,422.916,-6.464177286231113,12.206826414284064
26446061-53b6-4d5d-9287-a70d2bf85daa,cb23ced8-1cb2-47c9-86f9-9402c7dcd1cd,21,1762168913015731019,1762168913180857019,165,692.263,441.346,-7.96118807395762,11.007596665917772
26446061-53b6-4d5d-9287-a70d2bf85daa,cb23ced8-1cb2-47c9-86f9-9402c7dcd1cd,22,1762168913235858019,1762168913651236019,415,615.367,716.703,-12.884808431975689,-6.688646651393571
26446061-53b6-4d5d-9287-a70d2bf85daa,cb23ced8-1cb2-47c9-86f9-9402c7dcd1cd,23,1762168913681362019,1762168914076741019,395,641.451,734.026,-11.213255401667134,-7.815440545706335
26446061-53b6-4d5d-9287-a70d2bf85daa,cb23ced8-1cb2-47c9-86f9-9402c7dcd1cd,24,1762168914136741019,1762168914321868019,185,916.926,703.682,6.671425647619014,-5.895030215739651
26446061-53b6-4d5d-9287-a70d2bf85daa,cb23ced8-1cb2-47c9-86f9-9402c7dcd1cd,25,1762168914462003019,1762168914702247019,240,676.126,672.275,-8.923536412950185,-3.8634773735643884
26446061-53b6-4d5d-9287-a70d2bf85daa,cb23ced8-1cb2-47c9-86f9-9402c7dcd1cd,26,1762168914727247019,1762168914972499019,245,710.709,672.744,-6.6871844892742445,-3.901750342235798
