section id,recording id,timestamp [ns],pupil diameter left [mm],pupil diameter right [mm],eyeball center left x [mm],eyeball center left y [mm],eyeball center left z [mm],eyeball center right x [mm],eyeball center right y [mm],eyeball center right z [mm],optical axis left x,optical axis left y,optical axis left z,optical axis right x,optical axis right y,optical axis right z,eyelid angle top left [rad],eyelid angle bottom left [rad],eyelid aperture left [mm],eyelid angle top right [rad],eyelid angle bottom right [rad],eyelid aperture right [mm]
ba5fb8db-165d-4926-8f53-933dcc56c7a4,f7eb65d9-b16d-4a82-8c55-94550500d621,1759827865806346813,3.4597,3.5755,-32.9688,17.5625,-36.75,30.0156,17.5625,-36.8125,-0.1318,0.2422,0.9612,-0.2609,0.2232,0.9392,0.013,-0.8262,9.4106,-0.0977,-0.9834,10.0929
ba5fb8db-165d-4926-8f53-933dcc56c7a4,f7eb65d9-b16d-4a82-8c55-94550500d621,1759827865811355813,3.4377,3.7335,-32.9688,17.25,-36.8125,30.0625,17.2188,-37.25,-0.1381,0.2733,0.952,-0.2442,0.2554,0.9355,-0.0179,-0.8706,9.6016,-0.1302,-1.0244,10.2406
ba5fb8db-165d-4926-8f53-933dcc56c7a4,f7eb65d9-b16d-4a82-8c55-94550500d621,1759827865816346813,3.4726,3.6545,-32.875,17.1875,-36.875,30.125,17.3125,-36.6875,-0.1509,0.2771,0.9489,-0.2758,0.2583,0.9259,-0.0235,-0.8721,9.5576,-0.1267,-1.0068,10.0632
ba5fb8db-165d-4926-8f53-933dcc56c7a4,f7eb65d9-b16d-4a82-8c55-94550500d621,1759827865821346813,3.3091,3.4175,-32.8438,17.6562,-36.8125,30.1406,17.6562,-36.8125,-0.1461,0.2356,0.9608,-0.2659,0.2175,0.9392,0.0173,-0.8242,9.4339,-0.0794,-0.9482,9.865
ba5fb8db-165d-4926-8f53-933dcc56c7a4,f7eb65d9-b16d-4a82-8c55-94550500d621,1759827865826346813,3.4285,3.366,-32.8438,17.5625,-36.8125,30.1562,17.75,-36.6875,-0.1421,0.2431,0.9595,-0.2682,0.2251,0.9367,0.012,-0.812,9.2318,-0.0726,-0.9502,9.9632
ba5fb8db-165d-4926-8f53-933dcc56c7a4,f7eb65d9-b16d-4a82-8c55-94550500d621,1759827865831471813,3.4101,3.4616,-32.625,17.9375,-36.4375,30.3906,17.875,-36.75,-0.1335,0.2184,0.9667,-0.2825,0.2003,0.9381,0.043,-0.7671,9.0416,-0.0439,-0.9414,10.1699
ba5fb8db-165d-4926-8f53-933dcc56c7a4,f7eb65d9-b16d-4a82-8c55-94550500d621,1759827865836482813,3.423,3.5424,-33.375,17.5312,-37.0,29.6562,17.6875,-36.75,-0.1118,0.2498,0.9618,-0.2319,0.2318,0.9447,0.0175,-0.8286,9.4886,-0.0817,-0.9175,9.4685
ba5fb8db-165d-4926-8f53-933dcc56c7a4,f7eb65d9-b16d-4a82-8c55-94550500d621,1759827865841471813,3.3035,3.7629,-32.8125,17.75,-36.8125,30.2188,17.7812,-37.25,-0.1526,0.2356,0.9598,-0.2587,0.2146,0.9418,0.0312,-0.8018,9.3198,-0.0677,-0.9639,10.1825
ba5fb8db-165d-4926-8f53-933dcc56c7a4,f7eb65d9-b16d-4a82-8c55-94550500d621,1759827865846471813,3.423,3.4689,-32.6875,17.9688,-36.8125,30.3281,18.0938,-37.0,-0.1643,0.2003,0.9659,-0.2681,0.1773,0.9469,0.0651,-0.7583,9.1797,-0.0346,-0.9526,10.4068
ba5fb8db-165d-4926-8f53-933dcc56c7a4,f7eb65d9-b16d-4a82-8c55-94550500d621,1759827865851471813,3.5148,3.3973,-33.125,17.75,-36.9688,29.875,18.1562,-37.5625,-0.12,0.1898,0.9745,-0.2199,0.1715,0.9603,0.069,-0.771,9.3709,-0.0375,-0.9336,10.1442
ba5fb8db-165d-4926-8f53-933dcc56c7a4,f7eb65d9-b16d-4a82-8c55-94550500d621,1759827865856472813,3.5828,3.6453,-33.1562,17.625,-37.0,29.875,18.125,-37.625,-0.1081,0.1677,0.9799,-0.2056,0.1503,0.967,0.0708,-0.7607,9.2701,-0.0095,-0.8887,9.9093
ba5fb8db-165d-4926-8f53-933dcc56c7a4,f7eb65d9-b16d-4a82-8c55-94550500d621,1759827865861471813,3.6177,3.3697,-33.0625,17.3438,-37.1875,30.0,18.25,-37.75,-0.1113,0.1464,0.9829,-0.1901,0.1281,0.9734,0.082,-0.7656,9.4498,0.019,-0.8672,9.9635
ba5fb8db-165d-4926-8f53-933dcc56c7a4,f7eb65d9-b16d-4a82-8c55-94550500d621,1759827865866472813,3.5167,3.7519,-33.25,17.7812,-37.125,29.8125,18.5625,-37.5312,-0.0696,0.0717,0.995,-0.1895,0.0551,0.9803,0.2148,-0.667,9.7563,0.0876,-0.7407,9.2194
ba5fb8db-165d-4926-8f53-933dcc56c7a4,f7eb65d9-b16d-4a82-8c55-94550500d621,1759827865871472813,3.4652,3.4781,-33.2812,17.9375,-37.0312,29.7812,19.0312,-37.7812,-0.0425,0.0171,0.999,-0.1542,0.0034,0.988,0.2654,-0.6079,9.6337,0.2041,-0.6167,9.0613
ba5fb8db-165d-4926-8f53-933dcc56c7a4,f7eb65d9-b16d-4a82-8c55-94550500d621,1759827865876472813,3.423,3.5424,-33.1562,17.6875,-37.25,29.9219,18.75,-37.9062,-0.0425,0.0005,0.9991,-0.1503,-0.0132,0.9886,0.302,-0.5854,9.781,0.1757,-0.6626,9.2764
ba5fb8db-165d-4926-8f53-933dcc56c7a4,f7eb65d9-b16d-4a82-8c55-94550500d621,1759827865881472813,3.4487,3.6545,-33.375,17.8438,-37.6562,29.6875,19.25,-38.25,-0.0288,-0.0552,0.9981,-0.1123,-0.0668,0.9914,0.3823,-0.5503,10.2708,0.2864,-0.5547,9.2594
ba5fb8db-165d-4926-8f53-933dcc56c7a4,f7eb65d9-b16d-4a82-8c55-94550500d621,1759827865886472813,3.3991,3.6196,-32.875,18.125,-37.3125,30.1719,19.4062,-38.3125,-0.0228,-0.1038,0.9943,-0.1282,-0.1155,0.985,0.4167,-0.4668,9.7131,0.3896,-0.4705,9.4526
ba5fb8db-165d-4926-8f53-933dcc56c7a4,f7eb65d9-b16d-4a82-8c55-94550500d621,1759827865891472813,3.3587,3.5204,-33.0625,17.75,-37.5625,30.0,19.5,-38.625,-0.0238,-0.1145,0.9931,-0.0982,-0.1252,0.9873,0.3933,-0.47,9.4878,0.4492,-0.4817,10.2428
ba5fb8db-165d-4926-8f53-933dcc56c7a4,f7eb65d9-b16d-4a82-8c55-94550500d621,1759827865896472813,3.4101,3.6747,-33.0938,18.0625,-37.4375,29.9375,19.6875,-38.5,-0.0015,-0.1474,0.9891,-0.0948,-0.158,0.9829,0.4673,-0.4463,10.0484,0.4824,-0.4065,9.7742
ba5fb8db-165d-4926-8f53-933dcc56c7a4,f7eb65d9-b16d-4a82-8c55-94550500d621,1759827865901472813,3.2705,3.4854,-33.0,17.625,-37.375,30.0156,19.5,-38.25,-0.0102,-0.1358,0.9907,-0.1037,-0.1464,0.9838,0.4629,-0.4968,10.5659,0.4729,-0.4453,10.1004
ba5fb8db-165d-4926-8f53-933dcc56c7a4,f7eb65d9-b16d-4a82-8c55-94550500d621,1759827865906472813,3.3035,3.4138,-32.9375,17.7812,-37.3438,30.0938,19.375,-38.4375,-0.016,-0.1435,0.9895,-0.092,-0.1522,0.984,0.4956,-0.4751,10.689,0.5298,-0.4731,11.0524
ba5fb8db-165d-4926-8f53-933dcc56c7a4,f7eb65d9-b16d-4a82-8c55-94550500d621,1759827865911472813,3.344,3.5222,-32.625,18.1562,-37.4375,30.3906,19.5,-38.3125,-0.0554,-0.16,0.9856,-0.1157,-0.1677,0.979,0.5435,-0.4448,10.8898,0.5464,-0.4424,10.8957
ba5fb8db-165d-4926-8f53-933dcc56c7a4,f7eb65d9-b16d-4a82-8c55-94550500d621,1759827865916472813,3.2907,3.2944,-32.875,18.0938,-37.25,30.125,19.5,-37.9375,-0.0227,-0.1571,0.9873,-0.1139,-0.1657,0.9796,0.541,-0.4712,11.1574,0.5396,-0.4341,10.7256
ba5fb8db-165d-4926-8f53-933dcc56c7a4,f7eb65d9-b16d-4a82-8c55-94550500d621,1759827865921472813,3.2962,3.4211,-32.8125,17.9688,-37.3125,30.1875,19.5,-38.125,-0.0333,-0.1542,0.9875,-0.1081,-0.1648,0.9804,0.5352,-0.4817,11.209,0.5649,-0.4216,10.8743
