section id,recording id,timestamp [ns]
8335a97f-1a0d-4a81-b7c8-10e0a08fb46b,ddf3fc78-54a0-4630-8069-40aa7ed470fc,0
8335a97f-1a0d-4a81-b7c8-10e0a08fb46b,ddf3fc78-54a0-4630-8069-40aa7ed470fc,50000000
8335a97f-1a0d-4a81-b7c8-10e0a08fb46b,ddf3fc78-54a0-4630-8069-40aa7ed470fc,100000000
8335a97f-1a0d-4a81-b7c8-10e0a08fb46b,ddf3fc78-54a0-4630-8069-40aa7ed470fc,150000000
8335a97f-1a0d-4a81-b7c8-10e0a08fb46b,ddf3fc78-54a0-4630-8069-40aa7ed470fc,200000000
8335a97f-1a0d-4a81-b7c8-10e0a08fb46b,ddf3fc78-54a0-4630-8069-40aa7ed470fc,250000000
8335a97f-1a0d-4a81-b7c8-10e0a08fb46b,ddf3fc78-54a0-4630-8069-40aa7ed470fc,300000000
8335a97f-1a0d-4a81-b7c8-10e0a08fb46b,ddf3fc78-54a0-4630-8069-40aa7ed470fc,350000000
8335a97f-1a0d-4a81-b7c8-10e0a08fb46b,ddf3fc78-54a0-4630-8069-40aa7ed470fc,400000000
8335a97f-1a0d-4a81-b7c8-10e0a08fb46b,ddf3fc78-54a0-4630-8069-40aa7ed470fc,450000000
8335a97f-1a0d-4a81-b7c8-10e0a08fb46b,ddf3fc78-54a0-4630-8069-40aa7ed470fc,500000000
8335a97f-1a0d-4a81-b7c8-10e0a08fb46b,ddf3fc78-54a0-4630-8069-40aa7ed470fc,550000000
8335a97f-1a0d-4a81-b7c8-10e0a08fb46b,ddf3fc78-54a0-4630-8069-40aa7ed470fc,600000000
8335a97f-1a0d-4a81-b7c8-10e0a08fb46b,ddf3fc78-54a0-4630-8069-40aa7ed470fc,650000000
8335a97f-1a0d-4a81-b7c8-10e0a08fb46b,ddf3fc78-54a0-4630-8069-40aa7ed470fc,700000000
8335a97f-1a0d-4a81-b7c8-10e0a08fb46b,ddf3fc78-54a0-4630-8069-40aa7ed470fc,750000000
8335a97f-1a0d-4a81-b7c8-10e0a08fb46b,ddf3fc78-54a0-4630-8069-40aa7ed470fc,800000000
8335a97f-1a0d-4a81-b7c8-10e0a08fb46b,ddf3fc78-54a0-4630-8069-40aa7ed470fc,850000000
8335a97f-1a0d-4a81-b7c8-10e0a08fb46b,ddf3fc78-54a0-4630-8069-40aa7ed470fc,900000000
8335a97f-1a0d-4a81-b7c8-10e0a08fb46b,ddf3fc78-54a0-4630-8069-40aa7ed470fc,950000000
8335a97f-1a0d-4a81-b7c8-10e0a08fb46b,ddf3fc78-54a0-4630-8069-40aa7ed470fc,1000000000
8335a97f-1a0d-4a81-b7c8-10e0a08fb46b,ddf3fc78-54a0-4630-8069-40aa7ed470fc,1050000000
8335a97f-1a0d-4a81-b7c8-10e0a08fb46b,ddf3fc78-54a0-4630-8069-40aa7ed470fc,1100000000
8335a97f-1a0d-4a81-b7c8-10e0a08fb46b,ddf3fc78-54a0-4630-8069-40aa7ed470fc,1150000000
8335a97f-1a0d-4a81-b7c8-10e0a08fb46b,ddf3fc78-54a0-4630-8069-40aa7ed470fc,1200000000
8335a97f-1a0d-4a81-b7c8-10e0a08fb46b,ddf3fc78-54a0-4630-8069-40aa7ed470fc,1250000000
8335a97f-1a0d-4a81-b7c8-10e0a08fb46b,ddf3fc78-54a0-4630-8069-40aa7ed470fc,1300000000
8335a97f-1a0d-4a81-b7c8-10e0a08fb46b,ddf3fc78-54a0-4630-8069-40aa7ed470fc,1350000000
8335a97f-1a0d-4a81-b7c8-10e0a08fb46b,ddf3fc78-54a0-4630-8069-40aa7ed470fc,1400000000
8335a97f-1a0d-4a81-b7c8-10e0a08fb46b,ddf3fc78-54a0-4630-8069-40aa7ed470fc,1450000000
8335a97f-1a0d-4a81-b7c8-10e0a08fb46b,ddf3fc78-54a0-4630-8069-40aa7ed470fc,1500000000
8335a97f-1a0d-4a81-b7c8-10e0a08fb46b,ddf3fc78-54a0-4630-8069-40aa7ed470fc,1550000000
8335a97f-1a0d-4a81-b7c8-10e0a08fb46b,ddf3fc78-54a0-4630-8069-40aa7ed470fc,1600000000
8335a97f-1a0d-4a81-b7c8-10e0a08fb46b,ddf3fc78-54a0-4630-8069-40aa7ed470fc,1650000000
8335a97f-1a0d-4a81-b7c8-10e0a08fb46b,ddf3fc78-54a0-4630-8069-40aa7ed470fc,1700000000
8335a97f-1a0d-4a81-b7c8-10e0a08fb46b,ddf3fc78-54a0-4630-8069-40aa7ed470fc,1750000000
8335a97f-1a0d-4a81-b7c8-10e0a08fb46b,ddf3fc78-54a0-4630-8069-40aa7ed470fc,1800000000
8335a97f-1a0d-4a81-b7c8-10e0a08fb46b,ddf3fc78-54a0-4630-8069-40aa7ed470fc,1850000000
8335a97f-1a0d-4a81-b7c8-10e0a08fb46b,ddf3fc78-54a0-4630-8069-40aa7ed470fc,1900000000
8335a97f-1a0d-4a81-b7c8-10e0a08fb46b,ddf3fc78-54a0-4630-8069-40aa7ed470fc,1950000000
8335a97f-1a0d-4a81-b7c8-10e0a08fb46b,ddf3fc78-54a0-4630-8069-40aa7ed470fc,2000000000
8335a97f-1a0d-4a81-b7c8-10e0a08fb46b,ddf3fc78-54a0-4630-8069-40aa7ed470fc,2049999999
8335a97f-1a0d-4a81-b7c8-10e0a08fb46b,ddf3fc78-54a0-4630-8069-40aa7ed470fc,2100000000
8335a97f-1a0d-4a81-b7c8-10e0a08fb46b,ddf3fc78-54a0-4630-8069-40aa7ed470fc,2150000000
8335a97f-1a0d-4a81-b7c8-10e0a08fb46b,ddf3fc78-54a0-4630-8069-40aa7ed470fc,2200000000
8335a97f-1a0d-4a81-b7c8-10e0a08fb46b,ddf3fc78-54a0-4630-8069-40aa7ed470fc,2250000000
