timestamp [ns],pupil diameter left [mm],pupil diameter right [mm],eyeball center left x [mm],eyeball center left y [mm],eyeball center left z [mm],eyeball center right x [mm],eyeball center right y [mm],eyeball center right z [mm],optical axis left x,optical axis left y,optical axis left z,optical axis right x,optical axis right y,optical axis right z,eyelid angle top left [rad],eyelid angle bottom left [rad],eyelid aperture left [mm],eyelid angle top right [rad],eyelid angle bottom right [rad],eyelid aperture right [mm],distance between pupils center [mm]
0,3.8511,3.8694,-30.6875,15.25,-39.125,32.2188,18.6875,-39.6875,-0.1067,-0.1329,0.9854,-0.2001,-0.1435,0.9692,0.4744,-0.3679,9.2551,0.5542,-0.26,8.9636,63.00266178654677
5000000,3.8327,3.954,-30.6875,15.125,-39.0625,32.2188,18.6875,-39.6875,-0.1107,-0.1261,0.9858,-0.1975,-0.1368,0.9707,0.4768,-0.3787,9.4017,0.5532,-0.2561,8.9096,63.010194500096574
10000000,3.807,3.9172,-30.6562,15.25,-38.9062,32.2812,18.625,-39.8125,-0.103,-0.129,0.9863,-0.1954,-0.1416,0.9704,0.4651,-0.3621,9.0861,0.5474,-0.2627,8.9157,63.03434241308463
15000000,3.9172,3.9687,-30.875,15.0625,-39.25,32.0938,18.5,-40.0625,-0.1011,-0.1232,0.9872,-0.1718,-0.1358,0.9757,0.4807,-0.3818,9.4808,0.5317,-0.2817,8.9486,63.06779158920978
20000000,3.8841,3.9576,-30.7812,15.0625,-39.25,32.1562,18.5,-39.625,-0.1136,-0.1232,0.9859,-0.1947,-0.1358,0.9714,0.448,-0.3799,9.0925,0.5234,-0.2859,8.9006,63.03231988440533
25001000,3.8768,3.9172,-30.6562,15.0312,-39.125,32.25,18.5625,-39.7188,-0.1108,-0.1203,0.9865,-0.2014,-0.131,0.9707,0.4529,-0.3823,9.1743,0.5405,-0.2756,8.9808,63.00803660303977
30007000,3.7592,3.8805,-30.625,15.0625,-38.8438,32.3438,18.4375,-39.9688,-0.1088,-0.1223,0.9865,-0.19,-0.1339,0.9726,0.4375,-0.3806,8.9833,0.5249,-0.304,9.1163,63.069216131485256
35128000,3.7849,3.9613,-30.6875,15.0312,-39.0625,32.25,18.5938,-39.4688,-0.1108,-0.1223,0.9863,-0.2108,-0.1329,0.9684,0.4531,-0.3875,9.234,0.5366,-0.2642,8.8103,63.039559839040756
40126000,3.8584,3.9099,-30.5938,15.1562,-39.125,32.3438,18.5,-39.8125,-0.1135,-0.129,0.9851,-0.2002,-0.1397,0.9697,0.4548,-0.3704,9.0633,0.5352,-0.2827,8.998,63.03011302901178
45125000,3.829,3.807,-30.6875,15.0,-39.125,32.2188,18.4375,-39.6875,-0.1012,-0.1116,0.9886,-0.1959,-0.1223,0.973,0.4512,-0.3892,9.2311,0.5278,-0.2957,9.0578,63.00266178654677
50130000,3.8143,3.8841,-30.75,15.2812,-38.9375,32.1875,18.6875,-39.375,-0.0981,-0.131,0.9865,-0.2077,-0.1416,0.9679,0.4775,-0.3628,9.2339,0.5479,-0.259,8.881,63.031128755480815
55126000,3.829,3.965,-30.5938,15.125,-39.0625,32.375,18.4688,-39.75,-0.1175,-0.1223,0.9855,-0.2033,-0.1329,0.9701,0.4551,-0.3767,9.1365,0.5327,-0.2876,9.0242,63.06126725756469
60126000,3.8694,3.9319,-30.6875,15.1562,-39.1875,32.25,18.5938,-39.5625,-0.1164,-0.1339,0.9841,-0.1973,-0.1445,0.9696,0.4819,-0.3733,9.3996,0.5498,-0.2646,8.9649,63.03242518743825
65126000,3.8658,3.9062,-30.5938,15.1875,-39.0,32.3438,18.5,-39.625,-0.1145,-0.1261,0.9854,-0.206,-0.1368,0.9689,0.4751,-0.3718,9.3067,0.5303,-0.2844,8.9616,63.027809536822716
70126000,3.8805,3.9834,-30.75,15.125,-39.2812,32.1875,18.5625,-39.75,-0.1145,-0.129,0.985,-0.1955,-0.1397,0.9707,0.4805,-0.3743,9.394,0.5405,-0.2783,9.0103,63.033047569826415
75126000,3.9025,3.9613,-30.6562,15.1562,-39.1875,32.2812,18.5,-39.6875,-0.1164,-0.131,0.9845,-0.2001,-0.1435,0.9692,0.4761,-0.3689,9.2851,0.5454,-0.2764,9.0441,63.02814702337361
80131000,3.7849,3.9135,-30.8125,14.9375,-39.3125,32.0938,18.4688,-39.1875,-0.1031,-0.1155,0.9879,-0.2082,-0.1261,0.9699,0.4543,-0.3933,9.3128,0.5195,-0.2749,8.7355,63.00546233764181
85126000,3.818,3.8511,-30.7812,14.9375,-39.25,32.1562,18.4375,-39.5938,-0.1042,-0.1096,0.9885,-0.1913,-0.1184,0.9744,0.4443,-0.3945,9.2144,0.5298,-0.3,9.1283,63.035581358467695
90126000,3.818,3.8878,-30.875,15.0625,-39.125,32.0938,18.4688,-39.6562,-0.0982,-0.1261,0.9871,-0.1946,-0.1368,0.9713,0.4641,-0.3865,9.3461,0.5342,-0.2756,8.909,63.06310194218169
95126000,3.8511,3.9246,-30.6875,15.125,-39.0625,32.25,18.5,-39.6875,-0.104,-0.1252,0.9867,-0.1947,-0.1358,0.9714,0.4829,-0.3711,9.3862,0.5332,-0.2803,8.949,63.03102534664973
