section id,recording id,fixation id,start timestamp [ns],end timestamp [ns],duration [ms],fixation x [px],fixation y [px],azimuth [deg],elevation [deg]
b7c0ed98-2456-4c75-941e-c4b712ab436a,8bf55bc0-aaa1-4151-a18a-afd76ed8320a,1,1760441706923950672,1760441709996833672,3073,686.889,498.817,-8.258160925272028,7.308187163985516
b7c0ed98-2456-4c75-941e-c4b712ab436a,8bf55bc0-aaa1-4151-a18a-afd76ed8320a,2,1760441710021824672,1760441711363074672,1341,709.087,451.86,-6.852251357519296,10.341186589797404
b7c0ed98-2456-4c75-941e-c4b712ab436a,8bf55bc0-aaa1-4151-a18a-afd76ed8320a,3,1760441711518199672,1760441712038698672,520,595.087,756.415,-14.25245241994056,-9.210087448043504
b7c0ed98-2456-4c75-941e-c4b712ab436a,8bf55bc0-aaa1-4151-a18a-afd76ed8320a,4,1760441712078698672,1760441712404073672,325,668.775,713.353,-9.423034260899003,-6.503323265596837
b7c0ed98-2456-4c75-941e-c4b712ab436a,8bf55bc0-aaa1-4151-a18a-afd76ed8320a,5,1760441712469085672,1760441712944573672,475,708.532,451.734,-6.888634350626711,10.3490294988107
b7c0ed98-2456-4c75-941e-c4b712ab436a,8bf55bc0-aaa1-4151-a18a-afd76ed8320a,6,1760441713004583672,1760441713079698672,75,719.469,723.344,-6.141269310742411,-7.166857678575935
b7c0ed98-2456-4c75-941e-c4b712ab436a,8bf55bc0-aaa1-4151-a18a-afd76ed8320a,7,1760441713104698672,1760441713244823672,140,739.576,725.275,-4.836452188482656,-7.297410422066977
b7c0ed98-2456-4c75-941e-c4b712ab436a,8bf55bc0-aaa1-4151-a18a-afd76ed8320a,8,1760441713259823672,1760441713404951672,145,756.61,719.556,-3.728047328234169,-6.932211577447301
b7c0ed98-2456-4c75-941e-c4b712ab436a,8bf55bc0-aaa1-4151-a18a-afd76ed8320a,9,1760441713419960672,1760441713625198672,205,777.231,726.428,-2.3903423503645556,-7.3791686066103415
b7c0ed98-2456-4c75-941e-c4b712ab436a,8bf55bc0-aaa1-4151-a18a-afd76ed8320a,10,1760441713665198672,1760441713830323672,165,679.39,715.478,-8.736568452217824,-6.64479042469031
b7c0ed98-2456-4c75-941e-c4b712ab436a,8bf55bc0-aaa1-4151-a18a-afd76ed8320a,11,1760441713850327672,1760441714050573672,200,702.101,719.818,-7.266523303403414,-6.9334974687744095
b7c0ed98-2456-4c75-941e-c4b712ab436a,8bf55bc0-aaa1-4151-a18a-afd76ed8320a,12,1760441714110573672,1760441714651073672,540,711.784,460.468,-6.669095129407357,9.788464989659827
b7c0ed98-2456-4c75-941e-c4b712ab436a,8bf55bc0-aaa1-4151-a18a-afd76ed8320a,13,1760441714711206672,1760441714826329672,115,699.898,732.427,-7.417802682865645,-7.744542226967649
b7c0ed98-2456-4c75-941e-c4b712ab436a,8bf55bc0-aaa1-4151-a18a-afd76ed8320a,14,1760441714871323672,1760441715046448672,175,607.702,768.978,-13.453295908397793,-10.024447080502856
b7c0ed98-2456-4c75-941e-c4b712ab436a,8bf55bc0-aaa1-4151-a18a-afd76ed8320a,15,1760441715091448672,1760441715672072672,581,737.141,721.777,-4.993093407543031,-7.0710838760682915
b7c0ed98-2456-4c75-941e-c4b712ab436a,8bf55bc0-aaa1-4151-a18a-afd76ed8320a,16,1760441715732072672,1760441716142448672,410,724.633,460.542,-5.831255717294703,9.789523143651735
b7c0ed98-2456-4c75-941e-c4b712ab436a,8bf55bc0-aaa1-4151-a18a-afd76ed8320a,17,1760441716207572672,1760441716472835672,265,701.126,755.469,-7.355700494433479,-9.22817037017896
b7c0ed98-2456-4c75-941e-c4b712ab436a,8bf55bc0-aaa1-4151-a18a-afd76ed8320a,18,1760441716497822672,1760441716928197672,430,727.892,767.825,-5.6208366374745085,-10.036020386154654
b7c0ed98-2456-4c75-941e-c4b712ab436a,8bf55bc0-aaa1-4151-a18a-afd76ed8320a,19,1760441716968197672,1760441717063322672,95,815.479,753.997,0.09515139791525823,-9.161300854537554
b7c0ed98-2456-4c75-941e-c4b712ab436a,8bf55bc0-aaa1-4151-a18a-afd76ed8320a,20,1760441717088322672,1760441717658822672,570,847.741,736.338,2.193359721333215,-8.018651026918707
b7c0ed98-2456-4c75-941e-c4b712ab436a,8bf55bc0-aaa1-4151-a18a-afd76ed8320a,21,1760441717693947672,1760441717969197672,275,811.38,769.853,-0.1725019093697862,-10.184354772881319
b7c0ed98-2456-4c75-941e-c4b712ab436a,8bf55bc0-aaa1-4151-a18a-afd76ed8320a,22,1760441717994207672,1760441718299447672,305,775.81,740.658,-2.486202255853595,-8.297625820462466
b7c0ed98-2456-4c75-941e-c4b712ab436a,8bf55bc0-aaa1-4151-a18a-afd76ed8320a,23,1760441718359453672,1760441718494697672,135,762.653,459.524,-3.351895744679216,9.86773524044693
b7c0ed98-2456-4c75-941e-c4b712ab436a,8bf55bc0-aaa1-4151-a18a-afd76ed8320a,24,1760441718514697672,1760441718699826672,185,751.407,458.304,-4.086173769380065,9.943433606244858
b7c0ed98-2456-4c75-941e-c4b712ab436a,8bf55bc0-aaa1-4151-a18a-afd76ed8320a,25,1760441718759822672,1760441718859947672,100,626.312,699.077,-12.16025907123973,-5.566132900899271
b7c0ed98-2456-4c75-941e-c4b712ab436a,8bf55bc0-aaa1-4151-a18a-afd76ed8320a,26,1760441718874947672,1760441719195322672,320,663.485,702.999,-9.758161774213633,-5.835389846616741
b7c0ed98-2456-4c75-941e-c4b712ab436a,8bf55bc0-aaa1-4151-a18a-afd76ed8320a,27,1760441719240322672,1760441719740821672,500,862.186,708.132,3.125308994232608,-6.195254376346087
b7c0ed98-2456-4c75-941e-c4b712ab436a,8bf55bc0-aaa1-4151-a18a-afd76ed8320a,28,1760441719795822672,1760441719980946672,185,636.576,697.764,-11.495528783482941,-5.487000295218726
b7c0ed98-2456-4c75-941e-c4b712ab436a,8bf55bc0-aaa1-4151-a18a-afd76ed8320a,29,1760441720001075672,1760441720166196672,165,658.015,707.336,-10.115470223421468,-6.111638991711405
b7c0ed98-2456-4c75-941e-c4b712ab436a,8bf55bc0-aaa1-4151-a18a-afd76ed8320a,30,1760441720211197672,1760441720441446672,230,779.958,707.067,-2.2095265808367746,-6.128999620658859
b7c0ed98-2456-4c75-941e-c4b712ab436a,8bf55bc0-aaa1-4151-a18a-afd76ed8320a,31,1760441720471446672,1760441720776696672,305,739.017,705.954,-4.865110594561842,-6.050567525936811
b7c0ed98-2456-4c75-941e-c4b712ab436a,8bf55bc0-aaa1-4151-a18a-afd76ed8320a,32,1760441720831821672,1760441721347321672,516,763.525,479.29,-3.2874033064313775,8.592767473844265
b7c0ed98-2456-4c75-941e-c4b712ab436a,8bf55bc0-aaa1-4151-a18a-afd76ed8320a,33,1760441721427321672,1760441721517447672,90,773.997,789.253,-2.620055786465963,-11.43140631547263
b7c0ed98-2456-4c75-941e-c4b712ab436a,8bf55bc0-aaa1-4151-a18a-afd76ed8320a,34,1760441721572446672,1760441721722580672,150,762.57,859.766,-3.4100558630079467,-15.96581195269667
b7c0ed98-2456-4c75-941e-c4b712ab436a,8bf55bc0-aaa1-4151-a18a-afd76ed8320a,35,1760441721802696672,1760441721997827672,195,767.617,492.597,-3.01686068144588,7.734548668046347
b7c0ed98-2456-4c75-941e-c4b712ab436a,8bf55bc0-aaa1-4151-a18a-afd76ed8320a,36,1760441722027946672,1760441722553325672,525,735.568,485.558,-5.103836118415477,8.181133591562842
b7c0ed98-2456-4c75-941e-c4b712ab436a,8bf55bc0-aaa1-4151-a18a-afd76ed8320a,37,1760441722568323672,1760441722803576672,235,733.215,506.423,-5.246707593560889,6.834568005145137
b7c0ed98-2456-4c75-941e-c4b712ab436a,8bf55bc0-aaa1-4151-a18a-afd76ed8320a,38,1760441722818571672,1760441723764446672,946,713.415,501.141,-6.534748219796311,7.169096891272831
b7c0ed98-2456-4c75-941e-c4b712ab436a,8bf55bc0-aaa1-4151-a18a-afd76ed8320a,39,1760441723874580672,1760441723989696672,115,725.374,1037.36,-6.193439147012051,-27.328830129352518
b7c0ed98-2456-4c75-941e-c4b712ab436a,8bf55bc0-aaa1-4151-a18a-afd76ed8320a,40,1760441724019696672,1760441724199824672,180,722.577,1068.887,-6.474558873735608,-29.348858396440626
b7c0ed98-2456-4c75-941e-c4b712ab436a,8bf55bc0-aaa1-4151-a18a-afd76ed8320a,41,1760441724259952672,1760441724855449672,595,594.228,771.077,-14.333548010785995,-10.14451539449381
b7c0ed98-2456-4c75-941e-c4b712ab436a,8bf55bc0-aaa1-4151-a18a-afd76ed8320a,42,1760441724890571672,1760441725200820672,310,659.169,738.717,-10.068234811834914,-8.12762696288627
