section id,recording id,timestamp [ns],gyro x [deg/s],gyro y [deg/s],gyro z [deg/s],acceleration x [g],acceleration y [g],acceleration z [g],roll [deg],pitch [deg],yaw [deg],quaternion w,quaternion x,quaternion y,quaternion z
5c41492f-c097-4c49-bb72-a0796f605b07,d1e3b0a0-29da-4114-8a74-65888778fbc8,1761216668516362555,2.544403,6.6185,-1.142502,-0.015625,-0.572754,0.78125,1.193907024581115,-33.94398926993243,166.92167115767694,0.11193802952766418,-0.043140966445207596,-0.2888546288013458,0.9498271942138672
5c41492f-c097-4c49-bb72-a0796f605b07,d1e3b0a0-29da-4114-8a74-65888778fbc8,1761216668525957555,-0.202179,6.313324,-1.386642,-0.013184,-0.569824,0.82666,1.2415236201106552,-33.946245920396564,166.90024022495282,0.11223522573709488,-0.04359174519777298,-0.2888186573982239,0.9497824907302856
5c41492f-c097-4c49-bb72-a0796f605b07,d1e3b0a0-29da-4114-8a74-65888778fbc8,1761216668535552555,-0.993729,5.578995,-1.447678,-0.00293,-0.568359,0.866699,1.2823169566895676,-33.95010127655173,166.89358468519768,0.11239243298768997,-0.04395018890500069,-0.28880810737609863,0.9497506022453308
5c41492f-c097-4c49-bb72-a0796f605b07,d1e3b0a0-29da-4114-8a74-65888778fbc8,1761216668545147555,0.22316,5.578995,-1.630783,-0.017578,-0.587402,0.875,1.3217232473658156,-33.948518170925695,166.83926749448383,0.11294222623109818,-0.04441219940781593,-0.2887353003025055,0.9496859908103943
5c41492f-c097-4c49-bb72-a0796f605b07,d1e3b0a0-29da-4114-8a74-65888778fbc8,1761216668554742555,0.34523,5.334854,-1.996994,-0.008789,-0.571777,0.895996,1.354840206414754,-33.93800302934495,166.77247371351118,0.11358124762773514,-0.044845134019851685,-0.28858932852745056,0.9496338367462158
5c41492f-c097-4c49-bb72-a0796f605b07,d1e3b0a0-29da-4114-8a74-65888778fbc8,1761216668564350555,1.567841,5.641937,-1.752853,-0.037598,-0.582031,0.875,1.3990042761097587,-33.922201399731954,166.7077553119393,0.11423182487487793,-0.045359306037425995,-0.2883889079093933,0.9495922327041626
5c41492f-c097-4c49-bb72-a0796f605b07,d1e3b0a0-29da-4114-8a74-65888778fbc8,1761216668573958555,2.30217,5.090714,-1.691818,-0.029785,-0.575195,0.860352,1.4377818858777192,-33.899551756558616,166.64700980295194,0.11483711004257202,-0.04581223055720329,-0.28813812136650085,0.9495736360549927
5c41492f-c097-4c49-bb72-a0796f605b07,d1e3b0a0-29da-4114-8a74-65888778fbc8,1761216668583566555,2.361298,4.238129,-1.874924,-0.04248,-0.572266,0.849609,1.4740443606776255,-33.878527856387485,166.59544346748226,0.11535957455635071,-0.046222563832998276,-0.28790661692619324,0.9495606422424316
5c41492f-c097-4c49-bb72-a0796f605b07,d1e3b0a0-29da-4114-8a74-65888778fbc8,1761216668593174555,2.239227,3.688812,-1.447678,-0.038086,-0.5625,0.861328,1.5097273434272847,-33.854293473718606,166.56232747071226,0.11572818458080292,-0.04657857492566109,-0.2876562178134918,0.9495742917060852
5c41492f-c097-4c49-bb72-a0796f605b07,d1e3b0a0-29da-4114-8a74-65888778fbc8,1761216668602782555,2.178192,3.383636,-0.654221,-0.04834,-0.57959,0.871582,1.5433381795453285,-33.83264910479473,166.57184371109645,0.11573770642280579,-0.046812817454338074,-0.28744661808013916,0.9496250748634338
5c41492f-c097-4c49-bb72-a0796f605b07,d1e3b0a0-29da-4114-8a74-65888778fbc8,1761216668610771555,2.847672,2.161026,-0.043869,-0.041504,-0.577637,0.855957,1.577024376558263,-33.806864917732455,166.6406776830864,0.1152564287185669,-0.04689517617225647,-0.28722691535949707,0.9497460126876831
5c41492f-c097-4c49-bb72-a0796f605b07,d1e3b0a0-29da-4114-8a74-65888778fbc8,1761216668618760555,3.582001,0.94223,0.566483,-0.049805,-0.5625,0.847168,1.6028942379379931,-33.775040269131146,166.61291716286823,0.11555705964565277,-0.04714931175112724,-0.28692543506622314,0.9497880339622498
5c41492f-c097-4c49-bb72-a0796f605b07,d1e3b0a0-29da-4114-8a74-65888778fbc8,1761216668626749555,3.458023,0.638962,1.115799,-0.025879,-0.574219,0.813965,1.6149355388155238,-33.75061989476759,166.57283243587483,0.11592382192611694,-0.047326505184173584,-0.28669413924217224,0.9498043656349182
5c41492f-c097-4c49-bb72-a0796f605b07,d1e3b0a0-29da-4114-8a74-65888778fbc8,1761216668634738555,2.666473,0.270844,1.787186,-0.020508,-0.5625,0.821777,1.6245781098517584,-33.73231889997289,166.6150821559151,0.11560099571943283,-0.04728356748819351,-0.28654998540878296,0.9498893618583679
5c41492f-c097-4c49-bb72-a0796f605b07,d1e3b0a0-29da-4114-8a74-65888778fbc8,1761216668642727555,1.688004,-0.097275,2.275467,-0.01709,-0.572754,0.836426,1.6352667555356948,-33.72203952291298,166.64896400412658,0.11534867435693741,-0.04727783799171448,-0.28646790981292725,0.9499450325965881
5c41492f-c097-4c49-bb72-a0796f605b07,d1e3b0a0-29da-4114-8a74-65888778fbc8,1761216668650716555,1.384735,-0.156403,2.092361,-0.005371,-0.563965,0.842773,1.6405829278375057,-33.70975227015436,166.6462465543118,0.11538664251565933,-0.04731721058487892,-0.2863594591617584,0.9499711990356445
5c41492f-c097-4c49-bb72-a0796f605b07,d1e3b0a0-29da-4114-8a74-65888778fbc8,1761216668660326555,1.262665,0.576019,2.397537,-0.01123,-0.561523,0.845215,1.6470583910706094,-33.69955360380842,166.64873113938157,0.11538401246070862,-0.047355152666568756,-0.28626933693885803,0.9499967694282532
