section id,recording id,timestamp [ns],gyro x [deg/s],gyro y [deg/s],gyro z [deg/s],acceleration x [g],acceleration y [g],acceleration z [g],roll [deg],pitch [deg],yaw [deg],quaternion w,quaternion x,quaternion y,quaternion z
8cc83355-177a-4272-ad84-a9f6d95f983a,9e8e40f1-cd83-4969-87a2-7065a971e72e,1760443728744982791,4.682541,-0.162125,-0.501633,-0.044922,-0.461426,0.927246,2.1183389487489404,-25.906901638891842,128.5590246578279,0.42659831047058105,-0.11349405348300934,-0.1940976083278656,0.8760473728179932
8cc83355-177a-4272-ad84-a9f6d95f983a,9e8e40f1-cd83-4969-87a2-7065a971e72e,1760443728755342791,4.989624,-0.099182,-0.627518,-0.032715,-0.445801,0.919434,2.1184158717102073,-25.868117127341446,128.29956058044834,0.4286085069179535,-0.11379130184650421,-0.19354243576526642,0.8751499652862549
8cc83355-177a-4272-ad84-a9f6d95f983a,9e8e40f1-cd83-4969-87a2-7065a971e72e,1760443728765702791,4.377365,0.020981,-0.440598,-0.033691,-0.434082,0.910156,2.1131975146580984,-25.824232025568435,128.02034601451166,0.4307621717453003,-0.11406062543392181,-0.19294805824756622,0.8741881847381592
8cc83355-177a-4272-ad84-a9f6d95f983a,9e8e40f1-cd83-4969-87a2-7065a971e72e,1760443728773591791,4.501343,-0.099182,-0.627518,-0.04541,-0.432617,0.916992,2.106236219840419,-25.743815149335255,127.47935286058733,0.4349307417869568,-0.1146172434091568,-0.1918191909790039,0.8722977638244629
8cc83355-177a-4272-ad84-a9f6d95f983a,9e8e40f1-cd83-4969-87a2-7065a971e72e,1760443728781481791,4.379272,0.083923,-0.989914,-0.043945,-0.453125,0.930176,2.106042058644949,-25.706860772906104,127.2870100173811,0.43642064929008484,-0.11479920148849487,-0.19134502112865448,0.8716335892677307
8cc83355-177a-4272-ad84-a9f6d95f983a,9e8e40f1-cd83-4969-87a2-7065a971e72e,1760443728789371791,4.867554,-0.282288,-0.928879,-0.047363,-0.448242,0.929199,2.103123445273727,-25.665636823063647,127.07254950887561,0.4380761682987213,-0.11497996747493744,-0.1908264011144638,0.8708926439285278
8cc83355-177a-4272-ad84-a9f6d95f983a,9e8e40f1-cd83-4969-87a2-7065a971e72e,1760443728805274791,4.745483,0.389099,-1.050949,-0.037109,-0.439453,0.932129,2.1016354819987177,-25.622736828758235,126.81329699046644,0.44007408618927,-0.11523808538913727,-0.19024445116519928,0.8699780702590942
8cc83355-177a-4272-ad84-a9f6d95f983a,9e8e40f1-cd83-4969-87a2-7065a971e72e,1760443728813290791,4.379272,0.205994,-0.684738,-0.039551,-0.447266,0.912598,2.1008732315848304,-25.57962613448831,126.62078662930423,0.4415651559829712,-0.11538835614919662,-0.1897251158952713,0.8693158030509949
8cc83355-177a-4272-ad84-a9f6d95f983a,9e8e40f1-cd83-4969-87a2-7065a971e72e,1760443728821306791,3.889084,-0.22316,-0.562668,-0.04541,-0.422363,0.913574,2.1010786960945946,-25.542764949019347,126.40807554000587,0.4432053565979004,-0.11560166627168655,-0.18922924995422363,0.8685604929924011
8cc83355-177a-4272-ad84-a9f6d95f983a,9e8e40f1-cd83-4969-87a2-7065a971e72e,1760443728829322791,3.341675,-0.404358,-0.627518,-0.051758,-0.44043,0.915039,2.0981330408371464,-25.5071126783971,126.14811677039408,0.44519591331481934,-0.1158720850944519,-0.1887068897485733,0.8676195740699768
8cc83355-177a-4272-ad84-a9f6d95f983a,9e8e40f1-cd83-4969-87a2-7065a971e72e,1760443728839982791,2.853394,-0.282288,-0.501633,-0.03418,-0.435059,0.910644,2.094038438450322,-25.480194301721706,125.89713430871018,0.4471082389354706,-0.11615081131458282,-0.1882641762495041,0.8666946291923523
8cc83355-177a-4272-ad84-a9f6d95f983a,9e8e40f1-cd83-4969-87a2-7065a971e72e,1760443728850642791,2.182007,-0.343323,-0.745773,-0.048828,-0.433594,0.90332,2.0901971584215575,-25.457247812674545,125.66279955225716,0.4488903284072876,-0.11641807854175568,-0.1878671944141388,0.8658233284950256
8cc83355-177a-4272-ad84-a9f6d95f983a,9e8e40f1-cd83-4969-87a2-7065a971e72e,1760443728861302791,2.54631,-0.34523,-0.627518,-0.05127,-0.428711,0.912109,2.084691235264669,-25.43850253361208,125.43057686447496,0.4506489336490631,-0.1166844442486763,-0.1875104457139969,0.8649508357048035
8cc83355-177a-4272-ad84-a9f6d95f983a,9e8e40f1-cd83-4969-87a2-7065a971e72e,1760443728871951791,1.264572,-0.22316,-0.440598,-0.028809,-0.442383,0.929687,2.0812593282918757,-25.407834130375612,124.92061071480367,0.4545111656188965,-0.11737217754125595,-0.1867709755897522,0.8629946708679199
8cc83355-177a-4272-ad84-a9f6d95f983a,9e8e40f1-cd83-4969-87a2-7065a971e72e,1760443728882603791,1.390457,-0.040054,-0.379562,-0.032715,-0.439941,0.907227,2.0854715696292443,-25.40353249423226,124.77383049613226,0.45562630891799927,-0.11762619018554688,-0.18657122552394867,0.8624150156974792
8cc83355-177a-4272-ad84-a9f6d95f983a,9e8e40f1-cd83-4969-87a2-7065a971e72e,1760443728893255791,0.839233,0.083923,-0.257492,-0.039062,-0.424805,0.927246,2.089426861398854,-25.398277778891728,124.60894976927875,0.45687711238861084,-0.11790362745523453,-0.18634632229804993,0.8617638349533081
8cc83355-177a-4272-ad84-a9f6d95f983a,9e8e40f1-cd83-4969-87a2-7065a971e72e,1760443728901264791,0.959396,0.143051,-0.074387,-0.044434,-0.422363,0.934082,2.0916869961593476,-25.39563030640143,124.3939135988641,0.45849913358688354,-0.11825966835021973,-0.186095729470253,0.860907256603241
