timestamp [ns],pupil diameter left [mm],pupil diameter right [mm],eyeball center left x [mm],eyeball center left y [mm],eyeball center left z [mm],eyeball center right x [mm],eyeball center right y [mm],eyeball center right z [mm],optical axis left x,optical axis left y,optical axis left z,optical axis right x,optical axis right y,optical axis right z,eyelid angle top left [rad],eyelid angle bottom left [rad],eyelid aperture left [mm],eyelid angle top right [rad],eyelid angle bottom right [rad],eyelid aperture right [mm],distance between pupils center [mm]
0,2.9581,2.9048,-30.75,8.125,-43.3125,32.375,9.625,-42.875,-0.0764,0.061,0.9952,-0.0687,0.0551,0.9961,0.1179,-0.4761,6.5264,0.1974,-0.4968,7.6286,63.1443349101881
5000000,2.9067,2.971,-30.875,7.8438,-43.0,32.2188,9.375,-42.5625,-0.0578,0.097,0.9936,-0.0608,0.0902,0.9941,0.0963,-0.5117,6.6914,0.1506,-0.5234,7.4168,63.11389370122874
10018000,2.903,2.8938,-31.2188,8.125,-42.9375,31.875,9.75,-42.5,-0.0288,0.0629,0.9976,-0.0405,0.0561,0.9976,0.1222,-0.4851,6.6745,0.1708,-0.4873,7.2302,63.11623903315216
15000000,2.9434,2.9361,-30.9062,8.1875,-43.4375,32.1875,9.8438,-42.375,-0.0765,0.0532,0.9957,-0.0697,0.0454,0.9965,0.1395,-0.4712,6.7077,0.1841,-0.4805,7.2991,63.12437893262792
20003000,2.9287,2.8424,-30.9062,8.0938,-43.125,32.1875,9.6562,-42.625,-0.0696,0.0737,0.9949,-0.056,0.0668,0.9962,0.1086,-0.4819,6.4902,0.1743,-0.4805,7.1922,63.1150225655509
25014000,2.9287,2.8295,-31.1875,8.1562,-43.25,31.9062,9.7188,-42.6875,-0.0453,0.061,0.9971,-0.0336,0.0551,0.9979,0.1473,-0.4629,6.7,0.1898,-0.4863,7.4277,63.11555358784394
30000000,3.0426,2.9085,-30.9062,8.1562,-43.4375,32.1875,9.8438,-42.8125,-0.0726,0.0454,0.9963,-0.0532,0.0376,0.9979,0.1368,-0.4707,6.6728,0.1862,-0.4817,7.3355,63.11935993377943
35000000,2.9508,2.8626,-31.3125,8.2812,-43.3438,31.75,10.0,-42.2188,-0.0395,0.0532,0.9978,-0.0405,0.0464,0.9981,0.1613,-0.4597,6.8166,0.1901,-0.4551,7.08,63.095949193985504
40001000,3.0022,2.903,-31.1875,7.9375,-43.5625,31.8906,9.5312,-42.6875,-0.0579,0.0707,0.9958,-0.0424,0.0659,0.9969,0.1146,-0.4929,6.6796,0.1521,-0.5049,7.2237,63.10429624280743
45000000,2.9269,2.903,-30.9375,8.0,-42.9375,32.1562,9.5,-42.8125,-0.0423,0.0805,0.9959,-0.0365,0.0746,0.9965,0.0882,-0.4888,6.3445,0.1572,-0.5088,7.3237,63.11165189321224
50000000,2.9508,2.8938,-31.1875,8.4688,-43.25,31.8906,9.9688,-42.6562,-0.0483,0.0337,0.9983,-0.0317,0.0278,0.9991,0.1382,-0.4441,6.3896,0.1932,-0.4497,7.0546,63.09872659610493
55000000,3.05,2.9085,-31.0938,7.875,-43.6562,32.0,9.5312,-43.125,-0.0667,0.0639,0.9957,-0.0229,0.0571,0.9981,0.1245,-0.5,6.8672,0.1683,-0.4785,7.1048,63.11776905373003
60000000,2.9875,2.8369,-30.5625,7.6875,-43.3438,32.5312,9.25,-43.0,-0.1005,0.0863,0.9912,-0.0637,0.0785,0.9949,0.0636,-0.5205,6.4336,0.1415,-0.5293,7.3829,63.11398089472728
65000000,2.9471,2.9269,-30.875,8.1562,-43.1875,32.2188,9.5625,-42.875,-0.0589,0.0649,0.9962,-0.0502,0.0581,0.9971,0.1108,-0.4773,6.4621,0.1941,-0.4917,7.5349,63.11024429028936
