section id,recording id,saccade id,start timestamp [ns],end timestamp [ns],duration [ms],amplitude [px],amplitude [deg],mean velocity [px/s],peak velocity [px/s]
a681b89e-4abe-45ee-857b-9e04cea01d4f,b682153a-a04c-4da9-8737-0e0ad45d5465,1,1762168306941622174,1762168306976623174,35,97.5650405883789,6.254269599914551,2305.44873046875,3921.51904296875
a681b89e-4abe-45ee-857b-9e04cea01d4f,b682153a-a04c-4da9-8737-0e0ad45d5465,2,1762168307402015174,1762168307472127174,70,290.5252990722656,18.760793685913086,4188.048828125,7168.27490234375
a681b89e-4abe-45ee-857b-9e04cea01d4f,b682153a-a04c-4da9-8737-0e0ad45d5465,3,1762168307597128174,1762168307627255174,30,38.856693267822266,2.505220413208008,1285.102783203125,1554.6185302734375
a681b89e-4abe-45ee-857b-9e04cea01d4f,b682153a-a04c-4da9-8737-0e0ad45d5465,4,1762168307902506174,1762168307957506174,55,290.68499755859375,18.743267059326172,4662.05126953125,9177.9931640625
a681b89e-4abe-45ee-857b-9e04cea01d4f,b682153a-a04c-4da9-8737-0e0ad45d5465,5,1762168308433011174,1762168308488011174,55,268.9515686035156,17.32156753540039,4870.13916015625,8228.744140625
a681b89e-4abe-45ee-857b-9e04cea01d4f,b682153a-a04c-4da9-8737-0e0ad45d5465,6,1762168309273776174,1762168309333772174,60,315.7276306152344,20.31317138671875,5376.306640625,9258.9462890625
a681b89e-4abe-45ee-857b-9e04cea01d4f,b682153a-a04c-4da9-8737-0e0ad45d5465,7,1762168309529020174,1762168309544020174,15,15.710469245910645,1.003532886505127,1064.119140625,1127.406005859375
a681b89e-4abe-45ee-857b-9e04cea01d4f,b682153a-a04c-4da9-8737-0e0ad45d5465,8,1762168309724147174,1762168309774272174,50,170.61386108398438,10.949899673461914,3759.48583984375,5918.67919921875
a681b89e-4abe-45ee-857b-9e04cea01d4f,b682153a-a04c-4da9-8737-0e0ad45d5465,9,1762168310114526174,1762168310149526174,35,77.60504150390625,4.994278430938721,2074.389892578125,2970.174072265625
a681b89e-4abe-45ee-857b-9e04cea01d4f,b682153a-a04c-4da9-8737-0e0ad45d5465,10,1762168310284652174,1762168310409778174,125,356.7254333496094,23.0313663482666,4209.37158203125,10629.97265625
