timestamp [ns],pupil diameter left [mm],pupil diameter right [mm],eyeball center left x [mm],eyeball center left y [mm],eyeball center left z [mm],eyeball center right x [mm],eyeball center right y [mm],eyeball center right z [mm],optical axis left x,optical axis left y,optical axis left z,optical axis right x,optical axis right y,optical axis right z,eyelid angle top left [rad],eyelid angle bottom left [rad],eyelid aperture left [mm],eyelid angle top right [rad],eyelid angle bottom right [rad],eyelid aperture right [mm],distance between pupils center [mm]
0,3.7629,3.5148,-31.375,14.5312,-39.625,31.5938,17.5312,-40.0938,0.0139,0.1744,0.9846,-0.0995,0.1667,0.981,0.0291,-0.5537,6.4333,0.1006,-0.541,7.0688,63.041966553082716
5000000,3.6931,3.6894,-31.5,14.3125,-39.4062,31.4844,17.3125,-40.0,0.0196,0.1926,0.9811,-0.0973,0.184,0.9781,0.0049,-0.5918,6.6018,0.0754,-0.5747,7.1757,63.0586016479909
10000000,3.7151,3.6379,-31.3125,14.5,-39.75,31.6406,17.5312,-40.1875,-0.0072,0.1811,0.9834,-0.0956,0.1696,0.9809,0.0268,-0.5488,6.3524,0.1035,-0.5479,7.1781,63.02755254093245
15013000,3.7353,3.6784,-31.5625,14.125,-39.7188,31.4219,17.25,-40.0312,0.0129,0.2098,0.9776,-0.0865,0.2003,0.9759,0.0015,-0.6167,6.8494,0.0823,-0.5713,7.2128,63.062650294132105
20005000,3.7206,3.6288,-31.4375,14.5,-39.4688,31.5,17.5625,-40.1562,0.0197,0.1782,0.9838,-0.0889,0.1677,0.9818,0.0279,-0.5679,6.5801,0.1111,-0.5464,7.2441,63.01571495476347
25007000,3.7261,3.6306,-31.5,14.0938,-39.5,31.5312,17.1875,-40.375,0.0186,0.2108,0.9774,-0.0684,0.1993,0.9775,-0.0118,-0.6138,6.6702,0.0751,-0.5898,7.3446,63.113142673535116
30000000,3.7629,3.6655,-31.5,14.25,-39.4375,31.5312,17.25,-40.3125,0.0244,0.1974,0.98,-0.0781,0.1869,0.9793,-0.003,-0.5898,6.4934,0.0787,-0.5752,7.2172,63.10861905033258
35001000,3.7592,3.6085,-31.75,14.0312,-39.6875,31.2188,17.0312,-40.4375,0.0328,0.2213,0.9747,-0.0387,0.2108,0.9768,-0.0181,-0.6294,6.7806,0.0529,-0.6074,7.3028,63.04468473582845
40001000,3.8805,3.7813,-31.5312,13.875,-39.6875,31.4688,16.875,-40.3125,0.0261,0.2318,0.9724,-0.05,0.2213,0.9739,-0.0247,-0.6328,6.7481,0.0271,-0.6191,7.1564,63.07448473828383
45000000,3.6912,3.7555,-31.4062,14.1875,-39.625,31.5781,17.0625,-40.5625,0.05,0.2146,0.9754,-0.0311,0.206,0.9781,-0.0059,-0.5933,6.5013,0.039,-0.6099,7.1796,63.05685194917361
50001000,3.9025,3.7059,-31.5938,14.2188,-39.75,31.3906,17.1562,-40.5625,0.0939,0.2079,0.9736,0.011,0.2003,0.9797,0.0023,-0.6025,6.6962,0.0445,-0.583,6.9333,63.05809320277612
55001000,3.829,3.6655,-31.375,14.1875,-40.0,31.5938,17.125,-40.5625,0.0824,0.2127,0.9736,0.0005,0.206,0.9785,0.0091,-0.5972,6.7084,0.0395,-0.5894,6.9513,63.03978970412258
60001000,3.8437,3.6986,-31.5,14.0938,-39.5,31.5,16.9375,-40.9062,0.1051,0.2184,0.9702,0.0196,0.2108,0.9773,-0.0068,-0.6274,6.8813,0.0404,-0.6094,7.189,63.079822670407054
65126000,3.7702,3.7298,-31.5625,14.375,-39.5,31.4219,17.3125,-40.8125,0.1086,0.1878,0.9762,0.0283,0.1802,0.9832,0.025,-0.5923,6.8264,0.0711,-0.5742,7.1236,63.0665220688441
70126000,3.8621,3.7702,-31.4062,14.4062,-39.625,31.5938,17.5312,-40.625,0.0877,0.1821,0.9794,-0.0072,0.1763,0.9843,0.026,-0.585,6.7544,0.0938,-0.5405,6.9893,63.08538360824954
75126000,3.8107,3.6379,-31.2188,14.5,-39.6875,31.7812,17.5312,-40.625,0.0744,0.1744,0.9819,-0.0207,0.1686,0.9855,0.0371,-0.5625,6.6198,0.0936,-0.5586,7.1913,63.07984685848563
80126000,3.807,3.6288,-31.2812,14.1875,-39.625,31.7031,17.1562,-40.8125,0.0901,0.2118,0.9732,-0.0014,0.2051,0.9787,0.0078,-0.6006,6.733,0.068,-0.6021,7.4065,63.065405591576116
85126000,3.829,3.6784,-31.3125,14.5625,-39.4688,31.6562,17.4688,-40.4375,0.0936,0.1754,0.98,-0.0149,0.1686,0.9856,0.0342,-0.5605,6.5664,0.0997,-0.5654,7.3361,63.04317678440705
90126000,3.8584,3.6931,-31.25,14.3438,-39.5625,31.7344,17.25,-40.6875,0.0828,0.1907,0.9781,-0.0101,0.183,0.9831,0.0195,-0.5771,6.5947,0.0796,-0.5869,7.3605,63.06144834048771
95126000,3.8952,3.6526,-31.2812,14.5,-39.5625,31.6875,17.5,-40.7812,0.0907,0.1763,0.9801,0.0034,0.1696,0.9855,0.0378,-0.5654,6.661,0.1081,-0.5591,7.3553,63.0519025040482
100126000,3.807,3.6894,-31.4375,14.3438,-39.5625,31.5625,17.25,-40.75,0.0951,0.1965,0.9759,0.0168,0.1878,0.9821,0.0205,-0.5898,6.7498,0.0856,-0.5776,7.3209,63.078174947361944
105134000,3.807,3.6049,-31.2812,14.375,-39.5312,31.7031,17.1875,-40.875,0.0886,0.1888,0.978,0.0005,0.1811,0.9835,0.0278,-0.5776,6.6906,0.084,-0.5947,7.4974,63.06138280421703
110126000,3.7023,3.6085,-31.4375,14.1875,-39.4375,31.5312,17.3125,-40.7188,0.1064,0.2051,0.973,0.0177,0.1984,0.98,0.0062,-0.6152,6.8834,0.0928,-0.5703,7.3156,63.05921450811134
115126000,3.8327,3.75,-31.5312,14.25,-39.9375,31.4688,17.2188,-40.5,0.0904,0.1926,0.9771,0.0091,0.1859,0.9825,0.0432,-0.5972,7.081,0.0832,-0.5767,7.2832,63.07242011917729
120126000,3.829,3.7298,-31.25,14.3125,-39.5625,31.75,17.3125,-40.6562,0.0808,0.1955,0.9774,0.0014,0.1888,0.982,0.0325,-0.5786,6.7526,0.0927,-0.582,7.4475,63.08087015641113
125126000,3.8254,3.6747,-31.4062,14.25,-39.75,31.5625,17.25,-40.5,0.0904,0.1965,0.9763,-0.0024,0.1898,0.9818,0.0336,-0.5967,6.9699,0.0826,-0.5728,7.2321,63.04458485619522
130126000,3.8107,3.6747,-31.4062,14.2188,-39.625,31.5938,17.1875,-40.5625,0.0989,0.1974,0.9753,0.0034,0.1917,0.9815,0.0202,-0.5981,6.8404,0.0793,-0.5952,7.4517,63.07687441479643
135126000,3.7702,3.6049,-31.375,14.5625,-39.625,31.625,17.5312,-40.4375,0.0889,0.1696,0.9815,-0.012,0.1628,0.9866,0.0646,-0.5645,6.9421,0.1043,-0.5371,7.0652,63.075140395721675
140126000,3.829,3.6049,-31.5938,14.375,-39.5938,31.375,17.3438,-40.1875,0.1095,0.1907,0.9755,0.0091,0.185,0.9827,0.0362,-0.5825,6.8376,0.0872,-0.563,7.1718,63.04154207005092
145127000,3.8952,3.6637,-31.4062,14.3438,-39.625,31.5781,17.3438,-40.3125,0.0923,0.1945,0.9765,-0.012,0.1878,0.9821,0.0467,-0.5879,7.0129,0.0867,-0.561,7.1443,63.05945371425287
150130000,3.8217,3.7316,-31.25,14.5625,-39.625,31.75,17.4375,-40.375,0.0754,0.1725,0.9821,-0.0101,0.1657,0.9861,0.0673,-0.5576,6.8939,0.0972,-0.5518,7.1537,63.07002556682532
155127000,3.8033,3.6269,-31.2812,14.3438,-39.625,31.7031,17.25,-40.3438,0.0799,0.1936,0.9778,-0.0187,0.1878,0.982,0.0391,-0.582,6.863,0.0762,-0.5752,7.1899,63.05540990565361
160127000,3.7592,3.6196,-31.125,14.3125,-39.6875,31.8594,17.1562,-40.6875,0.0684,0.1974,0.9779,-0.0082,0.1898,0.9818,0.0426,-0.5806,6.8846,0.0734,-0.606,7.5097,63.056492711298176
165127000,3.7629,3.7133,-31.2188,14.0,-39.5625,31.7969,16.9062,-40.5312,0.0729,0.2146,0.974,-0.0014,0.2079,0.9781,0.0028,-0.6304,7.0198,0.0497,-0.6143,7.3459,63.09011669524792
170127000,3.8511,3.6912,-31.5938,14.2188,-39.75,31.375,17.0312,-40.3125,0.1017,0.2003,0.9744,0.0081,0.1955,0.9807,0.0431,-0.6074,7.1959,0.0508,-0.5942,7.1297,63.03408421996785
175127000,3.7702,3.761,-31.5312,14.4062,-39.7812,31.4688,17.4688,-40.3125,0.0945,0.1811,0.9789,0.0091,0.1763,0.9843,0.0459,-0.585,6.9712,0.0991,-0.5396,7.0355,63.0766343303921
180127000,3.7702,3.7041,-31.5312,14.1875,-39.625,31.4688,17.125,-40.5625,0.095,0.2012,0.9749,0.0168,0.1936,0.9809,0.0262,-0.6108,7.0517,0.0721,-0.584,7.2453,63.07541369265841
185140000,3.7408,3.6545,-31.4375,14.1875,-39.6562,31.5469,17.1875,-40.4688,0.0883,0.2022,0.9754,-0.0014,0.1955,0.9807,0.0385,-0.6128,7.2071,0.0795,-0.5747,7.2203,63.061041555940065
190127000,3.7923,3.7151,-31.2812,14.0312,-39.7188,31.7031,17.0625,-40.25,0.072,0.2108,0.9749,-0.012,0.2032,0.9791,0.0123,-0.6191,6.9943,0.0602,-0.6035,7.3384,63.05944021016996
195127000,3.829,3.7151,-31.5312,14.0,-39.9375,31.4219,17.1562,-40.375,0.0883,0.2041,0.975,0.0053,0.1984,0.9801,0.0201,-0.6274,7.1745,0.0712,-0.583,7.2242,63.03368785260783
200252000,3.7666,3.4946,-31.3125,14.0938,-39.6875,31.6406,17.25,-40.1875,0.0703,0.1993,0.9774,-0.0129,0.1926,0.9812,0.0285,-0.6143,7.1158,0.0692,-0.5742,7.1023,63.03415263212475
