section id,recording id,fixation id,start timestamp [ns],end timestamp [ns],duration [ms],fixation x [px],fixation y [px],azimuth [deg],elevation [deg]
5ac07c61-e331-4a54-a10a-cac8b4caca7b,f64cc35e-578a-4bf5-b17b-320a8241e85f,1,1760608328596029454,1760608330087419454,1491,715.419,471.909,-6.423490190489339,9.053434515946591
5ac07c61-e331-4a54-a10a-cac8b4caca7b,f64cc35e-578a-4bf5-b17b-320a8241e85f,2,1760608330147423454,1760608330592924454,446,731.306,740.858,-5.381635057416249,-8.299768073671064
5ac07c61-e331-4a54-a10a-cac8b4caca7b,f64cc35e-578a-4bf5-b17b-320a8241e85f,3,1760608330622925454,1760608331288557454,666,704.806,713.874,-7.087529210478249,-6.551586480244621
5ac07c61-e331-4a54-a10a-cac8b4caca7b,f64cc35e-578a-4bf5-b17b-320a8241e85f,4,1760608331323560454,1760608331528809454,205,771.508,688.887,-2.7542948929941615,-4.9535366708225785
5ac07c61-e331-4a54-a10a-cac8b4caca7b,f64cc35e-578a-4bf5-b17b-320a8241e85f,5,1760608331558809454,1760608331673935454,115,795.613,721.245,-1.1952515227621654,-7.046153267832155
5ac07c61-e331-4a54-a10a-cac8b4caca7b,f64cc35e-578a-4bf5-b17b-320a8241e85f,6,1760608331703935454,1760608331849062454,145,782.254,685.053,-2.057429870903667,-4.706665020058759
5ac07c61-e331-4a54-a10a-cac8b4caca7b,f64cc35e-578a-4bf5-b17b-320a8241e85f,7,1760608331899063454,1760608332009189454,110,782.725,928.91,-2.111050752742093,-20.412794285256986
5ac07c61-e331-4a54-a10a-cac8b4caca7b,f64cc35e-578a-4bf5-b17b-320a8241e85f,8,1760608332039189454,1760608332379576454,340,790.241,974.185,-1.6281661003278625,-23.319385556172143
5ac07c61-e331-4a54-a10a-cac8b4caca7b,f64cc35e-578a-4bf5-b17b-320a8241e85f,9,1760608332714821454,1760608332854947454,140,801.159,943.582,-0.8740491830766988,-21.35785355171463
5ac07c61-e331-4a54-a10a-cac8b4caca7b,f64cc35e-578a-4bf5-b17b-320a8241e85f,10,1760608332880075454,1760608333225326454,345,789.698,933.237,-1.6436424249366584,-20.692160992796634
5ac07c61-e331-4a54-a10a-cac8b4caca7b,f64cc35e-578a-4bf5-b17b-320a8241e85f,11,1760608333445578454,1760608333585704454,140,750.788,424.68,-4.145916259350538,12.109945162923834
5ac07c61-e331-4a54-a10a-cac8b4caca7b,f64cc35e-578a-4bf5-b17b-320a8241e85f,12,1760608333615705454,1760608333890957454,275,704.316,393.772,-7.227967983504984,14.072545679792436
5ac07c61-e331-4a54-a10a-cac8b4caca7b,f64cc35e-578a-4bf5-b17b-320a8241e85f,13,1760608333945958454,1760608334771719454,826,742.839,681.576,-4.609994751053557,-4.477527388822333
5ac07c61-e331-4a54-a10a-cac8b4caca7b,f64cc35e-578a-4bf5-b17b-320a8241e85f,14,1760608334796842454,1760608335001969454,205,715.779,710.932,-6.374318272612541,-6.365550209126328
5ac07c61-e331-4a54-a10a-cac8b4caca7b,f64cc35e-578a-4bf5-b17b-320a8241e85f,15,1760608335052094454,1760608335317222454,265,856.779,695.271,2.7722629629353395,-5.365365271233113
5ac07c61-e331-4a54-a10a-cac8b4caca7b,f64cc35e-578a-4bf5-b17b-320a8241e85f,16,1760608335352349454,1760608335502474454,150,776.376,694.275,-2.439685512214288,-5.302139169394496
5ac07c61-e331-4a54-a10a-cac8b4caca7b,f64cc35e-578a-4bf5-b17b-320a8241e85f,17,1760608335567474454,1760608335887852454,320,718.73,397.152,-6.2751498831385195,13.865274363205254
5ac07c61-e331-4a54-a10a-cac8b4caca7b,f64cc35e-578a-4bf5-b17b-320a8241e85f,18,1760608335962854454,1760608336138105454,175,814.443,967.926,0.023119335312092645,-22.920147938510958
5ac07c61-e331-4a54-a10a-cac8b4caca7b,f64cc35e-578a-4bf5-b17b-320a8241e85f,19,1760608336168105454,1760608336288232454,120,856.196,946.288,2.8477789390838004,-21.52118815877599
5ac07c61-e331-4a54-a10a-cac8b4caca7b,f64cc35e-578a-4bf5-b17b-320a8241e85f,20,1760608336348232454,1760608336558484454,210,681.569,644.088,-8.563042119168662,-2.0495889843742305
5ac07c61-e331-4a54-a10a-cac8b4caca7b,f64cc35e-578a-4bf5-b17b-320a8241e85f,21,1760608336628485454,1760608336773613454,145,895.914,660.275,5.298396672378503,-3.099745771020061
5ac07c61-e331-4a54-a10a-cac8b4caca7b,f64cc35e-578a-4bf5-b17b-320a8241e85f,22,1760608336813625454,1760608337023864454,210,719.484,634.165,-6.111873197050149,-1.413406669766035
5ac07c61-e331-4a54-a10a-cac8b4caca7b,f64cc35e-578a-4bf5-b17b-320a8241e85f,23,1760608337078865454,1760608337459243454,380,749.061,384.046,-4.288992188958494,14.72438497364442
5ac07c61-e331-4a54-a10a-cac8b4caca7b,f64cc35e-578a-4bf5-b17b-320a8241e85f,24,1760608337489244454,1760608337659502454,170,707.361,401.991,-7.01736759380394,13.546750710134258
5ac07c61-e331-4a54-a10a-cac8b4caca7b,f64cc35e-578a-4bf5-b17b-320a8241e85f,25,1760608337904751454,1760608338024749454,120,659.336,694.367,-10.020922645571618,-5.278894021648616
5ac07c61-e331-4a54-a10a-cac8b4caca7b,f64cc35e-578a-4bf5-b17b-320a8241e85f,26,1760608338074875454,1760608338235001454,160,891.633,704.445,5.033308320454847,-5.951292005006683
5ac07c61-e331-4a54-a10a-cac8b4caca7b,f64cc35e-578a-4bf5-b17b-320a8241e85f,27,1760608338265011454,1760608338365127454,100,921.01,711.284,6.939706536209951,-6.383468498587055
5ac07c61-e331-4a54-a10a-cac8b4caca7b,f64cc35e-578a-4bf5-b17b-320a8241e85f,28,1760608338475254454,1760608338615380454,140,793.121,1034.549,-1.4655442292471286,-27.193711861907666
5ac07c61-e331-4a54-a10a-cac8b4caca7b,f64cc35e-578a-4bf5-b17b-320a8241e85f,29,1760608338640388454,1760608338905633454,265,778.831,1020.435,-2.4474537258281046,-26.283041972285258
5ac07c61-e331-4a54-a10a-cac8b4caca7b,f64cc35e-578a-4bf5-b17b-320a8241e85f,30,1760608339070760454,1760608339386013454,315,722.275,636.991,-5.931756665795813,-1.5960560039996925
5ac07c61-e331-4a54-a10a-cac8b4caca7b,f64cc35e-578a-4bf5-b17b-320a8241e85f,31,1760608339426138454,1760608339651265454,225,827.135,708.849,0.8516004549910836,-6.245289233961085
5ac07c61-e331-4a54-a10a-cac8b4caca7b,f64cc35e-578a-4bf5-b17b-320a8241e85f,32,1760608339691397454,1760608339986644454,295,751.851,654.461,-4.021575160161638,-2.726914313744106
5ac07c61-e331-4a54-a10a-cac8b4caca7b,f64cc35e-578a-4bf5-b17b-320a8241e85f,33,1760608340046651454,1760608340191771454,145,798.447,983.227,-1.071890304685169,-23.90095753695921
5ac07c61-e331-4a54-a10a-cac8b4caca7b,f64cc35e-578a-4bf5-b17b-320a8241e85f,34,1760608340216899454,1760608340372023454,155,812.034,944.438,-0.1390262400132896,-21.413270611276612
5ac07c61-e331-4a54-a10a-cac8b4caca7b,f64cc35e-578a-4bf5-b17b-320a8241e85f,35,1760608340397023454,1760608340582150454,185,784.826,933.918,-1.9724072728075164,-20.73469380640285
5ac07c61-e331-4a54-a10a-cac8b4caca7b,f64cc35e-578a-4bf5-b17b-320a8241e85f,36,1760608340732276454,1760608340937528454,205,914.635,609.889,6.50270906648778,0.15367272726072911
5ac07c61-e331-4a54-a10a-cac8b4caca7b,f64cc35e-578a-4bf5-b17b-320a8241e85f,37,1760608340967529454,1760608341172781454,205,937.414,598.021,7.973325766450746,0.9182135008478121
5ac07c61-e331-4a54-a10a-cac8b4caca7b,f64cc35e-578a-4bf5-b17b-320a8241e85f,38,1760608341202784454,1760608341553034454,350,868.083,635.325,3.4965700125257477,-1.4903383479732764
5ac07c61-e331-4a54-a10a-cac8b4caca7b,f64cc35e-578a-4bf5-b17b-320a8241e85f,39,1760608341593163454,1760608341763287454,170,712.423,631.838,-6.567933847074679,-1.2627544449255523
5ac07c61-e331-4a54-a10a-cac8b4caca7b,f64cc35e-578a-4bf5-b17b-320a8241e85f,40,1760608341823287454,1760608342258792454,436,833.824,911.874,1.3237126174822267,-19.32069038220022
5ac07c61-e331-4a54-a10a-cac8b4caca7b,f64cc35e-578a-4bf5-b17b-320a8241e85f,41,1760608342323805454,1760608342744171454,420,905.679,598.894,5.924931765839904,0.863456379659338
5ac07c61-e331-4a54-a10a-cac8b4caca7b,f64cc35e-578a-4bf5-b17b-320a8241e85f,42,1760608342904298454,1760608343069425454,165,729.975,333.315,-5.608623622799088,17.9726363149038
5ac07c61-e331-4a54-a10a-cac8b4caca7b,f64cc35e-578a-4bf5-b17b-320a8241e85f,43,1760608343104562454,1760608343269677454,165,699.608,345.583,-7.611507550604817,17.160649801034793
5ac07c61-e331-4a54-a10a-cac8b4caca7b,f64cc35e-578a-4bf5-b17b-320a8241e85f,44,1760608343574930454,1760608344756067454,1181,853.53,360.419,2.6173409158480547,16.25156986556235
5ac07c61-e331-4a54-a10a-cac8b4caca7b,f64cc35e-578a-4bf5-b17b-320a8241e85f,45,1760608344796067454,1760608345551825454,756,723.642,354.331,-6.002230313830848,16.619130812141336
5ac07c61-e331-4a54-a10a-cac8b4caca7b,f64cc35e-578a-4bf5-b17b-320a8241e85f,46,1760608345606825454,1760608345791952454,185,890.34,613.764,4.9338473973931904,-0.0964923506796928
5ac07c61-e331-4a54-a10a-cac8b4caca7b,f64cc35e-578a-4bf5-b17b-320a8241e85f,47,1760608345822077454,1760608345972204454,150,922.637,623.954,7.019555945131484,-0.7534539240935031
5ac07c61-e331-4a54-a10a-cac8b4caca7b,f64cc35e-578a-4bf5-b17b-320a8241e85f,48,1760608346022204454,1760608346462584454,440,654.145,577.616,-10.334728469232257,2.2282497206975957
5ac07c61-e331-4a54-a10a-cac8b4caca7b,f64cc35e-578a-4bf5-b17b-320a8241e85f,49,1760608346517712454,1760608346707836454,190,737.187,363.556,-5.093246539283515,16.035436721877865
5ac07c61-e331-4a54-a10a-cac8b4caca7b,f64cc35e-578a-4bf5-b17b-320a8241e85f,50,1760608346762962454,1760608346913088454,150,762.149,673.173,-3.357884025419323,-3.937129596252536
5ac07c61-e331-4a54-a10a-cac8b4caca7b,f64cc35e-578a-4bf5-b17b-320a8241e85f,51,1760608346928089454,1760608347028215454,100,759.551,653.713,-3.523358614159797,-2.6791468089798016
5ac07c61-e331-4a54-a10a-cac8b4caca7b,f64cc35e-578a-4bf5-b17b-320a8241e85f,52,1760608347073215454,1760608347293467454,220,895.512,620.722,5.268084376853807,-0.5458466338785847
5ac07c61-e331-4a54-a10a-cac8b4caca7b,f64cc35e-578a-4bf5-b17b-320a8241e85f,53,1760608347338480454,1760608347558595454,220,713.713,587.298,-6.485277187278049,1.6117063657398878
5ac07c61-e331-4a54-a10a-cac8b4caca7b,f64cc35e-578a-4bf5-b17b-320a8241e85f,54,1760608347618720454,1760608347738858454,120,786.719,959.318,-1.8592867850722656,-22.364811778059
5ac07c61-e331-4a54-a10a-cac8b4caca7b,f64cc35e-578a-4bf5-b17b-320a8241e85f,55,1760608347773850454,1760608348244352454,471,840.745,929.91,1.7952581043297302,-20.476488955202914
5ac07c61-e331-4a54-a10a-cac8b4caca7b,f64cc35e-578a-4bf5-b17b-320a8241e85f,56,1760608348319357454,1760608348734732454,415,715.84,568.873,-6.3509494909742985,2.8010197134438464
5ac07c61-e331-4a54-a10a-cac8b4caca7b,f64cc35e-578a-4bf5-b17b-320a8241e85f,57,1760608348779732454,1760608349014984454,235,911.528,644.511,6.304511752329768,-2.0804131330938116
5ac07c61-e331-4a54-a10a-cac8b4caca7b,f64cc35e-578a-4bf5-b17b-320a8241e85f,58,1760608349075110454,1760608349400363454,325,730.545,352.341,-5.5465029595774915,16.75162900067572
5ac07c61-e331-4a54-a10a-cac8b4caca7b,f64cc35e-578a-4bf5-b17b-320a8241e85f,59,1760608349460364454,1760608349610505454,150,1009.316,620.681,12.605537124294235,-0.5385367416300662
5ac07c61-e331-4a54-a10a-cac8b4caca7b,f64cc35e-578a-4bf5-b17b-320a8241e85f,60,1760608349685616454,1760608349805742454,120,735.696,365.13,-5.190318363219478,15.933407263830357
