section id,recording id,timestamp [ns],pupil diameter left [mm],pupil diameter right [mm],eyeball center left x [mm],eyeball center left y [mm],eyeball center left z [mm],eyeball center right x [mm],eyeball center right y [mm],eyeball center right z [mm],optical axis left x,optical axis left y,optical axis left z,optical axis right x,optical axis right y,optical axis right z,eyelid angle top left [rad],eyelid angle bottom left [rad],eyelid aperture left [mm],eyelid angle top right [rad],eyelid angle bottom right [rad],eyelid aperture right [mm]
c342787d-6ee5-4ca2-b71f-525c11251f52,3de459c1-e0fa-46fe-b910-472833ae0bec,1760515076807263617,3.6122,3.3862,-31.5938,16.3125,-37.3438,31.4219,17.9375,-37.4688,0.0987,0.2818,0.9544,-0.0221,0.2761,0.9609,0.0383,-0.7646,8.9611,0.0546,-0.6733,8.0781
c342787d-6ee5-4ca2-b71f-525c11251f52,3de459c1-e0fa-46fe-b910-472833ae0bec,1760515076812263617,3.5259,3.1639,-31.5625,16.5,-37.1875,31.4844,18.0,-37.625,0.1016,0.307,0.9463,-0.02,0.3005,0.9536,0.0396,-0.7534,8.8437,0.0558,-0.6885,8.2659
c342787d-6ee5-4ca2-b71f-525c11251f52,3de459c1-e0fa-46fe-b910-472833ae0bec,1760515076817268617,3.5222,3.2631,-31.3125,16.125,-37.4375,31.7031,17.6562,-37.6562,0.065,0.3622,0.9298,-0.0652,0.3558,0.9323,-0.0312,-0.8135,8.7779,-0.0052,-0.7524,8.3445
c342787d-6ee5-4ca2-b71f-525c11251f52,3de459c1-e0fa-46fe-b910-472833ae0bec,1760515076822263617,3.5571,3.3072,-31.5625,15.9375,-37.2812,31.4219,17.5,-37.5,0.077,0.4099,0.9089,-0.0513,0.4046,0.9131,-0.0695,-0.8457,8.7422,-0.0479,-0.8066,8.5159
c342787d-6ee5-4ca2-b71f-525c11251f52,3de459c1-e0fa-46fe-b910-472833ae0bec,1760515076827271617,3.6012,3.2264,-31.5938,16.1875,-37.625,31.4062,17.75,-37.0625,0.0618,0.4108,0.9096,-0.0833,0.4063,0.9099,-0.0975,-0.8374,8.3379,-0.051,-0.7866,8.2455
c342787d-6ee5-4ca2-b71f-525c11251f52,3de459c1-e0fa-46fe-b910-472833ae0bec,1760515076832263617,3.7739,3.355,-31.8125,16.125,-37.625,31.1875,17.5312,-36.9375,0.0831,0.4505,0.8889,-0.072,0.4461,0.8921,-0.1249,-0.8735,8.4696,-0.0901,-0.8052,8.0373
c342787d-6ee5-4ca2-b71f-525c11251f52,3de459c1-e0fa-46fe-b910-472833ae0bec,1760515076837263617,3.7519,3.2245,-31.5625,16.3125,-37.6562,31.4062,17.5,-37.0625,0.0807,0.4652,0.8815,-0.0775,0.4592,0.885,-0.123,-0.8618,8.3504,-0.13,-0.8374,7.9834
c342787d-6ee5-4ca2-b71f-525c11251f52,3de459c1-e0fa-46fe-b910-472833ae0bec,1760515076842263617,3.7482,3.3127,-31.5625,16.4375,-37.9375,31.3906,17.875,-37.1875,0.0829,0.473,0.8772,-0.078,0.4687,0.8799,-0.1263,-0.8662,8.3662,-0.0959,-0.8164,8.1066
c342787d-6ee5-4ca2-b71f-525c11251f52,3de459c1-e0fa-46fe-b910-472833ae0bec,1760515076847263617,3.6967,3.186,-31.6875,16.5625,-37.875,31.2656,17.7812,-37.25,0.0954,0.4781,0.8731,-0.0606,0.4738,0.8785,-0.1278,-0.8594,8.2687,-0.1074,-0.8286,8.1258
c342787d-6ee5-4ca2-b71f-525c11251f52,3de459c1-e0fa-46fe-b910-472833ae0bec,1760515076852263617,3.829,3.2356,-31.5938,16.5312,-37.8125,31.3281,18.1562,-37.1875,0.0898,0.4713,0.8774,-0.0729,0.4669,0.8813,-0.1331,-0.8594,8.2113,-0.0981,-0.8008,7.8982
c342787d-6ee5-4ca2-b71f-525c11251f52,3de459c1-e0fa-46fe-b910-472833ae0bec,1760515076857388617,3.7482,3.491,-31.625,16.6875,-37.9375,31.3281,18.1875,-37.3125,0.0899,0.4539,0.8865,-0.0597,0.4505,0.8908,-0.1177,-0.8496,8.2631,-0.0952,-0.8062,7.9942
c342787d-6ee5-4ca2-b71f-525c11251f52,3de459c1-e0fa-46fe-b910-472833ae0bec,1760515076862388617,3.7923,3.3495,-31.75,16.375,-38.0,31.2188,17.9688,-37.375,0.086,0.479,0.8736,-0.0563,0.4738,0.8788,-0.1482,-0.8848,8.3492,-0.1131,-0.8281,8.0581
c342787d-6ee5-4ca2-b71f-525c11251f52,3de459c1-e0fa-46fe-b910-472833ae0bec,1760515076867388617,3.7482,3.1841,-31.3125,16.5,-37.6875,31.625,18.0938,-37.375,0.0688,0.4626,0.8839,-0.0991,0.4592,0.8828,-0.1299,-0.8462,8.0891,-0.1008,-0.833,8.2499
c342787d-6ee5-4ca2-b71f-525c11251f52,3de459c1-e0fa-46fe-b910-472833ae0bec,1760515076872388617,3.7849,3.2576,-31.8438,16.1875,-37.75,31.125,17.75,-37.3125,0.0961,0.4952,0.8634,-0.0446,0.4909,0.87,-0.1643,-0.9058,8.4249,-0.1323,-0.8462,8.0624
c342787d-6ee5-4ca2-b71f-525c11251f52,3de459c1-e0fa-46fe-b910-472833ae0bec,1760515076877389617,3.6361,3.377,-31.5625,16.2812,-37.6875,31.3906,17.875,-37.25,0.0791,0.4807,0.8733,-0.0588,0.4756,0.8777,-0.1456,-0.8862,8.3947,-0.1241,-0.856,8.2686
c342787d-6ee5-4ca2-b71f-525c11251f52,3de459c1-e0fa-46fe-b910-472833ae0bec,1760515076882389617,3.7114,3.4469,-31.7188,16.5312,-37.7812,31.25,18.125,-37.4062,0.0908,0.4687,0.8787,-0.0445,0.4635,0.885,-0.1241,-0.8638,8.3617,-0.1029,-0.8198,8.0711
c342787d-6ee5-4ca2-b71f-525c11251f52,3de459c1-e0fa-46fe-b910-472833ae0bec,1760515076887389617,3.7298,3.3862,-31.7188,16.4375,-37.875,31.25,18.125,-37.6875,0.0894,0.4644,0.8811,-0.0455,0.4592,0.8872,-0.1335,-0.8799,8.4508,-0.1063,-0.8247,8.0916
c342787d-6ee5-4ca2-b71f-525c11251f52,3de459c1-e0fa-46fe-b910-472833ae0bec,1760515076892389617,3.7133,3.3917,-31.625,16.2188,-37.75,31.3438,17.8438,-37.5938,0.0839,0.4858,0.87,-0.0424,0.4816,0.8754,-0.1558,-0.9097,8.5653,-0.1272,-0.8535,8.2056
c342787d-6ee5-4ca2-b71f-525c11251f52,3de459c1-e0fa-46fe-b910-472833ae0bec,1760515076897392617,3.6251,3.3734,-31.75,16.5,-37.6875,31.2344,17.875,-37.1562,0.0935,0.4669,0.8793,-0.0489,0.4635,0.8848,-0.1327,-0.8784,8.4426,-0.1237,-0.8384,8.0637
c342787d-6ee5-4ca2-b71f-525c11251f52,3de459c1-e0fa-46fe-b910-472833ae0bec,1760515076902389617,3.5847,3.1933,-31.9062,16.75,-37.6875,31.0781,18.3125,-37.3125,0.1041,0.4478,0.888,-0.0433,0.4435,0.8952,-0.1114,-0.856,8.4073,-0.0853,-0.7896,7.9059
c342787d-6ee5-4ca2-b71f-525c11251f52,3de459c1-e0fa-46fe-b910-472833ae0bec,1760515076907389617,3.5865,3.3642,-31.4375,16.5312,-37.4688,31.5469,18.0,-37.625,0.0767,0.4592,0.885,-0.0682,0.4539,0.8884,-0.1287,-0.8638,8.3117,-0.1089,-0.8457,8.3126
c342787d-6ee5-4ca2-b71f-525c11251f52,3de459c1-e0fa-46fe-b910-472833ae0bec,1760515076912389617,3.5442,3.1878,-31.7188,16.625,-37.4688,31.25,18.2812,-37.4375,0.1003,0.4531,0.8858,-0.0458,0.4487,0.8925,-0.124,-0.8599,8.3158,-0.0938,-0.8032,7.9743
