section id,recording id,fixation id,start timestamp [ns],end timestamp [ns],duration [ms],fixation x [px],fixation y [px],azimuth [deg],elevation [deg]
5858e481-f53e-4577-b953-8c63e177b143,5bceed24-b8f0-4d86-940f-00bfdd0312a0,1,1761561943293813606,1761561943679188606,385,745.579,933.811,-4.617929696062786,-20.70967971846369
5858e481-f53e-4577-b953-8c63e177b143,5bceed24-b8f0-4d86-940f-00bfdd0312a0,2,1761561943744188606,1761561944019441606,275,744.464,778.422,-4.545872528705778,-10.725009304713211
5858e481-f53e-4577-b953-8c63e177b143,5bceed24-b8f0-4d86-940f-00bfdd0312a0,3,1761561944069441606,1761561944800198606,731,605.841,721.838,-13.507113405224061,-7.010657441502222
5858e481-f53e-4577-b953-8c63e177b143,5bceed24-b8f0-4d86-940f-00bfdd0312a0,4,1761561944840198606,1761561945290582606,450,699.812,708.934,-7.408505385763042,-6.231575665363503
5858e481-f53e-4577-b953-8c63e177b143,5bceed24-b8f0-4d86-940f-00bfdd0312a0,5,1761561945330703606,1761561945756081606,425,788.973,721.159,-1.6265196461024471,-7.040104957187498
5858e481-f53e-4577-b953-8c63e177b143,5bceed24-b8f0-4d86-940f-00bfdd0312a0,6,1761561945801082606,1761561946071338606,270,697.823,711.835,-7.539130880898368,-6.4177300972191516
5858e481-f53e-4577-b953-8c63e177b143,5bceed24-b8f0-4d86-940f-00bfdd0312a0,7,1761561946091334606,1761561947032218606,941,732.234,712.47,-5.3075805655517545,-6.469405461750746
5858e481-f53e-4577-b953-8c63e177b143,5bceed24-b8f0-4d86-940f-00bfdd0312a0,8,1761561947057218606,1761561947417596606,360,727.33,698.068,-5.619839270340933,-5.539013072956494
5858e481-f53e-4577-b953-8c63e177b143,5bceed24-b8f0-4d86-940f-00bfdd0312a0,9,1761561947447597606,1761561947632852606,185,703.044,696.728,-7.192762620185724,-5.446173507533222
5858e481-f53e-4577-b953-8c63e177b143,5bceed24-b8f0-4d86-940f-00bfdd0312a0,10,1761561947657849606,1761561948208353606,551,715.102,723.902,-6.425124931986108,-7.2013659153491725
5858e481-f53e-4577-b953-8c63e177b143,5bceed24-b8f0-4d86-940f-00bfdd0312a0,11,1761561948253359606,1761561948783859606,530,838.791,681.109,1.6051940898278518,-4.451770245141536
5858e481-f53e-4577-b953-8c63e177b143,5bceed24-b8f0-4d86-940f-00bfdd0312a0,12,1761561948823859606,1761561949399489606,576,750.791,670.734,-4.09278192241586,-3.7782624234742577
5858e481-f53e-4577-b953-8c63e177b143,5bceed24-b8f0-4d86-940f-00bfdd0312a0,13,1761561949599616606,1761561949704742606,105,762.156,673.355,-3.357451158055596,-3.94886853567099
5858e481-f53e-4577-b953-8c63e177b143,5bceed24-b8f0-4d86-940f-00bfdd0312a0,14,1761561949749743606,1761561949889869606,140,671.309,631.831,-9.223444266779588,-1.259105778886528
5858e481-f53e-4577-b953-8c63e177b143,5bceed24-b8f0-4d86-940f-00bfdd0312a0,15,1761561949919994606,1761561950105121606,185,641.585,641.876,-11.14369727275991,-1.9012963308454263
5858e481-f53e-4577-b953-8c63e177b143,5bceed24-b8f0-4d86-940f-00bfdd0312a0,16,1761561950160121606,1761561950415374606,255,896.27,652.438,5.320030591220871,-2.593705360670688
5858e481-f53e-4577-b953-8c63e177b143,5bceed24-b8f0-4d86-940f-00bfdd0312a0,17,1761561950465499606,1761561950700626606,235,712.35,649.517,-6.5751995124754945,-2.4035562409457754
5858e481-f53e-4577-b953-8c63e177b143,5bceed24-b8f0-4d86-940f-00bfdd0312a0,18,1761561950730626606,1761561951071005606,340,753.051,654.133,-3.943899293106746,-2.705820196556837
5858e481-f53e-4577-b953-8c63e177b143,5bceed24-b8f0-4d86-940f-00bfdd0312a0,19,1761561951131005606,1761561952292140606,1161,722.25,420.297,-6.020231875031944,12.37907984276814
5858e481-f53e-4577-b953-8c63e177b143,5bceed24-b8f0-4d86-940f-00bfdd0312a0,20,1761561952422267606,1761561953007772606,586,719.622,443.189,-6.17181833204366,10.904641602546887
5858e481-f53e-4577-b953-8c63e177b143,5bceed24-b8f0-4d86-940f-00bfdd0312a0,21,1761561953062897606,1761561953193024606,130,662.727,718.669,-9.819149197330907,-6.842037225069149
5858e481-f53e-4577-b953-8c63e177b143,5bceed24-b8f0-4d86-940f-00bfdd0312a0,22,1761561953333150606,1761561953488276606,155,748.881,963.652,-4.434738361721085,-22.624929623109608
5858e481-f53e-4577-b953-8c63e177b143,5bceed24-b8f0-4d86-940f-00bfdd0312a0,23,1761561953518277606,1761561953668403606,150,742.63,986.376,-4.896005807380147,-24.076857317613108
5858e481-f53e-4577-b953-8c63e177b143,5bceed24-b8f0-4d86-940f-00bfdd0312a0,24,1761561953818530606,1761561954168918606,350,645.36,695.827,-10.926020278310908,-5.3667637026397905
5858e481-f53e-4577-b953-8c63e177b143,5bceed24-b8f0-4d86-940f-00bfdd0312a0,25,1761561954238908606,1761561954349034606,110,801.789,413.087,-0.8042078809512901,12.867778292443816
5858e481-f53e-4577-b953-8c63e177b143,5bceed24-b8f0-4d86-940f-00bfdd0312a0,26,1761561954379041606,1761561954849539606,470,847.125,408.914,2.17436739789119,13.13267068390986
5858e481-f53e-4577-b953-8c63e177b143,5bceed24-b8f0-4d86-940f-00bfdd0312a0,27,1761561954944539606,1761561955294930606,350,847.77,416.769,2.214166748814616,12.626593857519403
5858e481-f53e-4577-b953-8c63e177b143,5bceed24-b8f0-4d86-940f-00bfdd0312a0,28,1761561955339922606,1761561955730297606,390,714.31,424.826,-6.536246563967093,12.083286129947021
5858e481-f53e-4577-b953-8c63e177b143,5bceed24-b8f0-4d86-940f-00bfdd0312a0,29,1761561955775422606,1761561956836307606,1061,851.258,428.037,2.4390305757515605,11.899702656439606
5858e481-f53e-4577-b953-8c63e177b143,5bceed24-b8f0-4d86-940f-00bfdd0312a0,30,1761561956886439606,1761561957246685606,360,720.041,425.084,-6.160505961765154,12.069952206831891
5858e481-f53e-4577-b953-8c63e177b143,5bceed24-b8f0-4d86-940f-00bfdd0312a0,31,1761561957321811606,1761561957526942606,205,632.726,691.021,-11.739383081779883,-5.052723283439006
5858e481-f53e-4577-b953-8c63e177b143,5bceed24-b8f0-4d86-940f-00bfdd0312a0,32,1761561957562063606,1761561957732201606,170,673.263,678.686,-9.111454148712525,-4.275282393991068
5858e481-f53e-4577-b953-8c63e177b143,5bceed24-b8f0-4d86-940f-00bfdd0312a0,33,1761561957797190606,1761561958132568606,335,717.012,403.653,-6.381004313477528,13.446283179032838
5858e481-f53e-4577-b953-8c63e177b143,5bceed24-b8f0-4d86-940f-00bfdd0312a0,34,1761561958272695606,1761561958377829606,105,794.495,883.188,-1.3024810309723016,-17.479487521879
5858e481-f53e-4577-b953-8c63e177b143,5bceed24-b8f0-4d86-940f-00bfdd0312a0,35,1761561958462826606,1761561959588957606,1126,864.576,391.784,3.330144643297749,14.230121433015613
5858e481-f53e-4577-b953-8c63e177b143,5bceed24-b8f0-4d86-940f-00bfdd0312a0,36,1761561959638957606,1761561960194462606,556,722.532,388.359,-6.034549266900372,14.432742177645144
5858e481-f53e-4577-b953-8c63e177b143,5bceed24-b8f0-4d86-940f-00bfdd0312a0,37,1761561960224463606,1761561960439714606,215,768.993,378.735,-2.976587773802437,15.073698136619056
5858e481-f53e-4577-b953-8c63e177b143,5bceed24-b8f0-4d86-940f-00bfdd0312a0,38,1761561960474715606,1761561960724975606,250,724.49,379.903,-5.914880779885847,14.977351169155007
5858e481-f53e-4577-b953-8c63e177b143,5bceed24-b8f0-4d86-940f-00bfdd0312a0,39,1761561960900094606,1761561961215471606,315,613.465,660.638,-12.964490297800946,-3.0981594532134658
5858e481-f53e-4577-b953-8c63e177b143,5bceed24-b8f0-4d86-940f-00bfdd0312a0,40,1761561961270472606,1761561961420598606,150,782.304,925.29,-2.137158880065743,-20.180331183735902
5858e481-f53e-4577-b953-8c63e177b143,5bceed24-b8f0-4d86-940f-00bfdd0312a0,41,1761561961455599606,1761561961530728606,75,769.179,961.283,-3.05227685127067,-22.484531616862988
5858e481-f53e-4577-b953-8c63e177b143,5bceed24-b8f0-4d86-940f-00bfdd0312a0,42,1761561961645862606,1761561961745976606,100,925.797,638.442,7.224973282819289,-1.68746059697536
5858e481-f53e-4577-b953-8c63e177b143,5bceed24-b8f0-4d86-940f-00bfdd0312a0,43,1761561961780976606,1761561962056229606,275,946.325,649.873,8.551921657856823,-2.4213132118265226
5858e481-f53e-4577-b953-8c63e177b143,5bceed24-b8f0-4d86-940f-00bfdd0312a0,44,1761561962201355606,1761561962336482606,135,752.527,916.1,-4.129641849620074,-19.578063955362005
5858e481-f53e-4577-b953-8c63e177b143,5bceed24-b8f0-4d86-940f-00bfdd0312a0,45,1761561962366482606,1761561962491610606,125,763.078,943.006,-3.4476208751587856,-21.309468809261993
5858e481-f53e-4577-b953-8c63e177b143,5bceed24-b8f0-4d86-940f-00bfdd0312a0,46,1761561962561734606,1761561962696860606,135,748.509,403.918,-4.309872732734803,13.445681741627707
5858e481-f53e-4577-b953-8c63e177b143,5bceed24-b8f0-4d86-940f-00bfdd0312a0,47,1761561962726860606,1761561963547618606,821,729.795,370.562,-5.574896713188568,15.580864813135666
