timestamp [ns],pupil diameter left [mm],pupil diameter right [mm],eyeball center left x [mm],eyeball center left y [mm],eyeball center left z [mm],eyeball center right x [mm],eyeball center right y [mm],eyeball center right z [mm],optical axis left x,optical axis left y,optical axis left z,optical axis right x,optical axis right y,optical axis right z,eyelid angle top left [rad],eyelid angle bottom left [rad],eyelid aperture left [mm],eyelid angle top right [rad],eyelid angle bottom right [rad],eyelid aperture right [mm],distance between pupils center [mm]
0,4.4978,4.3545,-31.375,14.5625,-42.4375,31.4688,17.0625,-38.9375,-0.0122,-0.0425,0.999,-0.3341,-0.061,0.9406,0.4707,-0.6182,12.0293,0.6548,-0.5596,13.4513,62.99081836617143
5000000,4.5346,4.3251,-31.6875,14.6875,-42.5625,31.1094,17.375,-38.5,0.0024,-0.0591,0.9983,-0.3236,-0.0776,0.943,0.5225,-0.5835,12.2161,0.6494,-0.5327,13.0856,62.985531768097346
10000000,4.5529,4.3288,-31.5312,14.8125,-42.8438,31.2656,17.3438,-38.6875,-0.021,-0.0668,0.9975,-0.3289,-0.0853,0.9405,0.5562,-0.5806,12.5638,0.6709,-0.5264,13.2611,62.98508077013159
15000000,4.5529,4.3839,-31.4375,14.6562,-42.875,31.3438,17.1562,-38.8125,-0.0239,-0.0513,0.9984,-0.3293,-0.0688,0.9417,0.5176,-0.5933,12.2722,0.647,-0.5586,13.3504,62.96225485114078
20000000,4.5015,4.3288,-31.5625,14.5312,-42.5,31.25,17.0312,-38.625,0.0005,-0.0366,0.9993,-0.326,-0.0532,0.9439,0.4917,-0.6084,12.1535,0.6318,-0.561,13.2045,62.98155111816475
25000000,4.4684,4.3655,-31.5625,14.75,-42.3125,31.2656,17.1562,-39.0312,0.0093,-0.0532,0.9985,-0.3127,-0.0698,0.9473,0.5054,-0.5767,11.9457,0.6533,-0.5601,13.44,62.95972425082562
35001000,4.4721,4.3582,-31.6875,14.5,-42.8125,31.125,17.125,-38.875,-0.0044,-0.0454,0.999,-0.3082,-0.062,0.9493,0.4983,-0.6152,12.3057,0.6426,-0.5488,13.1893,62.990512678497865
40001000,4.4207,4.4096,-31.4375,14.6562,-42.5,31.4062,17.0312,-39.0625,-0.0083,-0.0513,0.9987,-0.3192,-0.0698,0.9451,0.4995,-0.5859,11.9853,0.6577,-0.5562,13.4462,62.98243930604784
45001000,4.5419,4.3729,-31.375,14.5,-42.8125,31.4375,16.9375,-38.875,-0.0317,-0.0395,0.9987,-0.3287,-0.0552,0.9428,0.4895,-0.6162,12.218,0.6211,-0.5664,13.1424,62.98297761101804
50001000,4.4831,4.3582,-31.5312,14.625,-42.5625,31.25,17.125,-38.5625,-0.0044,-0.0444,0.999,-0.3286,-0.062,0.9424,0.502,-0.5884,12.0405,0.6196,-0.5464,12.8987,62.958153351571546
