timestamp [ns],pupil diameter left [mm],pupil diameter right [mm],eyeball center left x [mm],eyeball center left y [mm],eyeball center left z [mm],eyeball center right x [mm],eyeball center right y [mm],eyeball center right z [mm],optical axis left x,optical axis left y,optical axis left z,optical axis right x,optical axis right y,optical axis right z,eyelid angle top left [rad],eyelid angle bottom left [rad],eyelid aperture left [mm],eyelid angle top right [rad],eyelid angle bottom right [rad],eyelid aperture right [mm],distance between pupils center [mm]
0,3.976,3.7445,-31.0625,15.0625,-39.8125,31.8906,18.6875,-39.9375,-0.1088,-0.1223,0.9865,-0.1947,-0.1339,0.9717,0.4529,-0.3877,9.2339,0.5278,-0.3022,9.1305,63.057505894302544
4990000,3.9356,3.739,-31.0625,15.4375,-39.7188,31.8594,19.0,-39.9375,-0.0844,-0.1474,0.9855,-0.1732,-0.158,0.9721,0.501,-0.3438,9.2863,0.561,-0.2649,9.0948,63.023049240337464
9993000,3.9907,3.8474,-30.6875,15.3438,-39.8125,32.2188,18.875,-40.0,-0.1104,-0.1445,0.9833,-0.1893,-0.1571,0.9693,0.48,-0.3567,9.1936,0.5503,-0.2727,9.059,63.00561172927377
14990000,3.9944,3.8511,-30.9688,15.25,-39.875,31.9531,18.9375,-39.8125,-0.0932,-0.1387,0.9859,-0.1743,-0.1493,0.9733,0.4917,-0.3628,9.3929,0.5566,-0.262,9.0128,63.029890227653105
19990000,3.976,3.7188,-30.9062,15.3125,-39.7188,32.0625,18.7812,-40.0625,-0.0903,-0.1397,0.9861,-0.1819,-0.1522,0.9715,0.478,-0.355,9.1527,0.543,-0.2793,9.0487,63.06510278331432
25115000,3.8952,3.7592,-31.0,15.2812,-39.625,31.9375,18.75,-40.2812,-0.0759,-0.1368,0.9877,-0.1582,-0.1474,0.9763,0.4912,-0.3667,9.4307,0.5381,-0.2756,8.9531,63.036434529008694
30115000,3.8952,3.6637,-30.9688,15.4688,-39.5625,31.9531,19.0,-39.8125,-0.0738,-0.1522,0.9856,-0.1863,-0.1629,0.9689,0.5063,-0.3406,9.3117,0.5635,-0.2583,9.05,63.021404086627584
35115000,3.9062,3.6857,-30.9062,15.3438,-39.6875,32.0625,18.9062,-39.8438,-0.0902,-0.1464,0.9851,-0.1837,-0.1551,0.9707,0.4993,-0.3574,9.4185,0.5542,-0.2605,8.969,63.06958302652714
40116000,3.8768,3.7133,-30.9688,15.1562,-39.6562,31.9688,18.75,-39.9375,-0.0798,-0.1339,0.9878,-0.1735,-0.1435,0.9743,0.4756,-0.3726,9.3203,0.54,-0.2817,9.0424,63.040748900136016
45122000,3.9025,3.6857,-31.0,15.1875,-39.75,31.8906,18.8125,-39.9375,-0.0797,-0.1358,0.9875,-0.1716,-0.1445,0.9745,0.4905,-0.3667,9.4225,0.542,-0.2783,9.0269,62.99526450146868
