timestamp [ns],pupil diameter left [mm],pupil diameter right [mm],eyeball center left x [mm],eyeball center left y [mm],eyeball center left z [mm],eyeball center right x [mm],eyeball center right y [mm],eyeball center right z [mm],optical axis left x,optical axis left y,optical axis left z,optical axis right x,optical axis right y,optical axis right z,eyelid angle top left [rad],eyelid angle bottom left [rad],eyelid aperture left [mm],eyelid angle top right [rad],eyelid angle bottom right [rad],eyelid aperture right [mm],distance between pupils center [mm]
0,3.5498,3.2815,-31.1875,16.3125,-38.0,31.8438,18.875,-39.1875,-0.0649,-0.1686,0.9835,-0.1231,-0.1811,0.9757,0.5361,-0.3867,10.1594,0.5991,-0.2693,9.5763,63.09454288755883
5000000,3.4836,3.1896,-30.9375,16.4062,-37.9375,32.0,19.0625,-38.625,-0.0763,-0.1792,0.9808,-0.1656,-0.1888,0.968,0.543,-0.3674,10.0226,0.6318,-0.2534,9.7758,62.99728162540031
10000000,3.5332,3.2521,-31.0625,16.4062,-38.125,31.8906,19.0,-38.625,-0.0811,-0.1782,0.9806,-0.158,-0.1898,0.969,0.5562,-0.3733,10.2369,0.6147,-0.2622,9.6769,63.00849623701553
15000000,3.5626,3.2888,-31.375,16.4062,-38.125,31.625,19.0,-38.6875,-0.0572,-0.1763,0.9827,-0.1334,-0.1869,0.9733,0.5698,-0.3645,10.2945,0.6021,-0.2673,9.5883,63.055881602670496
20000000,3.4726,3.2521,-31.2188,16.4375,-38.125,31.75,19.0312,-38.4375,-0.0657,-0.1811,0.9813,-0.1617,-0.1917,0.968,0.564,-0.3711,10.3011,0.6162,-0.2437,9.4897,63.02296969661141
25000000,3.4652,3.2264,-31.2188,16.5,-38.0,31.75,19.0625,-38.5938,-0.06,-0.184,0.9811,-0.1522,-0.1946,0.969,0.5713,-0.3635,10.3003,0.6318,-0.2517,9.757,63.02371599747193
30000000,3.5167,3.2668,-31.2188,16.5312,-37.9688,31.7812,19.0938,-38.7812,-0.0609,-0.1888,0.9801,-0.1388,-0.1993,0.9701,0.5854,-0.3589,10.4099,0.6191,-0.2469,9.5594,63.05733036309101
35000000,3.4854,3.2301,-31.0938,16.4375,-38.0625,31.8906,19.0938,-38.7188,-0.0782,-0.184,0.9798,-0.155,-0.1946,0.9686,0.5513,-0.3672,10.1138,0.6514,-0.2554,10.0214,63.043804634079635
40000000,3.5277,3.1786,-31.2812,16.3125,-38.0625,31.7031,19.0312,-38.6875,-0.0553,-0.1734,0.9833,-0.1449,-0.184,0.9722,0.5493,-0.3826,10.2624,0.6152,-0.259,9.6475,63.04604667368129
45000000,3.5461,3.2117,-31.125,16.4062,-38.0,31.8594,19.0312,-38.7188,-0.0783,-0.1763,0.9812,-0.1515,-0.1869,0.9706,0.5596,-0.3772,10.319,0.6226,-0.2617,9.7608,63.04317521984438
