saccade id,start timestamp [ns],end timestamp [ns],duration [ms],amplitude [px],amplitude [deg],mean velocity [px/s],peak velocity [px/s],main sequence ratio,Q ratio
1,125003000,150130000,25,58.96109008789063,3.773104429244995,2264.54833984375,5079.49169921875,86.1498946448748,2.2430484745444765
2,405379000,440379000,35,91.35223388671876,5.850831508636475,2657.103759765625,3258.804443359375,35.672958445662665,1.2264498258234462
3,810644000,950883000,140,350.898193359375,22.653329849243164,4513.2802734375,8789.3359375,25.04810826568815,1.947438538047113
4,1146012000,1171010000,25,24.822059631347656,1.5972110033035278,1004.206298828125,1141.0167236328125,45.967850395131116,1.136237369716104
5,1381262000,1451262000,70,291.54351806640625,18.797378540039062,4683.56787109375,9657.625,33.125843661529245,2.0620230699773465
6,2146903000,2207019000,60,287.9654235839844,18.56842613220215,4296.13525390625,7131.5078125,24.765153134505102,1.6599821446533125
7,2692398000,2757523000,65,347.734375,22.41127586364746,5463.26513671875,9628.4970703125,27.68922994832622,1.762407064156399
8,3112783000,3157902000,45,174.7318115234375,11.200241088867188,3608.87646484375,6060.9736328125,34.68729351552288,1.6794627612931927
9,3808532000,3848533000,40,73.13922882080078,4.696267127990723,1759.244384765625,2600.314453125,35.55293780162844,1.4780859757988805
10,4178798000,4248911000,70,349.0267639160156,22.533432006835938,4788.01123046875,8945.8603515625,25.63087211763248,1.868387503904558
11,4889541000,4944542000,55,318.1396484375,20.53832626342773,5393.5927734375,9970.7490234375,31.3407934924411,1.8486284453178767
12,5049668000,5099668000,50,211.54312133789065,13.622058868408203,4278.65478515625,6899.49560546875,32.61507895805517,1.6125385084594506
13,5369920000,5429928000,60,242.92190551757807,15.616899490356444,4126.291015625,8004.67431640625,32.95163645020487,1.9399199634962732
14,5630172000,5680173000,50,177.016357421875,11.401033401489258,3551.0244140625,5577.91796875,31.510748780444075,1.570791219193185
15,6125687000,6190677000,65,281.12322998046875,18.138526916503903,4449.60498046875,7827.09814453125,27.84223183930778,1.7590546079680747
16,6350803000,6370804000,20,17.36298370361328,1.1169254779815674,926.7510986328124,1024.867919921875,59.026025561988945,1.1058718154570404
17,6746182000,6776182000,30,38.42180633544922,2.46705961227417,1290.1334228515625,1521.1634521484375,39.5911488092886,1.1790745245450915
18,7006434000,7071559000,65,315.97613525390625,20.329404830932617,4598.7763671875,8828.876953125,27.941594215748143,1.9198317657104356
19,7376812000,7431813000,55,271.1318054199219,17.402978897094727,4656.23779296875,8545.1748046875,31.516681679793916,1.8352101384493982
20,7602064000,7622064000,20,19.853775024414062,1.2781970500946045,986.6392822265624,1301.865966796875,65.57271678539615,1.3194953720664113
21,7697076000,7747190000,50,241.3218231201172,15.524109840393066,4527.37744140625,8244.490234375,34.16388177322583,1.8210300203762504
22,8322698000,8377697000,55,246.5282592773437,15.897815704345703,4166.09423828125,7301.830078125,29.618633172233853,1.7526800068587547
23,8517822000,8597955000,80,358.4389953613281,23.141576766967773,5196.193359375,11935.5576171875,33.2987140675242,2.296981038177362
24,8753074000,8793074000,40,108.4459228515625,6.965717315673828,2771.30517578125,3964.973876953125,36.56176067015688,1.4307243791133077
25,9073326000,9133452000,60,220.6862945556641,14.196677207946776,3950.813720703125,6843.90234375,31.011904738034154,1.7322766466782424
26,9538830000,9573831000,35,67.01100158691406,4.294396877288818,1909.6119384765625,2544.43798828125,37.97045153818637,1.3324372020375694
27,9829083000,9874083000,45,166.95962524414062,10.709395408630373,3720.6083984375,5789.732421875,34.67744020992397,1.5561251821896778
28,10084335000,10139341000,55,186.6736297607422,11.99100112915039,3397.5576171875,5950.18212890625,31.87478668804234,1.7513116183241695
29,10349587000,10419588000,70,369.7327880859375,23.86455726623535,4743.10498046875,9581.283203125,25.91407500732126,2.0200445156872964
30,10769966000,10834968000,65,283.65740966796875,18.259212493896484,4428.57177734375,9382.962890625,33.07850445933387,2.118733389086647
31,11070218000,11115220000,45,127.51162719726562,8.182411193847656,2982.291748046875,4600.52490234375,36.0792580524955,1.5426139663755793
32,11315470000,11345470000,30,40.07682418823242,2.572356939315796,1341.7867431640625,1614.2327880859375,40.278460700983324,1.2030472027763675
33,11445596000,11500597000,55,189.9571990966797,12.183008193969728,3595.3291015625,6043.3583984375,31.814316210051622,1.6808915756310339
34,11860975000,11910975000,50,187.2084350585937,12.050142288208008,3717.448486328125,6398.04296875,34.17604002056584,1.7210844998338113
35,12361479000,12536605000,175,265.9599609375,17.182565689086914,3936.5400390625,9644.619140625,36.26342516605898,2.4500243983094094
36,12836862000,12891858000,55,409.0874328613281,26.368566513061523,7434.63720703125,12493.2109375,30.53921957493847,1.68040626456993
37,13057110000,13087110000,30,31.283178329467773,2.002774238586426,1077.733154296875,1566.2752685546875,50.06765144062441,1.4533052660670376
38,13212236000,13282237000,70,433.8028564453125,27.950130462646484,6327.26123046875,12166.74609375,28.046717334798842,1.922908767408144
39,13967867000,14148119000,180,136.25979614257812,8.76630973815918,3480.98046875,7226.2578125,53.032941609120435,2.0759259861905823
40,14618498000,14643498000,25,22.19367218017578,1.4272114038467407,920.9159545898438,1066.843017578125,48.06969342058991,1.1584586109741948
41,15284128000,15334129000,50,205.50108337402344,13.215106964111328,3778.963623046875,6696.4052734375,32.58574195080845,1.7720216285221533
42,15494380000,15529386000,35,48.26069641113281,3.104732036590576,1376.8865966796875,1890.802001953125,39.1789207898159,1.3732445406271845
43,15789635000,15829636000,40,113.22047424316406,7.277242660522461,2846.694580078125,4027.5615234375,35.572731437138216,1.4148203855880341
