saccade id,start timestamp [ns],end timestamp [ns],duration [ms],amplitude [px],amplitude [deg],mean velocity [px/s],peak velocity [px/s],main sequence ratio,Q ratio
1,928717400,958712400,30,36.70954513549805,2.343506336212158,1244.365234375,1518.1602783203125,41.35600898122421,1.220027879582179
2,1203962400,1233962400,30,41.46635818481445,2.652184009552002,1415.2281494140625,1743.0916748046875,42.03628558446764,1.2316683183035668
3,4296710400,4356835400,60,341.91607666015625,21.92695426940918,5789.40771484375,9342.4306640625,27.323753698040665,1.6137109570136126
4,4712085400,4752210400,40,95.7433090209961,6.169820785522461,2380.655517578125,3201.055419921875,33.4337245354649,1.344610925976537
5,4992342400,5017459400,25,33.9648551940918,2.190074920654297,1371.4019775390625,1544.799560546875,45.48229491099357,1.1264381894205584
8,5668084400,5698084400,30,42.27066802978516,2.7298061847686768,1373.912841796875,1712.8909912109375,40.52197590073532,1.2467246386391797
9,6103459400,6238584400,135,95.49295043945312,6.1720123291015625,1525.4583740234375,2499.462158203125,26.174310739177525,1.6384990903493002
10,6478709400,6518834400,40,132.22093200683594,8.542614936828613,3319.208740234375,4819.62255859375,36.451282602852714,1.452039608166803
11,6738959400,6759083400,20,17.50531005859375,1.1302666664123535,875.5252075195312,992.5751953125,56.701377581439786,1.1336911682127182
12,6879084400,6939208400,60,298.7600402832031,19.22089195251465,5022.60009765625,8381.1064453125,28.052969993469713,1.6686788281677982
13,7374583400,7439708400,65,336.2181091308594,21.547588348388672,5247.7607421875,9414.0361328125,27.999789057014965,1.7939148896655512
14,7674833400,7714958400,40,143.6732940673828,9.271366119384766,3626.660888671875,5000.31787109375,34.80339128821394,1.3787663155142482
17,8805969400,8845957400,40,114.89717864990234,7.418283462524414,2892.184326171875,4035.301025390625,35.120975752471665,1.3952433767358774
18,9116208400,9156207400,40,91.3996353149414,5.89317512512207,2294.1806640625,3165.246337890625,34.63084209235561,1.3796848641752804
19,9881957400,9926957400,45,114.13304901123048,7.37015438079834,2469.485595703125,4032.064208984375,35.3277533888333,1.6327546983874366
20,10422332400,10487457400,65,352.4030456542969,22.723289489746094,5195.609375,9420.3974609375,26.731884349770336,1.8131458277572108
25,12123959400,12148959400,25,27.1062068939209,1.7516179084777832,1091.76904296875,1257.804931640625,46.40283816038874,1.1520796818165757
26,12479331400,12544331400,65,337.3626708984375,21.74642944335937,5244.11767578125,9211.38671875,27.304107755072504,1.7565179288959645
31,13875580400,13905580400,30,34.38449478149414,2.1956920623779297,1156.5601806640625,1345.126220703125,39.12013915723074,1.1630404048069454
32,14080705400,14105830400,25,28.88442039489746,1.8606013059616089,1168.048828125,1364.743408203125,47.2484262984973,1.1683958541304025
33,14491084400,14546205400,55,236.7236175537109,15.289399147033691,4328.81689453125,7341.21337890625,31.011748868870598,1.6958937182537495
34,15006580400,15036580400,30,37.73086929321289,2.437922477722168,1255.3192138671875,1511.16845703125,40.05124942358755,1.203812098419081
35,15687204400,15712204400,25,29.60176467895508,1.9129085540771484,1202.5802001953125,1399.5235595703125,47.27838271632779,1.1637673390456738
36,15922454400,15947455400,25,27.89330673217773,1.8033266067504885,1132.956787109375,1302.688232421875,46.70253853119154,1.1498128147901852
37,16142704400,16292829400,150,214.7025604248047,13.867655754089355,2686.918701171875,5409.26904296875,25.194245621785395,2.013186718529871
38,16603079400,16628079400,25,28.293346405029297,1.8233988285064693,1130.1988525390625,1300.1800537109375,45.9535621943901,1.1503993751099655
39,16743204400,16788204400,45,179.58169555664062,11.599653244018556,3720.28759765625,6386.74365234375,35.564558139108065,1.7167338504602023
40,17108591400,17143591400,35,43.61202621459961,2.81976318359375,1249.720458984375,1594.580322265625,36.56285801579706,1.2759496020106058
41,17398829400,17428837400,30,35.08143615722656,2.2680468559265137,1169.3067626953125,1423.521240234375,40.577621561856674,1.2174061466582857
42,17679079400,17734079400,55,266.656982421875,17.1759090423584,4532.552734375,7982.541015625,29.93561594796686,1.7611578912441983
43,17899204400,17924329400,25,23.636199951171875,1.50809645652771,948.6156616210938,1108.1357421875,46.88299068702704,1.1681609180833064
44,18264578400,18349704400,85,460.1724548339844,29.65629005432129,5035.3935546875,9756.8544921875,21.20260434907488,1.937654800210153
45,18544829400,18619953400,75,405.3290100097656,26.129568099975582,5185.2568359375,9088.29296875,22.422014571646464,1.752717995714638
46,19155453400,19195453400,40,100.7234115600586,6.413415908813477,2559.136962890625,3752.3203125,37.25370551277043,1.4662444280675142
47,19520703400,19540828400,20,16.120227813720703,1.0275511741638184,828.962890625,887.2120971679688,55.03719348263923,1.0702675683094227
48,20736828400,20786953400,50,177.807373046875,11.33108901977539,3595.878662109375,5985.44189453125,33.662506745169225,1.6645283272767986
49,21112213400,21162203400,50,171.63331604003906,10.924214363098145,3193.577880859375,5543.4755859375,32.29836557282564,1.7358197585104078
50,21612714400,21652702400,40,113.03445434570312,7.199696063995361,2840.53955078125,3968.638916015625,35.10999313428798,1.3971426361319657
51,21872968400,21907952400,35,74.64423370361328,4.746301651000977,2139.21435546875,2852.830322265625,38.2190315409123,1.3335878730303798
52,22563577400,22628580400,65,346.66265869140625,22.176475524902344,5428.45361328125,8558.8271484375,24.68920991013467,1.5766602716282738
56,23519458400,23554457400,35,66.01175689697266,4.252764225006104,1917.3323974609373,2466.34716796875,37.3622409689547,1.2863430312004616
57,23839707400,23904826400,65,286.27752685546875,18.3841552734375,4451.9111328125,7307.845703125,25.527137192345766,1.6415075425165238
