timestamp [ns],gaze x [px],gaze y [px],fixation id,blink id,azimuth [deg],elevation [deg]
0,828.071,348.145,,,0.9316328492289602,17.04696281609651
5000000,829.309,356.714,,,1.012317474874831,16.495750882963943
10001000,828.564,358.681,,,0.9625209815932244,16.369348723578472
15000000,828.567,358.791,,,0.962716440575796,16.362290648088468
20017000,828.554,359.335,,,0.961772113155154,16.32732681872755
25011000,827.202,358.815,,,0.8721872683921177,16.360903167575433
30001000,818.714,365.501,,,0.3089560769024155,15.931637071896487
35012000,782.6,340.065,,,-2.0953417998787494,17.564218310059683
40001000,775.261,355.63,,,-2.5749406840535585,16.561612688260393
45001000,746.238,358.542,,,-4.498397027367716,16.36259696745102
50001000,737.171,367.221,,,-5.090476267431483,15.799913089421445
55001000,726.677,369.943,,,-5.7818389209791485,15.618624695212322
60002000,717.259,368.34,,,-6.406928040254472,15.715106883934466
65001000,716.221,371.245,,,-6.471779337385305,15.52783207823717
70001000,713.929,373.015,,,-6.621007147081998,15.412545162652494
75001000,715.078,375.047,,,-6.5424795961803,15.282863707387436
80015000,716.039,372.087,,,-6.482722820854706,15.473672081313852
85004000,714.301,375.05,,,-6.593760835411469,15.282090120707112
90001000,717.368,376.935,,,-6.388772432238655,15.163218293237115
95001000,719.201,378.545,,,-6.265756523518974,15.061073269610542
100001000,715.317,375.025,,,-6.52670689658487,15.284440744201609
105001000,717.637,374.453,,,-6.374112519566696,15.32282814061825
110016000,713.396,373.037,,,-6.656238137267272,15.41072383168195
115016000,716.467,365.852,,,-6.462615712239728,15.874293012168035
120001000,716.56,365.664,,,-6.456728006903107,15.886434043195278
125004000,718.93,370.628,1.0,,-6.293436647739415,15.5694175095847
130002000,718.913,363.283,1.0,,-6.304030125854138,16.041034997661022
135004000,718.249,365.535,1.0,,-6.345054570873876,15.895950748254387
140130000,723.785,358.205,1.0,,-5.987745280089593,16.370542014256472
145127000,723.026,363.133,1.0,,-6.031804732974923,16.053566767136697
150127000,717.868,367.341,1.0,,-6.367934370191601,15.779725850250818
155127000,718.21,368.093,1.0,,-6.344324653997853,15.731642623560308
160127000,718.678,369.611,1.0,,-6.311434085140304,15.634538567149145
165127000,717.166,369.596,1.0,,-6.411426586587637,15.634407379521267
170127000,713.937,370.889,1.0,,-6.623330960635533,15.5490050581957
175127000,713.226,369.097,1.0,,-6.672721446580577,15.663564171320925
180136000,713.316,368.965,1.0,,-6.666992422015416,15.672091994168245
185127000,714.409,369.761,1.0,,-6.593601178568922,15.621809375693935
190127000,713.126,370.01,1.0,,-6.678118920829311,15.604859155404368
195139000,715.995,366.708,1.0,,-6.492690224175459,15.818973472118248
200127000,716.663,367.286,1.0,,-6.4477598358224295,15.78238130470542
205127000,717.568,364.772,1.0,,-6.3911253773439896,15.944420685501909
210127000,713.883,366.127,1.0,,-6.633300323001945,15.854699082862227
215127000,714.579,366.659,1.0,,-6.586473807021727,15.82106254471141
220127000,715.422,367.549,1.0,,-6.529544817086894,15.764581243257762
225132000,715.689,369.703,1.0,,-6.508988022969593,15.62646479220169
230127000,715.795,367.993,1.0,,-6.50426154254625,15.736306914524327
235127000,715.05,367.666,1.0,,-6.554012381219095,15.756751921698134
240127000,716.158,367.496,1.0,,-6.480869298046527,15.768527853527956
245128000,715.772,367.71,1.0,,-6.506131749338335,15.75450404053249
250127000,713.808,366.525,1.0,,-6.6377396321089055,15.82908227956113
255128000,715.733,368.552,1.0,,-6.50758938846511,15.70039219676073
260128000,718.684,370.06,1.0,,-6.310466639727659,15.605718392496692
265128000,716.273,371.338,1.0,,-6.468272315424924,15.521895627034576
270253000,716.674,370.291,1.0,,-6.443071409136873,15.58940101055384
275135000,716.415,370.811,1.0,,-6.459568402435548,15.55585043937881
280253000,716.604,369.904,1.0,,-6.44825720945484,15.614208485284
285268000,716.768,369.66,1.0,,-6.437690339019198,15.629986021621429
290253000,717.056,373.748,1.0,,-6.413410879381799,15.367732392626294
295253000,717.913,371.015,1.0,,-6.360202725184872,15.543804714267118
300253000,718.199,370.736,1.0,,-6.341648696108579,15.561945759824264
305256000,716.971,370.686,1.0,,-6.422959044782124,15.564291122942771
310253000,718.14,372.111,1.0,,-6.343815692826621,15.473590468963272
315253000,717.594,370.6,1.0,,-6.3818205567383295,15.570243206892822
320253000,714.453,370.972,1.0,,-6.589055759888991,15.544075813382555
325259000,717.863,364.08,1.0,,-6.372551236465204,15.989073270252137
330254000,718.658,365.621,1.0,,-6.317898248387362,15.890711385709698
335256000,718.729,365.772,1.0,,-6.312950192195169,15.881068020244934
340253000,716.988,364.323,1.0,,-6.430158925548024,15.972824707836688
345253000,718.021,363.429,1.0,,-6.36294721806188,16.031009277163232
350253000,718.996,360.648,1.0,,-6.302015044963138,16.210254406625452
355254000,718.888,365.406,1.0,,-6.302924321577295,15.904709604589614
360254000,718.866,365.028,1.0,,-6.304894269392399,15.9289319999726
365254000,718.632,364.746,1.0,,-6.320720365059841,15.946893935749216
370257000,718.34,363.642,1.0,,-6.341511650558626,16.017517006772888
375254000,717.648,363.456,1.0,,-6.387605437639876,16.028950321938495
380254000,717.491,362.401,1.0,,-6.399402040684458,16.096621380341315
385254000,717.024,363.899,1.0,,-6.428311762462944,16.00010367114252
390254000,715.693,363.866,1.0,,-6.516517928203392,16.00120065820168
395255000,719.091,365.538,1.0,,-6.289321109591625,15.896351552500136
400254000,719.343,366.94,1.0,,-6.270828220518208,15.80654145721688
405382000,717.734,367.239,1.0,,-6.376948777024944,15.786152019641234
410379000,717.405,365.69,1.0,,-6.400765016837875,15.88538016127573
415379000,717.358,366.04,1.0,,-6.403379229429336,15.862870060746818
420379000,716.391,365.172,1.0,,-6.468559335876225,15.917895701894716
425379000,715.085,368.545,1.0,,-6.55049091877205,15.70036458558914
430383000,714.997,367.138,1.0,,-6.558204954891415,15.79063384444384
435379000,715.958,366.678,1.0,,-6.495218782635235,15.820879953626344
440379000,722.649,369.744,1.0,,-6.048540849324911,15.628727306618256
445379000,719.315,367.901,1.0,,-6.271447412962864,15.74480879588019
450379000,720.587,370.758,1.0,,-6.183675358273874,15.562209483097917
455387000,716.906,364.155,1.0,,-6.435818782334899,15.983539291867096
460379000,715.444,366.071,1.0,,-6.530068575289968,15.85945276698902
465379000,714.967,366.192,1.0,,-6.561422541977165,15.851345859113346
470379000,714.971,366.32,1.0,,-6.560999543507323,15.843105847357076
475389000,714.531,366.629,1.0,,-6.589714197802308,15.82299460806945
480380000,712.667,367.545,1.0,,-6.711848644195073,15.76277995558172
485380000,715.857,363.053,1.0,,-6.506789563243999,16.053545367932994
490380000,715.304,365.839,1.0,,-6.539632974107383,15.874269324230658
495383000,719.032,363.953,1.0,,-6.295290685230676,15.99807894572312
500380000,719.525,365.485,1.0,,-6.260671651821108,15.900060794187226
505380000,719.387,364.236,1.0,,-6.2714423514502045,15.980160798716105
510380000,718.75,364.043,1.0,,-6.313814305986237,15.992086835339688
515380000,718.385,365.04,1.0,,-6.336710793553717,15.927824613625418
520380000,716.832,368.349,1.0,,-6.43520082838274,15.71422227513488
525390000,716.571,366.646,1.0,,-6.454682936103457,15.823380886610012
530380000,717.108,367.127,1.0,,-6.418502435707239,15.792909385530502
535384000,714.334,369.618,1.0,,-6.598769121441849,15.63092032840972
540509000,713.284,363.795,1.0,,-6.676118201298805,16.00392394318287
545505000,715.617,367.726,1.0,,-6.516393197157599,15.753350976906264
550506000,715.381,364.151,,,-6.536774100328859,15.982702409230148
555516000,716.835,364.521,,,-6.440007846623094,15.96002921519446
560505000,722.389,364.914,,,-6.071748654103762,15.938776026179957
565505000,727.18,374.85,,,-5.742966316939955,15.303680237848202
570505000,707.895,413.931,,,-6.968320261879974,12.779842060511193
575516000,701.33,458.992,,,-7.351857631923955,9.878176915264463
580506000,695.576,473.37,,,-7.713981972991441,8.949995726577765
585505000,692.307,490.924,,,-7.912341151901344,7.818645237232353
590506000,695.103,537.262,,,-7.702881384052039,4.835358591903346
595506000,695.243,570.138,,,-7.682144194350793,2.71646966074328
600506000,702.824,613.279,,,-7.187068913199239,-0.0650248636713052
605511000,712.014,623.295,,,-6.593724607218754,-0.711436704885213
610506000,695.645,646.793,,,-7.65429270452975,-2.2257517229695125
615506000,707.555,673.436,,,-6.891467215229513,-3.94569993184218
620506000,705.924,672.865,,,-6.996771526106443,-3.908532195130002
625506000,707.207,674.597,,,-6.914329165447781,-4.020528593983694
630506000,704.852,675.551,2.0,,-7.067040275351184,-4.081509471321946
635506000,696.967,683.985,2.0,,-7.580485005182022,-4.623207746291841
640506000,699.88,682.018,2.0,,-7.391128782485526,-4.497237027185947
645506000,702.895,679.782,2.0,,-7.195156875871724,-4.3538710270392285
650508000,704.086,680.356,2.0,,-7.1183054322004535,-4.391114271426078
655506000,707.397,682.055,2.0,,-6.90468946671095,-4.501436129086123
660506000,707.536,677.993,2.0,,-6.894237356340405,-4.239577306509785
665506000,708.149,677.358,2.0,,-6.854342354216619,-4.198760806748536
670510000,708.418,678.104,2.0,,-6.837205235296124,-4.246893428265614
675506000,707.81,678.151,2.0,,-6.876544332554476,-4.249836350030694
680643000,707.118,679.483,2.0,,-6.921814143600415,-4.335528910453636
685631000,707.791,681.688,2.0,,-6.879076917079486,-4.477904469468848
690631000,703.301,671.066,2.0,,-7.16583748245343,-3.792002320723365
695635000,704.835,673.289,2.0,,-7.067367786378953,-3.9356908504012433
700644000,703.541,675.007,2.0,,-7.1516806949109855,-4.046141828722832
705632000,705.048,678.665,2.0,,-7.055447599664521,-4.282335208533523
710632000,705.011,679.467,2.0,,-7.058119940993525,-4.33400310824313
715632000,703.97,678.978,2.0,,-7.125333269460163,-4.302236644145322
720632000,706.549,680.51,2.0,,-6.959011698491074,-4.401623583139319
725632000,704.193,678.683,2.0,,-7.110773386015735,-4.28329051811566
730632000,703.068,679.742,2.0,,-7.184008119038742,-4.351275733304387
735632000,702.847,676.696,2.0,,-7.197177981139078,-4.15490204574302
740632000,704.343,676.585,2.0,,-7.10034984396377,-4.148035785988927
745632000,702.785,678.479,2.0,,-7.201784857315693,-4.2697995502434365
750634000,702.225,679.452,2.0,,-7.238436519857292,-4.332412647276877
755632000,705.518,677.887,2.0,,-7.024786626933575,-4.232256058886946
760632000,707.151,681.866,2.0,,-6.920530204003651,-4.489190189793854
765632000,708.378,680.837,2.0,,-6.840765066645499,-4.423138418331254
770632000,707.347,686.119,2.0,,-6.909488119422273,-4.76349213591271
775632000,708.338,686.758,2.0,,-6.845609196872236,-4.804954067358604
780632000,709.341,685.465,2.0,,-6.780180123378663,-4.7217974924114205
785632000,709.55,684.85,2.0,,-6.766382684541579,-4.682223834786193
790633000,709.938,680.205,2.0,,-6.739535258581634,-4.382722254893489
795632000,709.779,679.094,2.0,,-6.749435048931516,-4.311061023506369
800632000,709.377,677.38,2.0,,-6.774854793633536,-4.200418323097975
805632000,706.271,677.877,2.0,,-6.97604031407278,-4.23180447244206
810632000,702.383,689.091,2.0,,-7.232101176614301,-4.95377858199862
815761000,704.005,680.863,2.0,,-7.123759170327284,-4.423773787685002
820760000,705.011,682.138,2.0,,-7.059124373453265,-4.506204826280323
825758000,706.551,682.312,2.0,,-6.9595303227594565,-4.517838104820102
830758000,706.161,680.955,2.0,,-6.984306859720382,-4.430236646319228
835758000,707.58,678.158,2.0,,-6.891456275968967,-4.250229306168379
840758000,709.158,678.776,2.0,,-6.789512531410119,-4.29040032680556
845758000,706.203,680.318,2.0,,-6.98129300059158,-4.389158520664789
850758000,706.857,684.311,2.0,,-6.940512930193803,-4.646806569407346
855758000,706.294,683.817,2.0,,-6.976757418507677,-4.614789923506365
860758000,706.975,682.554,2.0,,-6.932190996547891,-4.533507864535725
865758000,710.044,679.9,2.0,,-6.732608743416384,-4.363092701019209
870758000,700.247,683.255,2.0,,-7.3678987904528945,-4.577054215087568
875763000,699.735,685.215,2.0,,-7.401858341790679,-4.703252468689499
880758000,699.111,686.772,2.0,,-7.442929612354788,-4.803408406032088
885758000,697.92,684.776,2.0,,-7.519122177142079,-4.6744719709294
890758000,700.184,684.411,2.0,,-7.37247528758942,-4.651517047194822
895758000,699.99,682.888,2.0,,-7.384410682802835,-4.553337916112644
900758000,700.426,681.164,2.0,,-7.355462836815878,-4.442322486977679
905765000,699.407,685.048,2.0,,-7.423048925413313,-4.692383411098037
910767000,702.873,687.468,2.0,,-7.19971589239716,-4.849265083339131
915758000,702.268,685.642,2.0,,-7.238076905666236,-4.731412639595867
