section id,recording id,saccade id,start timestamp [ns],end timestamp [ns],duration [ms],amplitude [px],amplitude [deg],mean velocity [px/s],peak velocity [px/s]
c8f5265c-bc27-4287-9511-fa691ede9d8c,1eedb18a-147b-4410-954b-d0e1bc589f5f,1,1762169061605185473,1762169061665183473,60,286.1387939453125,18.41871452331543,4825.9873046875,7758.6845703125
c8f5265c-bc27-4287-9511-fa691ede9d8c,1eedb18a-147b-4410-954b-d0e1bc589f5f,2,1762169062165685473,1762169062200685473,35,48.8374137878418,3.1459600925445557,1412.925048828125,2014.3453369140625
c8f5265c-bc27-4287-9511-fa691ede9d8c,1eedb18a-147b-4410-954b-d0e1bc589f5f,3,1762169062641064473,1762169062681065473,40,88.05830383300781,5.671056270599365,2043.212890625,3102.758056640625
c8f5265c-bc27-4287-9511-fa691ede9d8c,1eedb18a-147b-4410-954b-d0e1bc589f5f,4,1762169062796194473,1762169062946319473,150,314.1075439453125,20.233325958251953,3889.3955078125,9216.75
c8f5265c-bc27-4287-9511-fa691ede9d8c,1eedb18a-147b-4410-954b-d0e1bc589f5f,5,1762169064222578473,1762169064287579473,65,338.6540222167969,21.821224212646484,5358.83837890625,10693.7529296875
c8f5265c-bc27-4287-9511-fa691ede9d8c,1eedb18a-147b-4410-954b-d0e1bc589f5f,6,1762169064677957473,1762169064727969473,50,164.50625610351562,10.585206985473633,2990.62060546875,5499.20068359375
c8f5265c-bc27-4287-9511-fa691ede9d8c,1eedb18a-147b-4410-954b-d0e1bc589f5f,7,1762169065093336473,1762169065158461473,65,358.4938659667969,23.14847755432129,5531.57861328125,9650.6015625
c8f5265c-bc27-4287-9511-fa691ede9d8c,1eedb18a-147b-4410-954b-d0e1bc589f5f,8,1762169065288588473,1762169065308592473,20,22.222421646118164,1.4232831001281738,1110.25439453125,1302.860595703125
c8f5265c-bc27-4287-9511-fa691ede9d8c,1eedb18a-147b-4410-954b-d0e1bc589f5f,9,1762169065543728473,1762169065608840473,65,325.9686279296875,21.033220291137695,4735.71923828125,7910.26904296875
c8f5265c-bc27-4287-9511-fa691ede9d8c,1eedb18a-147b-4410-954b-d0e1bc589f5f,10,1762169065934093473,1762169066059223473,125,362.9892883300781,23.428516387939453,4428.1259765625,10435.125
c8f5265c-bc27-4287-9511-fa691ede9d8c,1eedb18a-147b-4410-954b-d0e1bc589f5f,11,1762169066454598473,1762169066514727473,60,317.3529357910156,20.48516845703125,5340.84326171875,9407.0244140625
c8f5265c-bc27-4287-9511-fa691ede9d8c,1eedb18a-147b-4410-954b-d0e1bc589f5f,12,1762169066644860473,1762169066674850473,30,39.62604522705078,2.5586702823638916,1239.89208984375,1463.7872314453125
c8f5265c-bc27-4287-9511-fa691ede9d8c,1eedb18a-147b-4410-954b-d0e1bc589f5f,13,1762169066829976473,1762169066884976473,55,237.78201293945312,15.329699516296387,4370.1162109375,7437.48046875
c8f5265c-bc27-4287-9511-fa691ede9d8c,1eedb18a-147b-4410-954b-d0e1bc589f5f,14,1762169067130229473,1762169067155229473,25,38.42245101928711,2.48050594329834,1564.014404296875,1816.0457763671875
c8f5265c-bc27-4287-9511-fa691ede9d8c,1eedb18a-147b-4410-954b-d0e1bc589f5f,15,1762169067480607473,1762169067505607473,25,29.01106071472168,1.8736059665679932,1171.537841796875,1381.07861328125
c8f5265c-bc27-4287-9511-fa691ede9d8c,1eedb18a-147b-4410-954b-d0e1bc589f5f,16,1762169067775859473,1762169067830860473,55,263.8630676269531,17.028079986572266,4899.71435546875,7439.64599609375
c8f5265c-bc27-4287-9511-fa691ede9d8c,1eedb18a-147b-4410-954b-d0e1bc589f5f,17,1762169068696742473,1762169068781743473,85,297.3473815917969,19.107223510742188,3260.471923828125,5400.8388671875
c8f5265c-bc27-4287-9511-fa691ede9d8c,1eedb18a-147b-4410-954b-d0e1bc589f5f,18,1762169069031995473,1762169069097122473,65,287.0212097167969,18.413232803344727,4175.0556640625,7644.193359375
