saccade id,start timestamp [ns],end timestamp [ns],duration [ms],amplitude [px],amplitude [deg],mean velocity [px/s],peak velocity [px/s],main sequence ratio,Q ratio
1,130127000,185252000,55,292.4419250488281,18.85533332824707,4727.1337890625,8753.1494140625,29.931239895240786,1.8516821830419257
2,570640000,610632000,40,97.281982421875,6.239462375640869,2516.1845703125,3592.647705078125,36.930247674211415,1.4278156489259182
3,950885000,1061011000,110,297.047119140625,19.18261909484864,3991.399169921875,9642.7578125,32.46204790807961,2.4158841052945204
4,1556516000,1606526000,50,278.8546142578125,17.972734451293945,4552.26513671875,9443.6044921875,33.86569204645293,2.0744847254205414
5,2092022000,2152022000,60,295.59246826171875,19.067153930664062,4947.95947265625,8118.39306640625,27.464817064344793,1.6407557724089425
6,2542401000,2602402000,60,350.61767578125,22.59480094909668,4681.55078125,10066.96484375,28.712085953221504,2.150348317072418
7,2812654000,2857655000,45,148.37831115722656,9.528800964355469,3471.470703125,5179.87646484375,34.909930059488154,1.4921273741935521
8,3348160000,3393170000,45,93.17843627929688,5.990267753601074,2162.904541015625,3065.41943359375,32.89837816558045,1.4172698681164797
9,3568296000,3693413000,125,319.6505126953125,20.64755249023437,3245.114501953125,7161.69189453125,22.40475647651377,2.2069150072272854
10,4193918000,4249044000,55,334.7222595214844,21.60742378234864,5735.06689453125,10856.4580078125,32.43422777837597,1.8929958808614458
11,4499171000,4559297000,60,326.6252136230469,21.08879470825196,5095.47607421875,8805.9892578125,26.960531185370634,1.728197548089293
12,5104803000,5139803000,35,73.81551361083984,4.742815971374512,2102.9677734375,2629.474853515625,35.62225235440867,1.2503638366352612
13,5380055000,5435056000,55,300.1795349121094,19.314151763916016,5089.11865234375,9260.142578125,30.848680543249923,1.819596517731085
14,5700309000,5755434000,55,257.3882751464844,16.54379653930664,4693.39453125,8250.576171875,32.0549806209294,1.7579123418967315
15,5930561000,6010562000,80,199.6490020751953,12.859992027282717,3125.310791015625,7101.431640625,35.5695824512578,2.272232144412513
16,6491067000,6526068000,35,96.77020263671876,6.233942031860352,2547.460205078125,3480.1611328125,35.963148138453704,1.3661297341858853
17,6726319000,6746319000,20,20.384033203125,1.31138014793396,1031.042236328125,1115.6136474609375,54.7297797420143,1.0820251665285785
18,7011572000,7051574000,40,153.34947204589844,9.86870288848877,3273.1123046875,5521.421875,36.00548343164432,1.6869026666431957
19,7291829000,7311825000,20,17.362512588500977,1.1169170141220093,885.3446044921875,933.0374145507812,53.7386170230179,1.0538692050717915
20,7436964000,7476952000,40,74.79405975341797,4.804301261901856,1939.351318359375,2951.187744140625,39.45751512713896,1.5217396230391247
21,7732204000,7772205000,40,160.15802001953125,10.30142879486084,4044.376220703125,6033.43701171875,37.67177573113712,1.4918090411158194
22,7972466000,8022457000,50,162.4781494140625,10.462648391723633,3407.80419921875,5628.1240234375,34.639267149053246,1.651539728933888
23,8232709000,8297710000,65,310.2497253417969,20.02671241760254,4813.830078125,8476.591796875,27.32183497515262,1.7608830513969151
24,8432840000,8462972000,30,39.15044784545898,2.512737512588501,1302.18115234375,1588.275146484375,40.568505186808416,1.2197036822608702
25,8598088000,8653089000,55,265.11669921875,17.05939483642578,4283.3154296875,8566.740234375,32.31309178041067,2.000025535126188
26,9053468000,9093468000,40,122.34129333496094,7.866469383239746,3070.3984375,4238.91845703125,34.64830509373006,1.3805760207729554
27,9408721000,9453847000,45,159.10696411132812,10.22470760345459,3555.884033203125,5337.7216796875,33.5480078417728,1.5010955446933694
28,9934227000,9984352000,50,196.3658142089844,12.650245666503906,3291.923828125,7217.0576171875,36.75312653712051,2.1923525555262198
29,10279605000,10304606000,25,23.132518768310547,1.4957355260849,933.8089599609376,1082.9146728515625,46.81352185197651,1.159674750707963
30,10654984000,10699985000,45,206.44517517089844,13.309901237487791,4579.96484375,7123.7958984375,34.50696240558935,1.5554258911307828
31,10855115000,10895112000,40,60.44369888305664,3.884003162384033,1584.841796875,2180.298828125,36.071565248568426,1.375720171202025
32,11055363000,11185501000,130,373.4755554199219,24.05390357971192,3586.228271484375,8391.076171875,22.46753783508104,2.339805371173947
33,11345616000,11375616000,30,51.03503036499024,3.273038864135742,1713.21533203125,2159.524658203125,42.31455615405193,1.2605097665351352
34,11640869000,11881122000,240,10.784296989440918,0.6919325590133667,3539.1396484375,10574.2578125,980.5236097312072,2.9878046256717914
35,12081249000,12126249000,45,177.32862854003906,11.394942283630373,3406.498291015625,6231.15283203125,35.13901214560128,1.8291959366207322
36,13027133000,13067139000,40,153.3716278076172,9.854942321777344,3837.260009765625,5477.11572265625,35.71140113037406,1.4273506900020532
37,13652771000,13677765000,25,28.299633026123047,1.8177238702774048,1143.0767822265625,1322.7586669921875,46.741195045574095,1.1571914394198686
38,13953018000,13983022000,30,48.92874526977539,3.1464669704437256,1645.5260009765625,2113.28857421875,43.19114587073185,1.2842632525797748
39,14103144000,14143145000,40,109.22473907470705,7.014194488525391,2741.66162109375,3944.843994140625,36.116762809956896,1.4388515212051884
