section id,recording id,timestamp [ns],gyro x [deg/s],gyro y [deg/s],gyro z [deg/s],acceleration x [g],acceleration y [g],acceleration z [g],roll [deg],pitch [deg],yaw [deg],quaternion w,quaternion x,quaternion y,quaternion z
d36bd4cd-bad7-4069-aaef-4ba67fe8fef9,33d7aea1-b608-4619-8976-9e22c7bab43c,1762169400732578874,-0.593185,-1.966476,0.387192,0.000977,-0.498047,0.90625,0.5736241901221407,-28.661847481935983,121.27425459260036,0.47615495324134827,-0.1255953311920166,-0.21334247291088104,0.8437926769256592
d36bd4cd-bad7-4069-aaef-4ba67fe8fef9,33d7aea1-b608-4619-8976-9e22c7bab43c,1762169400743265874,-0.473022,-1.903534,1.058578,-0.015137,-0.487793,0.906738,0.5564953914391921,-28.66908359998281,121.05591348241991,0.47772252559661865,-0.1259056180715561,-0.21322748064994812,0.8428890705108643
d36bd4cd-bad7-4069-aaef-4ba67fe8fef9,33d7aea1-b608-4619-8976-9e22c7bab43c,1762169400753952874,-0.350952,-2.025604,0.814438,-0.01123,-0.492187,0.896484,0.5459214503611572,-28.669772473358847,120.88499770163556,0.4789588153362274,-0.12614867091178894,-0.213088721036911,0.842185914516449
d36bd4cd-bad7-4069-aaef-4ba67fe8fef9,33d7aea1-b608-4619-8976-9e22c7bab43c,1762169400764623874,0.017166,-1.844406,0.753403,0.001953,-0.491699,0.897461,0.5088940367898855,-28.675291415972474,120.62574143889147,0.4807884693145752,-0.12638172507286072,-0.21299870312213898,0.8411305546760559
d36bd4cd-bad7-4069-aaef-4ba67fe8fef9,33d7aea1-b608-4619-8976-9e22c7bab43c,1762169400775294874,0.137329,-1.720428,0.509262,-0.008301,-0.492188,0.897461,0.49460216507873,-28.6763009874756,120.37207865436532,0.4826216399669647,-0.1267523616552353,-0.2127860188484192,0.8400781750679016
d36bd4cd-bad7-4069-aaef-4ba67fe8fef9,33d7aea1-b608-4619-8976-9e22c7bab43c,1762169400785965874,0.261307,-1.535416,0.509262,0.001465,-0.498047,0.904785,0.4816686944779884,-28.676417102514776,120.21333307764903,0.4837608337402344,-0.12695276737213135,-0.21266567707061768,0.839422881603241
d36bd4cd-bad7-4069-aaef-4ba67fe8fef9,33d7aea1-b608-4619-8976-9e22c7bab43c,1762169400796610874,0.015259,-1.110077,-0.040054,-0.00293,-0.494629,0.905762,0.4705899211646276,-28.676307703699077,120.03548247187916,0.48504263162612915,-0.1272011250257492,-0.2125144749879837,0.8386836051940918
d36bd4cd-bad7-4069-aaef-4ba67fe8fef9,33d7aea1-b608-4619-8976-9e22c7bab43c,1762169400807256874,0.015259,-0.743866,0.204086,0.003906,-0.506348,0.895996,0.4668002390904789,-28.678826222280644,119.81697902112106,0.48663127422332764,-0.12758906185626984,-0.21230606734752655,0.8377566933631897
d36bd4cd-bad7-4069-aaef-4ba67fe8fef9,33d7aea1-b608-4619-8976-9e22c7bab43c,1762169400817902874,0.015259,-0.56076,0.143051,0.014648,-0.500488,0.895996,0.46053579922044013,-28.68406968188985,119.57624888394257,0.4883729815483093,-0.1280113011598587,-0.21210259199142456,0.8367297053337097
d36bd4cd-bad7-4069-aaef-4ba67fe8fef9,33d7aea1-b608-4619-8976-9e22c7bab43c,1762169400825910874,-0.104904,-0.196457,-0.040054,0.0,-0.492676,0.897949,0.44965200686314805,-28.690238478772944,119.21918870904396,0.4909511208534241,-0.12861858308315277,-0.21179433166980743,0.835204541683197
d36bd4cd-bad7-4069-aaef-4ba67fe8fef9,33d7aea1-b608-4619-8976-9e22c7bab43c,1762169400833919874,-0.041962,-0.072479,-0.22316,-0.000977,-0.489258,0.893066,0.4460415505500736,-28.689740773919066,119.03252440372188,0.49230483174324036,-0.12893497943878174,-0.21159641444683075,0.8344087600708008
d36bd4cd-bad7-4069-aaef-4ba67fe8fef9,33d7aea1-b608-4619-8976-9e22c7bab43c,1762169400841928874,-0.165939,0.291824,-0.34523,0.003906,-0.491211,0.891602,0.4403277795614286,-28.691825043030224,118.80103627918503,0.4939766526222229,-0.12932956218719482,-0.21137532591819763,0.8334150910377502
d36bd4cd-bad7-4069-aaef-4ba67fe8fef9,33d7aea1-b608-4619-8976-9e22c7bab43c,1762169400849937874,-0.28801,0.352859,-0.406265,0.0,-0.500977,0.900879,0.43617467343599087,-28.69417799494784,118.66270204660749,0.49497219920158386,-0.1295645833015442,-0.21125410497188568,0.8328184485435486
d36bd4cd-bad7-4069-aaef-4ba67fe8fef9,33d7aea1-b608-4619-8976-9e22c7bab43c,1762169400860605874,-0.28801,0.352859,-0.711441,0.011719,-0.493652,0.897949,0.4288298717928079,-28.697622060252456,118.49960948911854,0.4961397647857666,-0.1298266500234604,-0.21112632751464844,0.8321149945259094
d36bd4cd-bad7-4069-aaef-4ba67fe8fef9,33d7aea1-b608-4619-8976-9e22c7bab43c,1762169400871273874,-0.28801,0.291824,-0.4673,-0.005859,-0.496582,0.897461,0.4296071799240502,-28.6975897873408,118.28992515793963,0.4976630210876465,-0.1302182376384735,-0.21088479459285736,0.8312050104141235
d36bd4cd-bad7-4069-aaef-4ba67fe8fef9,33d7aea1-b608-4619-8976-9e22c7bab43c,1762169400881941874,-0.350952,0.598907,-1.077652,-0.015137,-0.500488,0.902832,0.4307375919571343,-28.70162142645082,118.0706872005751,0.4992500841617584,-0.13064716756343842,-0.21065959334373474,0.8302425146102905
d36bd4cd-bad7-4069-aaef-4ba67fe8fef9,33d7aea1-b608-4619-8976-9e22c7bab43c,1762169400892612874,-0.350952,0.598907,-0.406265,-0.021973,-0.486328,0.906738,0.43123782346499956,-28.699681935114324,117.84687365373118,0.5008737444877625,-0.13105353713035583,-0.21038778126239777,0.8292688727378845
d36bd4cd-bad7-4069-aaef-4ba67fe8fef9,33d7aea1-b608-4619-8976-9e22c7bab43c,1762169400903286874,-0.839233,0.904083,-0.589371,-0.006836,-0.496094,0.903809,0.4334303155993329,-28.69862012259799,117.61799184037497,0.5025342702865601,-0.13148468732833862,-0.21010829508304596,0.8282663226127625
d36bd4cd-bad7-4069-aaef-4ba67fe8fef9,33d7aea1-b608-4619-8976-9e22c7bab43c,1762169400913960874,-1.022339,0.843048,-0.4673,-0.014648,-0.481934,0.906738,0.4328522623485844,-28.704382459279444,117.39170969118744,0.5041614770889282,-0.13192042708396912,-0.20989243686199188,0.827262282371521
