section id,recording id,timestamp [ns],gaze x [px],gaze y [px],worn,fixation id,blink id,azimuth [deg],elevation [deg]
c72b0b3b-6c6f-4a43-a4a9-df234c6a06f0,42d49c3c-aa1d-44c1-8cb2-3634c9e31197,1760094154912728641,868.488,1089.305,1,,1,3.8713507190372543,-30.692765466553166
c72b0b3b-6c6f-4a43-a4a9-df234c6a06f0,42d49c3c-aa1d-44c1-8cb2-3634c9e31197,1760094154917729641,881.796,1085.11,1,,1,4.810909038994453,-30.410441829402128
c72b0b3b-6c6f-4a43-a4a9-df234c6a06f0,42d49c3c-aa1d-44c1-8cb2-3634c9e31197,1760094154922728641,890.872,1114.007,1,,1,5.530444629580226,-32.26105822599528
c72b0b3b-6c6f-4a43-a4a9-df234c6a06f0,42d49c3c-aa1d-44c1-8cb2-3634c9e31197,1760094154927728641,819.934,1123.127,1,,1,0.4132252297384531,-32.89855776041829
c72b0b3b-6c6f-4a43-a4a9-df234c6a06f0,42d49c3c-aa1d-44c1-8cb2-3634c9e31197,1760094154932853641,891.629,1118.692,1,,1,5.597857430107498,-32.562221207448715
c72b0b3b-6c6f-4a43-a4a9-df234c6a06f0,42d49c3c-aa1d-44c1-8cb2-3634c9e31197,1760094154937864641,814.943,1107.736,1,,1,0.0520815988095121,-31.905270761594963
c72b0b3b-6c6f-4a43-a4a9-df234c6a06f0,42d49c3c-aa1d-44c1-8cb2-3634c9e31197,1760094154942742641,817.692,1108.508,1,,1,0.24993280561258863,-31.954828365929767
c72b0b3b-6c6f-4a43-a4a9-df234c6a06f0,42d49c3c-aa1d-44c1-8cb2-3634c9e31197,1760094154947853641,809.995,1108.608,1,,1,-0.30417572167463947,-31.961650340031646
c72b0b3b-6c6f-4a43-a4a9-df234c6a06f0,42d49c3c-aa1d-44c1-8cb2-3634c9e31197,1760094154952853641,785.956,1103.349,1,,1,-2.0292738932227166,-31.617844951436883
c72b0b3b-6c6f-4a43-a4a9-df234c6a06f0,42d49c3c-aa1d-44c1-8cb2-3634c9e31197,1760094154957867641,789.594,1114.837,1,,1,-1.7789623028424895,-32.36043692835618
c72b0b3b-6c6f-4a43-a4a9-df234c6a06f0,42d49c3c-aa1d-44c1-8cb2-3634c9e31197,1760094154962853641,793.104,1122.305,1,,1,-1.5318727825714378,-32.84379032531899
c72b0b3b-6c6f-4a43-a4a9-df234c6a06f0,42d49c3c-aa1d-44c1-8cb2-3634c9e31197,1760094154967862641,801.795,1133.446,1,,1,-0.9080419079450152,-33.56586728602553
c72b0b3b-6c6f-4a43-a4a9-df234c6a06f0,42d49c3c-aa1d-44c1-8cb2-3634c9e31197,1760094154972853641,790.563,1127.856,1,,1,-1.7215103481442138,-33.201833232283576
c72b0b3b-6c6f-4a43-a4a9-df234c6a06f0,42d49c3c-aa1d-44c1-8cb2-3634c9e31197,1760094154977853641,801.691,1134.078,1,,1,-0.916020428421473,-33.6067240101274
c72b0b3b-6c6f-4a43-a4a9-df234c6a06f0,42d49c3c-aa1d-44c1-8cb2-3634c9e31197,1760094154982853641,800.63,1132.161,1,,1,-0.9922205650211643,-33.482529683234254
c72b0b3b-6c6f-4a43-a4a9-df234c6a06f0,42d49c3c-aa1d-44c1-8cb2-3634c9e31197,1760094154987853641,771.119,1119.478,1,,1,-3.1210693968407717,-32.65152815186426
c72b0b3b-6c6f-4a43-a4a9-df234c6a06f0,42d49c3c-aa1d-44c1-8cb2-3634c9e31197,1760094154992854641,774.485,1127.976,1,,1,-2.8907592179296193,-33.20258942689466
c72b0b3b-6c6f-4a43-a4a9-df234c6a06f0,42d49c3c-aa1d-44c1-8cb2-3634c9e31197,1760094154997853641,776.081,1132.811,1,,1,-2.782197573690925,-33.51607206431103
c72b0b3b-6c6f-4a43-a4a9-df234c6a06f0,42d49c3c-aa1d-44c1-8cb2-3634c9e31197,1760094155002854641,787.583,1109.627,1,,1,-1.9188049767693585,-32.02347640109954
c72b0b3b-6c6f-4a43-a4a9-df234c6a06f0,42d49c3c-aa1d-44c1-8cb2-3634c9e31197,1760094155007854641,779.129,1103.798,1,,1,-2.5201747223349438,-31.64396653935827
c72b0b3b-6c6f-4a43-a4a9-df234c6a06f0,42d49c3c-aa1d-44c1-8cb2-3634c9e31197,1760094155012854641,766.13,1105.495,1,,,-3.4568909239162315,-31.746082023150176
c72b0b3b-6c6f-4a43-a4a9-df234c6a06f0,42d49c3c-aa1d-44c1-8cb2-3634c9e31197,1760094155017854641,777.88,1106.131,1,,,-2.6130498371467987,-31.79384372127119
c72b0b3b-6c6f-4a43-a4a9-df234c6a06f0,42d49c3c-aa1d-44c1-8cb2-3634c9e31197,1760094155022854641,784.476,1111.427,1,,,-2.144740040154512,-32.138441869569355
c72b0b3b-6c6f-4a43-a4a9-df234c6a06f0,42d49c3c-aa1d-44c1-8cb2-3634c9e31197,1760094155027854641,801.772,1101.554,1,,,-0.8926054906013773,-31.506064406450623
c72b0b3b-6c6f-4a43-a4a9-df234c6a06f0,42d49c3c-aa1d-44c1-8cb2-3634c9e31197,1760094155032854641,795.015,1106.849,1,,,-1.381347984072599,-31.84638428056045
c72b0b3b-6c6f-4a43-a4a9-df234c6a06f0,42d49c3c-aa1d-44c1-8cb2-3634c9e31197,1760094155037857641,799.101,1099.219,1,,,-1.0828332001655525,-31.355103057130126
c72b0b3b-6c6f-4a43-a4a9-df234c6a06f0,42d49c3c-aa1d-44c1-8cb2-3634c9e31197,1760094155042859641,797.908,1099.699,1,,,-1.1686612830068768,-31.38580630068792
c72b0b3b-6c6f-4a43-a4a9-df234c6a06f0,42d49c3c-aa1d-44c1-8cb2-3634c9e31197,1760094155047854641,797.226,1099.8,1,,,-1.2175922347690262,-31.39217558522942
c72b0b3b-6c6f-4a43-a4a9-df234c6a06f0,42d49c3c-aa1d-44c1-8cb2-3634c9e31197,1760094155052865641,789.788,1103.552,1,,,-1.7543185191472015,-31.63228889693196
c72b0b3b-6c6f-4a43-a4a9-df234c6a06f0,42d49c3c-aa1d-44c1-8cb2-3634c9e31197,1760094155057854641,795.566,1103.724,1,,,-1.339445888265031,-31.644906316375284
c72b0b3b-6c6f-4a43-a4a9-df234c6a06f0,42d49c3c-aa1d-44c1-8cb2-3634c9e31197,1760094155062863641,784.985,1126.899,1,,,-2.1259379096305198,-33.13798322620134
c72b0b3b-6c6f-4a43-a4a9-df234c6a06f0,42d49c3c-aa1d-44c1-8cb2-3634c9e31197,1760094155067858641,790.893,1107.659,1,,,-1.678581047709068,-31.89753609569405
c72b0b3b-6c6f-4a43-a4a9-df234c6a06f0,42d49c3c-aa1d-44c1-8cb2-3634c9e31197,1760094155072988641,789.129,1109.474,1,,,-1.8073040358553247,-32.01410653703976
c72b0b3b-6c6f-4a43-a4a9-df234c6a06f0,42d49c3c-aa1d-44c1-8cb2-3634c9e31197,1760094155077979641,806.135,1119.016,1,,,-0.5859228804424915,-32.63347679368606
