timestamp [ns],pupil diameter left [mm],pupil diameter right [mm],eyeball center left x [mm],eyeball center left y [mm],eyeball center left z [mm],eyeball center right x [mm],eyeball center right y [mm],eyeball center right z [mm],optical axis left x,optical axis left y,optical axis left z,optical axis right x,optical axis right y,optical axis right z,eyelid angle top left [rad],eyelid angle bottom left [rad],eyelid aperture left [mm],eyelid angle top right [rad],eyelid angle bottom right [rad],eyelid aperture right [mm],distance between pupils center [mm]
0,3.7463,3.5755,-31.0938,16.9062,-38.25,31.9062,18.9062,-38.0625,-0.0966,-0.0931,0.991,-0.1648,-0.1048,0.9807,0.3474,-0.4097,8.3047,0.4204,-0.3394,8.3352,63.032016914025526
4999000,3.6637,3.5865,-31.0938,16.8125,-38.1875,31.9062,18.7812,-38.0625,-0.0899,-0.0805,0.9927,-0.1573,-0.0931,0.9831,0.332,-0.426,8.3169,0.4065,-0.342,8.2099,63.03087659782307
10000000,3.7298,3.4873,-31.0938,16.8125,-38.3438,31.9062,18.75,-38.125,-0.0957,-0.0805,0.9921,-0.1593,-0.0931,0.9828,0.3357,-0.4275,8.3737,0.3994,-0.3506,8.2257,63.030165632734935
15001000,3.7114,3.4652,-31.0,16.625,-38.1875,31.9688,18.6875,-37.875,-0.0968,-0.0698,0.9929,-0.1729,-0.0805,0.9816,0.3149,-0.4424,8.3107,0.3901,-0.3552,8.1739,63.003343847291156
20002000,3.7169,3.4836,-31.0,16.6875,-38.2812,32.0,18.7188,-37.875,-0.1006,-0.0727,0.9923,-0.1748,-0.0834,0.9811,0.3149,-0.4375,8.2562,0.3936,-0.3572,8.2335,63.0340477688844
25000000,3.7666,3.4781,-31.0938,16.6875,-38.1875,31.9062,18.625,-38.0625,-0.088,-0.0717,0.9935,-0.1546,-0.0834,0.9845,0.3174,-0.4417,8.3295,0.3882,-0.3633,8.2415,63.02990981470622
30000000,3.6912,3.5534,-30.9688,16.8125,-38.125,32.0625,18.625,-38.0,-0.1015,-0.0834,0.9913,-0.1678,-0.096,0.9811,0.3235,-0.4312,8.2796,0.4009,-0.3584,8.3286,63.057478231689544
35001000,3.6655,3.4432,-31.0625,16.8438,-38.25,31.9531,18.7812,-37.7188,-0.1015,-0.0873,0.991,-0.1803,-0.097,0.9788,0.3364,-0.4199,8.2974,0.4062,-0.3501,8.2964,63.04761324237421
40000000,3.739,3.5424,-31.0625,16.875,-38.125,31.9531,18.8125,-38.0938,-0.0879,-0.0853,0.9925,-0.1621,-0.097,0.982,0.3447,-0.4192,8.3811,0.4067,-0.3428,8.2207,63.04538621540834
45000000,3.6986,3.4946,-30.9688,16.8125,-38.125,32.0625,18.6875,-37.9688,-0.0958,-0.0776,0.9924,-0.1728,-0.0883,0.981,0.3259,-0.4255,8.244,0.4021,-0.3633,8.3963,63.05937521994648
50125000,3.7702,3.4781,-31.25,16.5938,-38.3438,31.7344,18.7188,-37.8438,-0.0822,-0.0688,0.9942,-0.1575,-0.0805,0.9842,0.3193,-0.4487,8.4302,0.3989,-0.3535,8.2527,63.02222043343126
55125000,3.7702,3.4781,-30.9375,16.7188,-38.125,32.0625,18.625,-38.0625,-0.0987,-0.0746,0.9923,-0.1709,-0.0873,0.9814,0.3169,-0.4375,8.2777,0.3982,-0.3623,8.342,63.028862473393886
60125000,3.6857,3.3881,-31.0938,16.9375,-38.0625,31.8906,19.0625,-37.5938,-0.0801,-0.1009,0.9917,-0.181,-0.1116,0.9771,0.3413,-0.4136,8.2807,0.4304,-0.3123,8.1474,63.02197988043537
65125000,3.6416,3.4597,-31.0,16.6875,-38.25,32.0,18.625,-38.0625,-0.0968,-0.0727,0.9926,-0.1623,-0.0853,0.9831,0.3181,-0.4409,8.3294,0.3889,-0.3679,8.3011,63.030064750879006
70125000,3.7298,3.5663,-31.0625,16.8125,-38.25,31.9688,18.7812,-37.9688,-0.0957,-0.0834,0.9919,-0.1621,-0.0941,0.9823,0.3313,-0.4216,8.2598,0.4043,-0.3479,8.2503,63.06266433334386
75125000,3.6416,3.4358,-31.125,16.9062,-38.0938,31.875,18.75,-37.875,-0.0792,-0.0873,0.993,-0.1621,-0.097,0.982,0.3491,-0.4209,8.4488,0.3979,-0.3501,8.204,63.027354949101266
80125000,3.7188,3.5204,-31.0938,16.7188,-38.25,31.9062,18.625,-37.8125,-0.0929,-0.0766,0.9927,-0.167,-0.0873,0.9821,0.3252,-0.4375,8.3694,0.384,-0.3704,8.2739,63.03034986964613
85125000,3.6747,3.5387,-31.0938,16.75,-38.1875,31.9375,18.6875,-37.9375,-0.0928,-0.0795,0.9925,-0.1679,-0.0902,0.9817,0.3269,-0.4265,8.2656,0.3931,-0.3611,8.2714,63.061566630872726
90125000,3.739,3.5369,-30.9688,16.8125,-38.0938,32.0625,18.75,-38.0,-0.0928,-0.0853,0.992,-0.1746,-0.096,0.98,0.3291,-0.4319,8.3499,0.4104,-0.3491,8.3318,63.06114084267744
95140000,3.7629,3.5167,-30.9688,16.875,-38.1875,32.0312,18.75,-38.125,-0.0986,-0.0873,0.9913,-0.1649,-0.099,0.9813,0.3398,-0.4185,8.3189,0.416,-0.3542,8.4511,63.02792659805652
100125000,3.7225,3.4175,-31.0938,16.5938,-38.1875,31.9062,18.5938,-37.8125,-0.0871,-0.0639,0.9941,-0.171,-0.0746,0.9824,0.3088,-0.4507,8.3362,0.3845,-0.3801,8.3877,63.03285353686599
