saccade id,start timestamp [ns],end timestamp [ns],duration [ms],amplitude [px],amplitude [deg],mean velocity [px/s],peak velocity [px/s],main sequence ratio,Q ratio
1,150116000,180242000,30,34.678504943847656,2.215599775314331,1160.8109130859375,1408.4407958984375,40.614230578250755,1.213324909355127
2,355369000,415369000,60,304.6517639160156,19.63021278381348,5233.212890625,8868.029296875,29.108741019204075,1.6945668907835882
3,630621000,670622000,40,108.20331573486328,6.964827060699463,2706.254150390625,3743.103515625,34.59324226992211,1.3831308175858925
4,1041001000,1061001000,20,17.40546226501465,1.1202596426010132,912.2770385742188,984.768310546875,56.57811872806621,1.079461905657465
5,2752526000,2802646000,50,162.89407348632812,10.50029754638672,3321.986572265625,6029.21875,37.013125284180695,1.814943744907439
6,3137897000,3198023000,60,99.26212310791016,6.396723747253418,1881.7855224609373,3521.134521484375,35.47309297078472,1.8711667612786982
7,3328149000,3448275000,120,339.671142578125,21.93652534484864,4092.57958984375,8142.43212890625,23.97151570517497,1.9895598729741792
8,4103782000,4163908000,60,344.1273803710937,22.20464324951172,5800.453125,9760.0458984375,28.361724335659204,1.682635078347866
9,4364035000,4414164000,50,214.16326904296875,13.81814670562744,4007.09033203125,7285.93603515625,34.020474508606945,1.81826099025397
10,4579287000,4609287000,30,49.2086181640625,3.1767077445983887,1467.463623046875,2156.197998046875,43.817487230754345,1.4693365915060914
11,4889540000,4949666000,60,278.7887878417969,17.97967529296875,4677.73095703125,6980.1328125,25.037351274187493,1.4922048481663817
12,5505171000,5540172000,35,69.63506317138672,4.441719055175781,2055.77783203125,2769.090576171875,39.765750902767955,1.3469794902087366
13,5815425000,5870425000,55,317.1962585449219,20.40139579772949,5853.3994140625,9395.935546875,29.62183598878841,1.6052100467126391
14,6090677000,6145678000,55,274.8927001953125,17.721073150634766,5086.9306640625,9336.369140625,33.963685226968444,1.835363946786889
15,6345930000,6405930000,60,235.328842163086,15.192224502563477,3987.25146484375,7245.22021484375,30.787642297677717,1.817096382991152
16,6826310000,6891436000,65,260.2417907714844,16.771207809448242,4143.748046875,7692.30908203125,29.558315976951555,1.856365057675838
17,7181688000,7246814000,65,362.8645629882813,23.411510467529297,5014.478515625,10362.9951171875,28.55885135722711,2.066614720732504
18,7421941000,7456941000,35,67.75391387939453,4.37534236907959,1930.7379150390625,2580.1279296875,38.08086916248501,1.336342913033486
19,7752194000,7802320000,50,205.52310180664065,13.265409469604492,4128.39990234375,6554.3427734375,31.891026925060366,1.5876230327678549
20,8297700000,8332711000,35,97.44989776611328,6.266094207763672,2637.64697265625,3336.861572265625,34.24181706454255,1.2650902895110443
21,8527952000,8572953000,45,159.2876739501953,10.220561981201172,3596.459228515625,5567.23583984375,34.950826399690314,1.547976908983764
22,8888331000,8938331000,50,213.9369964599609,13.775245666503906,4073.959228515625,7117.392578125,33.268638411762716,1.7470456081904067
23,9298710000,9358711000,60,284.1806945800781,18.335554122924805,4810.0703125,8725.46484375,30.703932428074513,1.8139994380279654
24,9598969000,9618964000,20,23.66212654113769,1.5262055397033691,1206.7711181640625,1520.38037109375,64.25375033180129,1.2598746756607841
25,9849216000,9894216000,45,192.09518432617188,12.355616569519045,4354.54296875,6625.365234375,34.490012113605765,1.521483490212718
26,10154477000,10209469000,55,214.38185119628903,13.80348300933838,3686.08740234375,6937.1240234375,32.35872805802874,1.8819749143839133
27,10429722000,10444722000,15,13.509860038757324,0.8705366849899292,888.1450805664062,954.2978515625,70.63713826973732,1.074484194579905
28,10830101000,10880101000,50,217.0643615722656,14.009366989135742,4084.0625,7305.1337890625,33.65422926245982,1.7886929470502717
29,11455621000,11505733000,50,236.18800354003903,15.245189666748049,4729.66748046875,7911.33544921875,33.495924139422286,1.6727043670382236
30,11625859000,11665870000,40,38.80877304077149,2.49572491645813,1092.9554443359375,1318.156005859375,33.96541303881353,1.2060473395237679
31,11810986000,11926112000,115,432.0718078613281,27.81448745727539,4466.13671875,11729.212890625,27.14644343189697,2.626254776613247
32,12111239000,12141364000,30,39.32109451293945,2.50027084350586,1319.736083984375,1582.9237060546875,40.25634905797936,1.1994244343730687
33,12651744000,12701870000,50,176.82371520996094,11.283761978149414,3590.563232421875,5906.31201171875,33.40226170853598,1.6449541838969026
34,13612634000,13662764000,50,178.9020538330078,11.436235427856444,3379.985595703125,6186.3017578125,34.57926628157644,1.830274592198547
35,13933007000,13958008000,25,23.883867263793945,1.5322836637496948,936.6965942382812,1122.4652099609375,46.99679484747874,1.1983231463265036
36,14238261000,14288261000,50,126.56647491455078,8.085061073303223,2560.741943359375,4199.236328125,33.17810921857501,1.6398514262691086
37,14543516000,14568520000,25,24.27699089050293,1.548024296760559,979.3790283203124,1195.837158203125,49.258046995887455,1.2210156881284766
38,14898892000,14943893000,45,96.5550765991211,6.150143146514893,2199.06982421875,3228.27294921875,33.434523206086254,1.4680174834219457
