timestamp [ns],pupil diameter left [mm],pupil diameter right [mm],eyeball center left x [mm],eyeball center left y [mm],eyeball center left z [mm],eyeball center right x [mm],eyeball center right y [mm],eyeball center right z [mm],optical axis left x,optical axis left y,optical axis left z,optical axis right x,optical axis right y,optical axis right z,eyelid angle top left [rad],eyelid angle bottom left [rad],eyelid aperture left [mm],eyelid angle top right [rad],eyelid angle bottom right [rad],eyelid aperture right [mm],distance between pupils center [mm]
0,4.1267,3.761,-31.3125,16.875,-37.8438,31.6875,18.9062,-38.0,-0.0482,-0.0795,0.9957,-0.1015,-0.0883,0.9909,0.4084,-0.448,9.4102,0.4355,-0.3611,8.7448,63.03292926621767
5000000,4.1671,3.7923,-31.0625,17.25,-37.625,31.9531,19.2188,-37.875,-0.0616,-0.1096,0.9921,-0.1252,-0.1203,0.9848,0.4387,-0.406,9.2793,0.4749,-0.3337,8.882,63.046843829013355
10000000,4.2332,3.8658,-30.9688,17.0625,-37.875,32.0,19.1875,-37.9375,-0.083,-0.096,0.9919,-0.1254,-0.1067,0.9863,0.4216,-0.4287,9.3416,0.4812,-0.3306,8.9182,63.00467684775472
15000000,4.2038,3.7519,-31.0,17.0312,-37.7188,31.9688,19.0625,-37.75,-0.0666,-0.0931,0.9934,-0.1409,-0.1019,0.9848,0.4131,-0.4309,9.2709,0.4656,-0.3428,8.8779,63.0015628898998
20000000,4.134,3.8584,-31.125,17.125,-37.625,31.8594,19.1875,-37.9375,-0.0588,-0.097,0.9935,-0.1167,-0.1077,0.9873,0.4343,-0.4265,9.4588,0.4775,-0.3325,8.8987,63.018935296147305
25000000,4.1965,3.8658,-31.0,17.1562,-37.8125,32.0,19.0938,-38.0,-0.0772,-0.099,0.9921,-0.1283,-0.1096,0.9857,0.4297,-0.4224,9.3607,0.4619,-0.3459,8.872,63.03006782488815
30003000,4.2479,3.8033,-31.0938,17.125,-37.625,31.9062,19.0625,-37.6562,-0.0666,-0.0941,0.9933,-0.1351,-0.1038,0.9854,0.4355,-0.4316,9.5296,0.4604,-0.3521,8.9232,63.02979358755667
35000000,4.1708,3.9025,-31.1875,17.0,-37.7188,31.8125,19.0938,-38.0625,-0.0578,-0.0941,0.9939,-0.1071,-0.1038,0.9888,0.4192,-0.4355,9.3907,0.46,-0.3391,8.7745,63.035721048703806
40012000,4.2075,3.8143,-31.1875,17.0312,-37.875,31.8125,19.0938,-37.7188,-0.0665,-0.096,0.9932,-0.1244,-0.1067,0.9865,0.4243,-0.4385,9.4806,0.4587,-0.3474,8.8527,63.03394892595576
45013000,4.2884,3.818,-31.1875,17.2188,-37.875,31.7969,19.3438,-37.75,-0.0684,-0.1096,0.9916,-0.1223,-0.1203,0.9852,0.4548,-0.4155,9.5655,0.4844,-0.3103,8.73,63.02036094279372
50001000,4.1928,3.8878,-31.0625,17.2188,-37.7188,31.9531,19.25,-38.0625,-0.0664,-0.1096,0.9917,-0.1166,-0.1203,0.9859,0.4485,-0.418,9.5217,0.4819,-0.3269,8.8859,63.04926444051508
55001000,4.2553,3.8584,-31.1875,17.0,-37.8125,31.8438,19.0938,-38.0625,-0.0656,-0.0912,0.9937,-0.1178,-0.1019,0.9878,0.4197,-0.4319,9.3553,0.4592,-0.3416,8.7933,63.06656228248057
60001000,4.2185,3.829,-31.0,17.125,-37.8125,32.0,19.0625,-37.9375,-0.0791,-0.099,0.9919,-0.1273,-0.1077,0.986,0.4316,-0.428,9.4451,0.4619,-0.3472,8.8856,63.02990981470622
65001000,4.1891,3.7996,-31.0625,17.1875,-37.7188,31.9375,19.2188,-37.6875,-0.0713,-0.1038,0.992,-0.133,-0.1145,0.9845,0.4324,-0.4136,9.2927,0.4741,-0.3315,8.8495,63.03274672247751
70001000,4.2479,3.8841,-31.125,17.3125,-37.7812,31.8594,19.3438,-37.875,-0.0615,-0.1174,0.9912,-0.1222,-0.1281,0.9842,0.4543,-0.4048,9.4404,0.4844,-0.3059,8.6815,63.017216865631255
75001000,4.123,3.807,-31.125,17.1562,-37.6875,31.875,19.1875,-37.7188,-0.0607,-0.1019,0.9929,-0.1301,-0.1126,0.9851,0.4343,-0.426,9.4533,0.47,-0.3296,8.7814,63.03274672247751
80126000,4.1487,3.7996,-30.9375,17.0625,-37.625,32.0625,19.0938,-37.6875,-0.0743,-0.097,0.9925,-0.1427,-0.1067,0.984,0.4197,-0.4287,9.3198,0.4619,-0.3452,8.8639,63.032769937073205
85126000,4.1487,3.7482,-31.0625,17.125,-37.7188,31.9375,19.2188,-37.5625,-0.0694,-0.1009,0.9925,-0.1388,-0.1096,0.9842,0.4331,-0.4316,9.5024,0.4741,-0.3271,8.8009,63.03497781494018
90126000,4.2332,3.7996,-31.25,17.0625,-37.9375,31.75,19.0938,-37.625,-0.0655,-0.1009,0.9927,-0.1273,-0.1116,0.9856,0.4343,-0.4304,9.5024,0.4519,-0.3477,8.7789,63.033513593484535
95129000,4.1451,3.8952,-31.0625,17.0625,-37.6875,31.9688,19.0625,-37.9375,-0.0694,-0.096,0.993,-0.1216,-0.1067,0.9868,0.4255,-0.4368,9.4752,0.4612,-0.3491,8.899,63.0635178188626
100126000,4.2773,3.829,-31.0938,17.3125,-37.8125,31.9062,19.3438,-37.75,-0.0683,-0.1174,0.9907,-0.1328,-0.1261,0.9831,0.4507,-0.4067,9.4212,0.4949,-0.3176,8.9288,63.032769937073205
105126000,4.1891,3.8033,-31.0,17.2188,-37.7188,32.0,19.1875,-38.0,-0.0694,-0.1067,0.9919,-0.1224,-0.1155,0.9857,0.4392,-0.4087,9.3147,0.4839,-0.3328,8.9726,63.031379908185414
110126000,4.1561,3.7849,-31.1875,17.2188,-37.625,31.8438,19.3438,-37.875,-0.0548,-0.1077,0.9927,-0.1272,-0.1174,0.9849,0.4429,-0.4116,9.3882,0.4937,-0.3203,8.9448,63.06760582652556
115126000,4.2553,3.7996,-31.125,17.125,-37.75,31.8438,19.2188,-37.6875,-0.0665,-0.1009,0.9927,-0.135,-0.1096,0.9848,0.4399,-0.4192,9.4398,0.4756,-0.3235,8.7769,63.0036322614022
120126000,4.2112,3.8143,-30.9375,17.1562,-37.7188,32.0625,19.2188,-37.875,-0.082,-0.1048,0.9911,-0.1387,-0.1155,0.9836,0.4319,-0.4199,9.358,0.488,-0.335,9.0436,63.03394892595576
125126000,4.2038,3.8143,-31.0938,17.1562,-37.75,31.8906,19.2188,-37.875,-0.0655,-0.1048,0.9923,-0.1195,-0.1145,0.9862,0.4297,-0.4224,9.3607,0.4731,-0.3274,8.7927,63.018287719677055
130135000,4.1671,3.8401,-31.1875,17.1562,-37.6562,31.8438,19.125,-37.7812,-0.0549,-0.1019,0.9933,-0.1215,-0.1116,0.9863,0.4375,-0.4292,9.5242,0.4631,-0.3357,8.7723,63.06216439458767
135126000,4.2406,3.7849,-31.2188,17.125,-37.7812,31.7969,19.125,-37.5938,-0.0587,-0.1019,0.9931,-0.1302,-0.1116,0.9852,0.4431,-0.4255,9.5461,0.4531,-0.3394,8.7007,63.04770864393091
140139000,4.27,3.829,-31.125,17.0625,-37.9375,31.8594,19.1875,-37.7812,-0.0665,-0.1009,0.9927,-0.1273,-0.1096,0.9858,0.4287,-0.4309,9.4451,0.4807,-0.3271,8.8749,63.02043079867037
145126000,4.2259,3.8658,-31.125,17.1875,-37.8125,31.8906,19.1875,-38.125,-0.0665,-0.1067,0.9921,-0.1041,-0.1174,0.9876,0.4431,-0.4175,9.4562,0.4795,-0.3357,8.9557,63.048104647245346
150127000,4.27,3.8364,-31.1875,17.125,-37.75,31.8438,19.2188,-37.7188,-0.0587,-0.1077,0.9924,-0.1272,-0.1174,0.9849,0.4292,-0.4297,9.437,0.4619,-0.3235,8.6236,63.06607448993476
