section id,recording id,timestamp [ns],pupil diameter left [mm],pupil diameter right [mm],eyeball center left x [mm],eyeball center left y [mm],eyeball center left z [mm],eyeball center right x [mm],eyeball center right y [mm],eyeball center right z [mm],optical axis left x,optical axis left y,optical axis left z,optical axis right x,optical axis right y,optical axis right z,eyelid angle top left [rad],eyelid angle bottom left [rad],eyelid aperture left [mm],eyelid angle top right [rad],eyelid angle bottom right [rad],eyelid aperture right [mm]
291c0d9f-ee7f-4815-8058-284c9a5d50a7,8f84f69d-f33f-41ce-86e6-f61ec0bdda1d,1760441365759655480,3.8327,3.66,-31.3125,15.5625,-37.25,31.625,16.2188,-34.0312,-0.0778,-0.2554,0.9637,-0.1748,-0.262,0.9491,0.6816,-0.2705,10.5367,0.8286,-0.2939,12.5134
291c0d9f-ee7f-4815-8058-284c9a5d50a7,8f84f69d-f33f-41ce-86e6-f61ec0bdda1d,1760441365764655480,3.8731,3.603,-31.4375,15.4688,-37.3125,31.4844,16.2812,-33.75,-0.0703,-0.2545,0.9645,-0.1777,-0.2602,0.9491,0.6846,-0.2866,10.7479,0.8335,-0.2908,12.5363
291c0d9f-ee7f-4815-8058-284c9a5d50a7,8f84f69d-f33f-41ce-86e6-f61ec0bdda1d,1760441365769780480,3.8621,3.5994,-31.4375,15.3438,-37.4375,31.4688,16.2812,-33.75,-0.0827,-0.2488,0.965,-0.1779,-0.2545,0.9506,0.6719,-0.2915,10.6552,0.8296,-0.2781,12.3501
291c0d9f-ee7f-4815-8058-284c9a5d50a7,8f84f69d-f33f-41ce-86e6-f61ec0bdda1d,1760441365774780480,3.8621,3.6471,-31.25,15.4688,-37.3125,31.7031,16.1875,-34.0938,-0.0882,-0.2526,0.9635,-0.1777,-0.2592,0.9493,0.6699,-0.271,10.4068,0.8359,-0.2874,12.5276
291c0d9f-ee7f-4815-8058-284c9a5d50a7,8f84f69d-f33f-41ce-86e6-f61ec0bdda1d,1760441365779780480,3.9172,3.6618,-31.4375,15.5,-37.3438,31.5469,16.2188,-34.125,-0.074,-0.2554,0.964,-0.1599,-0.262,0.9517,0.6885,-0.271,10.621,0.8296,-0.2974,12.5626
291c0d9f-ee7f-4815-8058-284c9a5d50a7,8f84f69d-f33f-41ce-86e6-f61ec0bdda1d,1760441365784780480,3.8694,3.6269,-31.4375,15.5,-37.4062,31.5,16.2812,-33.9375,-0.0768,-0.2592,0.9628,-0.1719,-0.2649,0.9488,0.6875,-0.2771,10.6769,0.8335,-0.2908,12.5363
291c0d9f-ee7f-4815-8058-284c9a5d50a7,8f84f69d-f33f-41ce-86e6-f61ec0bdda1d,1760441365789780480,3.8841,3.6673,-31.25,15.6562,-37.1562,31.7031,16.25,-34.0938,-0.0806,-0.2592,0.9625,-0.1746,-0.2658,0.9481,0.6914,-0.2683,10.6254,0.8496,-0.2861,12.6765
291c0d9f-ee7f-4815-8058-284c9a5d50a7,8f84f69d-f33f-41ce-86e6-f61ec0bdda1d,1760441365794780480,3.8143,3.5865,-31.2812,15.4375,-37.1875,31.625,16.25,-33.75,-0.0798,-0.2488,0.9653,-0.1882,-0.2526,0.9491,0.6689,-0.2751,10.4413,0.8374,-0.2859,12.5288
291c0d9f-ee7f-4815-8058-284c9a5d50a7,8f84f69d-f33f-41ce-86e6-f61ec0bdda1d,1760441365799780480,3.8254,3.6435,-31.25,15.5,-37.25,31.7188,16.2188,-34.0,-0.0882,-0.2545,0.963,-0.1795,-0.2602,0.9487,0.6826,-0.2661,10.4996,0.8457,-0.2964,12.7431
291c0d9f-ee7f-4815-8058-284c9a5d50a7,8f84f69d-f33f-41ce-86e6-f61ec0bdda1d,1760441365804780480,3.9025,3.6067,-31.3125,15.4375,-37.4062,31.5938,16.1875,-34.0312,-0.0854,-0.2526,0.9638,-0.1759,-0.2592,0.9497,0.6792,-0.2783,10.5945,0.8457,-0.2881,12.6516
291c0d9f-ee7f-4815-8058-284c9a5d50a7,8f84f69d-f33f-41ce-86e6-f61ec0bdda1d,1760441365809780480,3.8364,3.5663,-31.375,15.3438,-37.375,31.5781,16.2188,-33.8125,-0.0799,-0.2469,0.9657,-0.1808,-0.2526,0.9505,0.6558,-0.2859,10.4078,0.8154,-0.2854,12.2632
291c0d9f-ee7f-4815-8058-284c9a5d50a7,8f84f69d-f33f-41ce-86e6-f61ec0bdda1d,1760441365814780480,3.8621,3.5755,-31.375,15.5938,-37.25,31.5625,16.3125,-33.7812,-0.0769,-0.2554,0.9638,-0.1776,-0.262,0.9486,0.6958,-0.2605,10.5903,0.8374,-0.2737,12.3944
291c0d9f-ee7f-4815-8058-284c9a5d50a7,8f84f69d-f33f-41ce-86e6-f61ec0bdda1d,1760441365819780480,3.8584,3.6196,-31.3125,15.3438,-37.3125,31.6406,16.0625,-34.0625,-0.081,-0.2394,0.9675,-0.1756,-0.245,0.9535,0.6538,-0.2976,10.5145,0.8242,-0.313,12.6714
291c0d9f-ee7f-4815-8058-284c9a5d50a7,8f84f69d-f33f-41ce-86e6-f61ec0bdda1d,1760441365824779480,3.8143,3.6398,-31.4375,15.5,-37.3125,31.4844,16.2812,-33.875,-0.0693,-0.2554,0.9643,-0.1729,-0.262,0.9494,0.6831,-0.2717,10.567,0.833,-0.2805,12.4175
