fixation id,start timestamp [ns],end timestamp [ns],duration [ms],fixation x [px],fixation y [px],azimuth [deg],elevation [deg],dispersion [px],euclidian distance from previous [px],angle from previous [rad],time since previous [ns],threshold y [px],region,transition
1,125127000,375379000,250,756.058,484.906,-3.771262440184427,8.228719469181835,54.073999999999955,0.0,0.0,0.0,566.1564742424242,screen,0
2,435504000,615631000,180,726.682,712.242,-5.667706068760505,-6.453200456010017,36.15999999999997,229.22610294641396,1.6993026688748976,60125000.0,566.1564742424242,keyboard,1
3,640632000,1091011000,450,730.4,741.718,-5.441063583666449,-8.35490031363596,45.868999999999915,29.70956243366771,1.4453224562673868,25001000.0,566.1564742424242,keyboard,0
4,1126136000,1446390000,320,806.477,731.696,-0.4900967015068992,-7.721528287462313,40.4849999999999,76.73428446919928,-0.1309807433967223,35125000.0,566.1564742424242,keyboard,0
5,1501390000,2372274000,871,732.587,446.892,-5.321871156367982,10.672141106631546,68.83000000000004,294.2329867910803,-1.824641254001882,55000000.0,566.1564742424242,screen,1
6,2432274000,2772653000,340,790.547,721.326,-1.524338575964978,-7.0510395949468165,48.507999999999925,280.4877572301508,1.3626567026027554,60000000.0,566.1564742424242,keyboard,1
7,2797653000,3148032000,350,770.221,716.669,-2.843483757410532,-6.748041461200405,29.912000000000035,20.852671891151054,-2.9163645657938355,25000000.0,566.1564742424242,keyboard,0
8,3178032000,3488288000,310,752.92,750.674,-3.979804978222398,-8.939204171379329,45.62000000000012,38.15317321010143,2.041441746805606,30000000.0,566.1564742424242,keyboard,0
9,3538286000,3908676000,370,879.557,719.719,4.255522360957072,-6.939782603787485,46.89199999999994,130.36541640327778,-0.23973781012907266,49998000.0,566.1564742424242,keyboard,0
10,3943665000,4153917000,210,812.441,738.085,-0.102485791967439,-8.134177939808623,28.020999999999958,69.58352830950724,2.8744860266042638,34989000.0,566.1564742424242,keyboard,0
11,4213917000,4529296000,315,769.213,435.651,-2.933301105202579,11.40860196874779,38.1880000000001,305.50774841237666,-1.7127683721639464,60000000.0,566.1564742424242,screen,1
12,4584296000,4749423000,165,923.672,699.567,7.106262194568073,-5.627784264719077,38.996000000000095,305.79280197055,1.0412869203531163,55000000.0,566.1564742424242,keyboard,1
13,4794548000,5039676000,245,747.899,687.828,-4.283798406009884,-4.882082137141259,36.857000000000085,176.16455843897776,-3.0749066799008102,45125000.0,566.1564742424242,keyboard,0
