section id,recording id,timestamp [ns],gyro x [deg/s],gyro y [deg/s],gyro z [deg/s],acceleration x [g],acceleration y [g],acceleration z [g],roll [deg],pitch [deg],yaw [deg],quaternion w,quaternion x,quaternion y,quaternion z
24339176-b7da-4faf-8ff9-0ac75013f3fb,8bb6d91d-9e3d-43d4-a80c-fb256368a00c,1759995701311213555,0.60463,-3.599167,8.802414,0.009277,-0.523926,0.874512,1.8833426703127467,-30.9466183228445,143.20915291668805,0.3082546889781952,-0.0992097556591034,-0.24812433123588562,0.9130009412765503
24339176-b7da-4faf-8ff9-0ac75013f3fb,8bb6d91d-9e3d-43d4-a80c-fb256368a00c,1759995701319234555,0.60463,-3.171921,8.131027,-0.023926,-0.51416,0.883301,1.8897930471149462,-30.936224430866094,143.0253344779223,0.3097391128540039,-0.09963167458772659,-0.24786441028118134,0.912523090839386
24339176-b7da-4faf-8ff9-0ac75013f3fb,8bb6d91d-9e3d-43d4-a80c-fb256368a00c,1759995701327255555,0.846863,-2.864838,7.276535,0.00293,-0.519043,0.888672,1.8869867563544525,-30.92412599908187,142.84376384036665,0.31118592619895935,-0.09996997565031052,-0.24761725962162018,0.9120608568191528
24339176-b7da-4faf-8ff9-0ac75013f3fb,8bb6d91d-9e3d-43d4-a80c-fb256368a00c,1759995701335276555,0.541687,-2.990723,6.910324,-0.012207,-0.538574,0.884766,1.887785738741354,-30.915971651500524,142.65914136892184,0.31266170740127563,-0.10035349428653717,-0.24738863110542297,0.9115759134292603
24339176-b7da-4faf-8ff9-0ac75013f3fb,8bb6d91d-9e3d-43d4-a80c-fb256368a00c,1759995701340622555,0.60463,-2.378464,6.910324,-0.007812,-0.522461,0.884766,1.8935903132220588,-30.906156856558045,142.47124971036985,0.3141745328903198,-0.10077894479036331,-0.24712955951690674,0.9110789895057678
24339176-b7da-4faf-8ff9-0ac75013f3fb,8bb6d91d-9e3d-43d4-a80c-fb256368a00c,1759995701345968555,0.055313,-2.073288,6.605148,-0.007812,-0.524414,0.874023,1.8995667856560212,-30.90370274225887,142.39773283014125,0.3147733807563782,-0.10097841918468475,-0.2470288723707199,0.9108774662017822
24339176-b7da-4faf-8ff9-0ac75013f3fb,8bb6d91d-9e3d-43d4-a80c-fb256368a00c,1759995701351314555,-0.1297,-1.647949,6.116867,-0.000488,-0.519043,0.876953,1.907074776706368,-30.90131426440012,142.28832196280922,0.31566059589385986,-0.1012674942612648,-0.24689263105392456,0.9105752110481262
24339176-b7da-4faf-8ff9-0ac75013f3fb,8bb6d91d-9e3d-43d4-a80c-fb256368a00c,1759995701356660555,-0.434875,-0.793457,6.299973,-0.017578,-0.53125,0.888672,1.9259031706823437,-30.90100450324777,142.1134343425467,0.3170906603336334,-0.10179287940263748,-0.24668322503566742,0.910076379776001
24339176-b7da-4faf-8ff9-0ac75013f3fb,8bb6d91d-9e3d-43d4-a80c-fb256368a00c,1759995701362006555,-0.066757,-0.425339,6.055832,-0.012695,-0.533691,0.885742,1.942465571898131,-30.90078207233659,141.95606769446394,0.31837591528892517,-0.10226241499185562,-0.24649541079998016,0.9096258282661438
24339176-b7da-4faf-8ff9-0ac75013f3fb,8bb6d91d-9e3d-43d4-a80c-fb256368a00c,1759995701367352555,-0.066757,-0.242233,5.506516,-0.006836,-0.514648,0.878418,1.9598820581127756,-30.89579289244971,141.83066218900498,0.3194117546081543,-0.1026567816734314,-0.24629509449005127,0.9092724323272705
