timestamp [ns],gaze x [px],gaze y [px],fixation id,blink id,azimuth [deg],elevation [deg]
0,785.354,414.228,1.0,,-1.8832004321780744,12.792396574740163
5012000,785.715,413.777,1.0,,-1.8596955252727287,12.821512144992957
10000000,785.112,414.112,1.0,,-1.8991409359382183,12.799860213888817
15128000,785.216,413.47,1.0,,-1.8925165071730143,12.841227493896664
20125000,785.101,413.132,1.0,,-1.9002050613646224,12.862966998736598
25125000,783.619,414.402,1.0,,-1.9971097215024265,12.780910539573409
30125000,783.735,415.55,1.0,,-1.9891208182489464,12.706970886878898
35125000,783.651,415.432,1.0,,-1.994657886437188,12.714574864719824
40125000,784.402,418.058,1.0,,-1.9445065580354937,12.545457545545286
45125000,784.913,417.251,1.0,,-1.911243872656956,12.597544041185015
50125000,783.556,415.728,1.0,,-2.0008137885072634,12.695444762032466
55127000,783.494,414.225,1.0,,-2.005393164703311,12.792284760619149
60125000,784.022,414.2,1.0,,-1.9707335120077176,12.793983206856195
65125000,784.13,415.116,1.0,,-1.963301854070867,12.73502960180304
70125000,780.478,415.191,1.0,,-2.20303750069124,12.729476054329671
75125000,780.739,415.189,1.0,,-2.1859037304459203,12.729708083831111
80125000,780.258,413.158,1.0,,-2.2182491433807274,12.86043505088262
85125000,779.891,409.276,1.0,,-2.2438060606558485,13.110416161924483
90125000,784.122,411.141,1.0,,-1.9651359505074608,12.991113481077932
95128000,783.421,414.339,1.0,,-2.0101159859639988,12.78494036247102
100125000,780.178,415.97,1.0,,-2.22249434095544,12.67927485803015
105126000,779.341,415.549,1.0,,-2.277600821547846,12.706227944520116
110126000,779.001,416.951,1.0,,-2.2993759069644604,12.615828715692404
115126000,780.883,414.318,1.0,,-2.1767988512793304,12.785822752169274
120126000,780.447,410.434,1.0,,-2.206852695375545,13.03597062811026
130126000,777.888,410.978,1.0,,-2.374762339902271,13.000378650147384
135129000,779.788,413.49,1.0,,-2.248969422480363,12.838967808958069
140126000,781.585,414.44,1.0,,-2.130670031326604,12.778095934080126
145126000,781.27,414.063,1.0,,-2.1514813437671965,12.802337015442305
150128000,780.942,413.219,1.0,,-2.17331173375495,12.856660349780787
155251000,779.253,413.505,1.0,,-2.2841320740216604,12.837860989435818
160251000,781.597,414.483,1.0,,-2.129845146657379,12.77534928219745
165251000,780.931,414.154,1.0,,-2.1736764101458195,12.796419298551932
170251000,783.028,414.833,1.0,,-2.0357938481392366,12.75306397092702
175251000,782.775,413.32,1.0,,-2.05292220119469,12.850475079045776
180251000,781.585,412.716,1.0,,-2.131291358601228,12.88918575684541
185251000,781.128,410.431,1.0,,-2.162107280307898,13.036280113262707
190251000,780.807,410.957,1.0,,-2.183017479273981,13.002312104350349
195251000,783.225,412.369,1.0,,-2.0236615950003327,12.911849300002965
200252000,782.467,410.295,1.0,,-2.074190052280954,13.045264882412384
205261000,781.399,411.658,1.0,,-2.143849735178545,12.957290067425182
210252000,780.867,410.297,1.0,,-2.179333240917145,13.044868638548657
215256000,779.803,411.259,1.0,,-2.2488852421590044,12.98266985238148
220252000,781.054,411.796,1.0,,-2.1665083874033675,12.948299840875606
225252000,781.422,409.775,1.0,,-2.1430304064377297,13.078577965273356
230252000,780.498,410.648,1.0,,-2.2034394600049603,13.022147398605224
235252000,780.251,411.553,1.0,,-2.219299415928098,12.963850310592758
240252000,779.484,411.643,1.0,,-2.26964828962012,12.95788044296292
245252000,779.971,411.354,1.0,,-2.237778256323325,12.976560663671338
250252000,781.949,411.223,,,-2.10786814706418,12.9854133688489
255252000,786.289,408.629,,,-1.8236145761002087,13.15328438763148
260252000,791.312,408.332,,,-1.493561969716829,13.173115988157676
265252000,802.705,410.779,,,-0.7443592530047555,13.01652372625742
270252000,800.853,412.564,2.0,,-0.8657586044966089,12.901424757206415
275252000,801.648,412.961,2.0,,-0.8134706527354857,12.875922344848748
280262000,801.935,412.527,2.0,,-0.7947011482532258,12.903852690540228
285252000,804.819,410.787,2.0,,-0.6054729303826839,13.016141230460066
290377000,802.941,411.171,2.0,,-0.7288104962798037,12.9913195582702
295382000,799.526,409.527,2.0,,-0.9534357417692038,13.097013166070024
300377000,800.208,408.607,2.0,,-0.9087480146738636,13.156300409877073
305377000,800.739,407.852,2.0,,-0.8740029833306221,13.205003391620329
310377000,800.079,407.731,2.0,,-0.9173655245924776,13.212771210314733
315386000,799.643,407.063,2.0,,-0.9461411836287266,13.255772643934275
320377000,800.396,407.341,2.0,,-0.8965918016400561,13.237878496037002
325377000,800.544,408.27,2.0,,-0.8867401460565092,13.17802518216273
330377000,800.911,407.599,2.0,,-0.8627420548834861,13.22133855269915
335386000,798.256,404.945,2.0,,-1.037777071611601,13.392072596584017
340378000,798.221,403.934,2.0,,-1.0402812197961784,13.457191352876006
345388000,800.572,406.747,2.0,,-0.8851467451341047,13.276153201927965
350378000,799.249,406.93,2.0,,-0.9720821215807144,13.26426695969856
355378000,800.271,407.109,2.0,,-0.9049124370445762,13.252807447395924
360382000,800.155,406.714,2.0,,-0.9125434669746604,13.27828735879711
365378000,797.498,410.742,2.0,,-1.0864490228406705,13.018525035263368
370378000,796.003,409.357,2.0,,-1.184950813595934,13.107635461094096
375381000,799.663,410.209,2.0,,-0.9442893190671314,13.053101765609536
380378000,798.844,408.945,2.0,,-0.9983639600979396,13.134435672187806
385378000,798.6,409.945,2.0,,-1.0141883614746916,13.069971271994191
390394000,797.712,407.926,2.0,,-1.072956934531078,13.20002241397324
395389000,793.945,404.951,2.0,,-1.3212974051369644,13.391228279885278
400378000,795.319,404.761,2.0,,-1.2309780943388515,13.403633859489988
405378000,794.803,405.018,2.0,,-1.26483368329795,13.387018435503515
410378000,794.471,404.24,2.0,,-1.2868722029362905,13.437085468827464
415378000,792.779,403.542,2.0,,-1.398285740969055,13.48187580712908
420389000,796.281,404.415,2.0,,-1.16774247102027,13.426025700004995
425503000,795.546,406.946,2.0,,-1.2155213801933922,13.26294840984782
430503000,793.795,408.357,2.0,,-1.3303515205465326,13.1718197498349
435503000,793.493,407.777,2.0,,-1.3502850806453173,13.209176460114934
440504000,793.858,408.524,2.0,,-1.326163984402538,13.161099183174317
445504000,791.474,408.995,2.0,,-1.4826812443507444,13.130467801218275
450504000,792.826,405.755,2.0,,-1.394634613293897,13.339349001942994
455504000,786.006,400.305,2.0,,-1.8449138073222804,13.68935269140635
460504000,786.525,404.095,2.0,,-1.8095442391182284,13.445326017270496
465504000,790.604,403.472,2.0,,-1.5413721826257565,13.48613039132642
470504000,791.624,403.288,2.0,,-1.4743396699206317,13.498083192722737
475504000,788.583,404.635,2.0,,-1.67400543138659,13.410927859126629
480504000,790.857,406.125,2.0,,-1.5240425261154067,13.315221008845066
485507000,788.753,402.146,2.0,,-1.6635395791896532,13.571266330135852
490504000,789.798,404.895,2.0,,-1.5940332998701845,13.394334618533035
495504000,790.133,404.032,2.0,,-1.572216518076558,13.449968469899808
500504000,788.431,403.214,2.0,,-1.684421909018034,13.502373286960529
505504000,788.611,404.771,2.0,,-1.67213416865591,13.402125978301688
510504000,788.937,404.077,2.0,,-1.6508561824461578,13.446869412893198
515504000,786.336,404.005,2.0,,-1.8220147305411856,13.45114441786402
520504000,786.3,402.35,2.0,,-1.8249122762728995,13.557725230875135
525504000,785.75,404.135,2.0,,-1.8604509585407456,13.442667170164627
530504000,789.639,400.134,2.0,,-1.6058601503258312,13.700977770375465
535504000,787.276,398.997,2.0,,-1.7617201672180818,13.773822036292325
540507000,787.188,399.527,2.0,,-1.7673946176321988,13.739673104050132
545505000,787.509,399.157,2.0,,-1.746332201005222,13.76352670608868
550505000,789.058,399.047,2.0,,-1.6444523091094283,13.770835745969473
555505000,789.937,398.376,2.0,,-1.5867910916832275,13.81420505143166
560630000,790.161,398.129,2.0,,-1.5720955867589492,13.83014431490045
565637000,788.674,399.1,2.0,,-1.6696967980144817,13.767370956735292
570630000,789.513,400.629,2.0,,-1.614005013455971,13.669057756281008
575630000,789.914,400.805,2.0,,-1.5875427958632808,13.657743764463298
580630000,791.325,402.477,2.0,,-1.4942622281594986,13.55028671258149
585630000,790.898,402.532,2.0,,-1.52234418381736,13.546698972771903
590636000,791.362,402.849,2.0,,-1.4917235492208314,13.526327088388268
595641000,789.576,403.433,2.0,,-1.6090190797502488,13.48848950539728
600640000,790.636,402.382,2.0,,-1.5396009228529803,13.556295798858816
605630000,785.913,400.648,2.0,,-1.8509324095188904,13.6672431404247
610630000,784.915,398.271,2.0,,-1.917401452929979,13.820129537089576
615630000,787.212,400.312,2.0,,-1.7655662928274265,13.689081886165477
620630000,786.21,402.008,2.0,,-1.8309363439489608,13.579744450692449
625630000,786.64,401.148,2.0,,-1.8029042145063496,13.635143795214008
630638000,786.526,400.72,2.0,,-1.8105359740137328,13.66274958855085
635630000,787.836,397.692,2.0,,-1.7253307282170536,13.857924349238884
640630000,788.828,397.821,2.0,,-1.6599319000573889,13.849769809670326
645631000,787.992,397.041,2.0,,-1.715245552774103,13.899899820610877
650630000,789.309,397.186,2.0,,-1.6284523101015105,13.890763674225395
655638000,790.118,397.413,2.0,,-1.5751465921713277,13.876244167560063
660631000,790.836,400.813,2.0,,-1.5268718464553304,13.657408187694031
665635000,789.748,401.462,2.0,,-1.5983125056906446,13.61540658515314
670631000,792.624,402.26,2.0,,-1.4088538100112065,13.564396093591764
675631000,791.092,401.026,2.0,,-1.510006513386492,13.643680801994217
680631000,788.019,395.147,2.0,,-1.7140585904059438,14.021828225788015
685634000,789.66,396.499,2.0,,-1.6055757470250949,13.935049436438057
690631000,781.764,391.711,,,-2.1274612889441245,14.241904547313377
695756000,784.848,391.98,,,-1.924098392132893,14.225164745602353
700756000,792.649,399.607,,,-1.4078530451479203,13.735277317040133
705756000,775.139,435.002,,,-2.5457210770612733,11.4516979619841
710756000,755.341,460.798,,,-3.828302027960645,9.78371427194486
715756000,762.07,508.258,,,-3.3727720889868062,6.722386757947359
720759000,763.454,553.702,,,-3.273190906641748,3.786440460246797
725760000,768.186,600.778,,,-2.962872739995741,0.7430875414000585
730756000,759.482,651.684,,,-3.527557543655691,-2.548033836038965
735756000,764.148,705.218,,,-3.234834885756319,-6.007661640469005
