timestamp [ns],pupil diameter left [mm],pupil diameter right [mm],eyeball center left x [mm],eyeball center left y [mm],eyeball center left z [mm],eyeball center right x [mm],eyeball center right y [mm],eyeball center right z [mm],optical axis left x,optical axis left y,optical axis left z,optical axis right x,optical axis right y,optical axis right z,eyelid angle top left [rad],eyelid angle bottom left [rad],eyelid aperture left [mm],eyelid angle top right [rad],eyelid angle bottom right [rad],eyelid aperture right [mm],distance between pupils center [mm]
0,4.0238,3.9246,-30.9688,16.375,-38.125,32.0625,18.0625,-37.6875,-0.0912,-0.0259,0.9955,-0.1435,-0.0366,0.989,0.3318,-0.4497,8.5787,0.3972,-0.4011,8.7623,63.055402957954364
4999000,3.9797,3.9062,-30.9688,16.375,-38.25,32.0938,18.0,-37.6875,-0.1018,-0.0259,0.9945,-0.1492,-0.0376,0.9881,0.3401,-0.4473,8.6432,0.3977,-0.3992,8.746,63.08604084906582
10006000,4.0422,3.9981,-31.1875,16.25,-38.3125,31.8594,18.0625,-37.7188,-0.0873,-0.023,0.9959,-0.1309,-0.0347,0.9908,0.3413,-0.4597,8.7961,0.3838,-0.3955,8.5505,63.07574205310628
15000000,4.0275,3.9613,-31.0625,16.2188,-38.25,32.0,17.9688,-37.9062,-0.0912,-0.0132,0.9957,-0.128,-0.0259,0.9914,0.3291,-0.4573,8.6337,0.3838,-0.4111,8.7244,63.0877135795077
20000000,4.0238,4.0275,-31.0938,16.25,-38.0938,31.9688,17.875,-38.0,-0.0776,-0.0151,0.9969,-0.1203,-0.0269,0.9924,0.3252,-0.4604,8.6261,0.3782,-0.4187,8.7464,63.08360279977675
25000000,4.0311,3.9613,-31.0,16.25,-38.0625,32.0,18.0625,-37.6562,-0.0824,-0.021,0.9964,-0.1367,-0.0337,0.99,0.3198,-0.4619,8.5832,0.3911,-0.3943,8.6183,63.02737687656055
30000000,4.0789,3.9099,-31.0938,16.1875,-38.25,31.9688,17.8438,-37.9062,-0.0873,-0.0073,0.9962,-0.128,-0.019,0.9916,0.3313,-0.4624,8.7155,0.3706,-0.4185,8.6597,63.0852839170119
35000000,4.0164,3.9466,-31.1875,16.2188,-38.125,31.875,18.0938,-37.5938,-0.0805,-0.0181,0.9966,-0.1367,-0.0269,0.9902,0.3301,-0.4668,8.7512,0.3816,-0.3911,8.4773,63.09260419962074
40000000,3.9834,3.8841,-31.0625,16.2188,-38.0938,32.0,18.0,-37.5625,-0.0834,-0.021,0.9963,-0.1445,-0.0298,0.9891,0.3235,-0.458,8.5799,0.376,-0.4087,8.6105,63.08988714033335
45000000,4.0348,3.9466,-31.0625,16.3125,-38.0625,32.0,18.0938,-37.625,-0.0805,-0.0259,0.9964,-0.1502,-0.0366,0.988,0.3342,-0.4568,8.685,0.3889,-0.3892,8.5369,63.089169769382764
50000000,3.9981,3.9797,-31.0625,16.3125,-38.0625,32.0,18.0938,-37.8125,-0.0766,-0.0269,0.9967,-0.1338,-0.0395,0.9902,0.3335,-0.4485,8.584,0.3906,-0.3877,8.5396,63.088148141628
55002000,3.9907,3.8694,-31.125,16.2812,-38.125,31.9062,18.0938,-37.75,-0.0775,-0.0288,0.9966,-0.1338,-0.0376,0.9903,0.3303,-0.458,8.6554,0.3887,-0.3958,8.6075,63.05837230059145
60000000,4.0385,3.9393,-31.0,16.4062,-38.1562,32.0,18.0938,-37.8438,-0.0873,-0.0288,0.9958,-0.1328,-0.0395,0.9904,0.3376,-0.4392,8.5262,0.3926,-0.4021,8.7215,63.02337334291144
65000000,4.0716,3.9834,-30.8125,16.1875,-38.0625,32.1875,17.9688,-37.8125,-0.1009,-0.0151,0.9948,-0.1396,-0.0259,0.9899,0.3137,-0.46,8.4939,0.3884,-0.4087,8.7488,63.0256735758532
70125000,4.0495,3.9613,-31.0938,16.3125,-38.0,31.9688,18.0625,-37.8125,-0.0766,-0.0259,0.9967,-0.1367,-0.0366,0.9899,0.3303,-0.4531,8.6008,0.386,-0.3906,8.5206,63.08715538847825
75125000,4.0164,3.9907,-31.0,16.5625,-37.9062,32.0625,18.1875,-37.8125,-0.0775,-0.0347,0.9964,-0.1366,-0.0454,0.9896,0.3523,-0.4253,8.5329,0.4094,-0.3835,8.7027,63.08350268445785
80125000,3.9907,3.9834,-31.125,16.3125,-38.0625,31.9062,17.9688,-37.7188,-0.0697,-0.0259,0.9972,-0.1357,-0.0366,0.9901,0.3284,-0.4604,8.6612,0.3711,-0.3987,8.4449,63.053894668132905
85125000,4.0642,3.9723,-31.0938,16.4375,-38.0938,31.9531,18.1562,-37.6875,-0.0804,-0.0347,0.9962,-0.1366,-0.0454,0.9896,0.3428,-0.4392,8.5829,0.3977,-0.3853,8.5912,63.0716307779496
90126000,3.9907,3.9062,-31.0938,16.125,-38.0,31.9531,17.8438,-37.7188,-0.0717,-0.0073,0.9974,-0.1368,-0.0181,0.9904,0.3047,-0.4705,8.5119,0.3633,-0.4255,8.6574,63.07095168530439
95126000,3.9797,3.9466,-31.0625,16.375,-37.9688,32.0,18.0938,-37.875,-0.0746,-0.0269,0.9969,-0.1328,-0.0376,0.9904,0.3359,-0.4529,8.6601,0.3867,-0.4148,8.7978,63.08598876240271
100126000,3.9172,3.9062,-31.0,16.125,-38.0625,32.0,17.75,-37.625,-0.0795,-0.0044,0.9968,-0.1464,-0.0151,0.9891,0.3115,-0.4785,8.6777,0.3569,-0.4319,8.6579,63.02247243047515
105126000,4.0569,4.0054,-30.9688,16.3125,-38.125,32.0625,18.0625,-37.9062,-0.0853,-0.0239,0.9961,-0.1328,-0.0347,0.9905,0.3313,-0.4519,8.5979,0.3884,-0.4033,8.689,63.055968417985625
110126000,3.8694,3.9393,-31.0625,16.1875,-37.875,32.0,17.8125,-37.875,-0.0659,-0.0083,0.9978,-0.131,-0.019,0.9912,0.3203,-0.46,8.5667,0.3655,-0.4231,8.6546,63.08343309657457
115128000,3.9613,4.0128,-31.0,16.4062,-37.9375,32.0312,18.0625,-38.0625,-0.0688,-0.0269,0.9973,-0.128,-0.0376,0.9911,0.3389,-0.438,8.526,0.3933,-0.3965,8.6672,63.053081828963755
120126000,3.9981,3.9209,-31.0938,16.5312,-38.125,31.9531,18.1562,-37.75,-0.0775,-0.0395,0.9962,-0.1289,-0.0513,0.9903,0.3584,-0.4397,8.7614,0.4041,-0.3831,8.6375,63.068953135516686
125129000,4.0201,3.8805,-31.125,16.3125,-38.125,31.9062,18.0938,-37.75,-0.0697,-0.0269,0.9972,-0.128,-0.0366,0.9911,0.3325,-0.4612,8.7153,0.3867,-0.3982,8.6129,63.057480350312126
130126000,3.9723,3.9393,-31.0938,16.1875,-38.0938,31.9688,17.875,-38.0625,-0.0766,-0.0083,0.997,-0.1232,-0.019,0.9922,0.3201,-0.47,8.6762,0.366,-0.4084,8.4967,63.085181736284156
135128000,4.0569,3.8952,-30.9688,16.375,-38.0,32.0625,18.0625,-37.7188,-0.0746,-0.0259,0.9969,-0.1386,-0.0366,0.9897,0.3308,-0.4536,8.6116,0.3933,-0.3965,8.6672,63.0545122047582
140140000,4.0128,4.0201,-31.0625,16.5,-38.0625,31.9688,18.0938,-37.8125,-0.0775,-0.0298,0.9965,-0.126,-0.0405,0.9912,0.3428,-0.436,8.5474,0.3867,-0.3899,8.5206,63.05194269909533
145126000,4.0128,3.8731,-30.875,16.4375,-38.0625,32.1875,18.0938,-37.9062,-0.096,-0.0259,0.995,-0.1386,-0.0366,0.9897,0.3396,-0.4429,8.5887,0.4033,-0.3999,8.8166,63.08444075705197
150126000,4.0348,3.9466,-31.0,16.3125,-38.0938,32.0,18.1562,-37.8125,-0.0805,-0.0269,0.9964,-0.1367,-0.0376,0.9899,0.3279,-0.4536,8.5793,0.3979,-0.3948,8.6998,63.02759998111939
155126000,4.0458,4.0201,-31.0625,16.2812,-37.9375,32.0,17.9375,-37.9375,-0.0668,-0.019,0.9976,-0.1232,-0.0288,0.992,0.3311,-0.4543,8.6225,0.3823,-0.4175,8.7789,63.08424712985009
160141000,3.9282,3.9613,-31.25,16.125,-38.0,31.7969,17.8438,-37.7812,-0.0561,-0.0073,0.9984,-0.1251,-0.0181,0.992,0.3069,-0.4817,8.6621,0.3591,-0.4109,8.4481,63.07070434433089
165132000,3.9944,3.9907,-31.1875,16.25,-37.9688,31.875,17.875,-37.9375,-0.0639,-0.0161,0.9978,-0.1154,-0.0259,0.993,0.3296,-0.4641,8.7157,0.3704,-0.4153,8.6216,63.08344086160805
170126000,4.0789,4.0054,-31.25,16.25,-38.1562,31.8125,18.0,-37.875,-0.0639,-0.019,0.9978,-0.1174,-0.0298,0.9926,0.3335,-0.4636,8.7534,0.3821,-0.3997,8.5777,63.08740349459629
175126000,3.9062,3.9209,-30.9375,16.25,-38.0,32.125,17.9688,-38.0,-0.0873,-0.019,0.996,-0.129,-0.0317,0.9911,0.3213,-0.4587,8.5638,0.3918,-0.4128,8.833,63.085919028654885
180126000,4.0348,3.9025,-31.25,16.375,-38.125,31.7969,18.0938,-37.5625,-0.0688,-0.0259,0.9973,-0.1309,-0.0347,0.9908,0.3508,-0.4512,8.8058,0.3777,-0.3877,8.3959,63.07283313202286
