fixation id,start timestamp [ns],end timestamp [ns],duration [ms],fixation x [px],fixation y [px],azimuth [deg],elevation [deg],dispersion [px],euclidian distance from previous [px],angle from previous [rad],time since previous [ns],threshold y [px],region,transition
1,0,400375000,400,750.665,329.149,-4.23315969042541,18.25305645804923,41.35000000000002,0.0,0.0,0.0,435.2762127039627,screen,0
2,455376000,530511000,75,864.771,366.852,3.358177353994604,15.833654393687192,18.140000000000043,120.17360544229334,0.3191270211903901,55001000.0,435.2762127039627,screen,0
3,570502000,2201282000,1631,738.088,328.269,-5.073811357286105,18.30202640022191,77.416,132.42820839232098,-2.845954567258201,39991000.0,435.2762127039627,screen,0
4,2286408000,2391533000,105,666.964,726.894,-9.551335305492076,-7.372741400555124,64.24800000000005,404.9203798291708,1.747361657401219,85126000.0,435.2762127039627,keyboard,1
5,2431533000,2596661000,165,645.896,574.763,-10.867979504514274,2.410062279884136,37.520999999999844,153.58288246090447,-1.7084069764387917,40000000.0,435.2762127039627,keyboard,0
6,2661786000,2916908000,255,612.823,634.395,-12.99666523700216,-1.417008198644598,66.731,68.1894328543653,2.077178361185778,65125000.0,435.2762127039627,keyboard,0
7,2957038000,3332416000,375,692.068,590.639,-7.883268698293149,1.3945378530593482,66.95000000000005,90.5226908625677,-0.5045008289421653,40130000.0,435.2762127039627,keyboard,0
9,3732658000,4103034000,370,752.238,571.041,-3.9965174702451742,2.664866442676411,42.12199999999996,63.28120182171011,-0.3148743759663317,400242000.0,435.2762127039627,keyboard,0
10,4138034000,4433409000,295,812.121,587.471,-0.1218805264958762,1.6043456755564756,36.716999999999985,62.096043263641114,0.26777887765304836,35000000.0,435.2762127039627,keyboard,0
11,4453409000,4548409000,95,824.279,582.815,0.6645059890801789,1.905457942835764,28.501999999999953,13.019036062627675,-0.3657289871943911,20000000.0,435.2762127039627,keyboard,0
12,4593534000,4783659000,190,716.696,559.691,-6.297791674796107,3.3936982177212163,39.87099999999998,110.04008935383501,-2.929872866180158,45125000.0,435.2762127039627,keyboard,0
13,4858784000,4998909000,140,694.351,287.542,-8.078806568669494,20.87347243475146,40.73200000000003,273.06478576704103,-1.652718326367156,75125000.0,435.2762127039627,screen,1
14,5023919000,5284159000,260,718.922,284.289,-6.427638990465394,21.10776424725597,35.73000000000002,24.785399936252816,-0.13162637439057312,25010000.0,435.2762127039627,screen,0
15,5359159000,5539409000,180,708.504,561.381,-6.827206366386022,3.283358818317403,36.57899999999995,277.2877768456446,1.6083762470498628,75000000.0,435.2762127039627,keyboard,1
16,5564409000,5724535000,160,737.617,561.513,-4.943933269324437,3.279012069638956,31.442999999999984,29.11329924622073,0.0045340258810027175,25000000.0,435.2762127039627,keyboard,0
17,5744534000,5874660000,130,764.013,571.746,-3.234661270490652,2.620119895062515,44.44800000000009,28.310123719263444,0.36983415068656195,19999000.0,435.2762127039627,keyboard,0
18,5899660000,5989785000,90,743.433,563.481,-4.567322675811349,3.1525237417685523,21.00400000000002,22.177615403825577,-2.759704714934929,25000000.0,435.2762127039627,keyboard,0
19,6074910000,6220035000,145,737.077,307.903,-5.167876028940421,19.608326420376034,81.84100000000012,255.65702184763083,-1.5956603219259597,85125000.0,435.2762127039627,screen,1
20,6245038000,6970660000,726,722.518,286.538,-6.180855981869755,20.96691038580709,46.42700000000002,25.853968863600024,-2.168958107926811,25003000.0,435.2762127039627,screen,0
21,7070786000,7220910000,150,655.448,607.611,-10.24582617551603,0.2997831946442862,40.371000000000095,328.00343935544333,1.7767283339240734,100126000.0,435.2762127039627,keyboard,1
22,7381035000,7596286000,215,740.137,597.089,-4.776448904523464,0.9809180954658692,40.795999999999935,85.3401382996301,-0.12360939199668743,160125000.0,435.2762127039627,keyboard,0
23,7626286000,7721411000,95,704.793,609.264,-7.059927411755395,0.1939734600638996,24.840000000000032,37.38220112566935,2.809851483519603,30000000.0,435.2762127039627,keyboard,0
24,7771411000,7951661000,180,870.863,581.568,3.6768547033533854,1.9844165602739023,38.16100000000006,168.36363418505798,-0.16525218131420616,50000000.0,435.2762127039627,keyboard,0
25,7976671000,8331911000,355,844.592,559.927,1.9795344159771324,3.385109612881645,34.793000000000006,34.03672020039537,-2.452530855276023,25010000.0,435.2762127039627,keyboard,0
26,8362044000,8562161000,200,874.174,571.264,3.891956024591386,2.650083031429107,38.84100000000001,31.67999831123732,0.36597497025403286,30133000.0,435.2762127039627,keyboard,0
27,8577166000,8677286000,100,860.129,560.817,2.984821228185992,3.3264948159894336,42.972999999999956,17.50433757672649,-2.50205628676487,15005000.0,435.2762127039627,keyboard,0
28,8712292000,8982544000,270,800.622,591.855,-0.8654912742906715,1.3206646429612394,32.428,67.11512864474007,2.6608259856215404,35006000.0,435.2762127039627,keyboard,0
29,9017536000,9237787000,220,749.828,562.574,-4.153670818441835,3.2117935595914413,37.01400000000001,58.62940727143676,-2.6186575407582686,34992000.0,435.2762127039627,keyboard,0
30,9327918000,9488037000,160,712.39,237.575,-6.969915185366461,24.09445550354469,30.348000000000013,327.1482138801922,-1.6854850151525866,90131000.0,435.2762127039627,screen,1
31,9508037000,9668162000,160,721.677,261.861,-6.2837803400866505,22.54783022046285,26.370000000000033,26.00111853363237,1.2055526140359776,20000000.0,435.2762127039627,screen,0
34,10438912000,10764162000,325,617.238,546.545,-12.73140553384607,4.212102828530382,72.01599999999996,303.2366807907644,1.9224109980506936,770750000.0,435.2762127039627,keyboard,1
35,10829288000,11229665000,400,875.247,545.389,3.965506210302294,4.32179034048534,42.23400000000004,258.01158969511414,-0.004480433879040601,65126000.0,435.2762127039627,keyboard,0
36,11349788000,12055413000,706,697.038,530.134,-7.581009326916399,5.295247353114899,56.013000000000034,178.8607355067064,-3.0561990885537638,120123000.0,435.2762127039627,keyboard,0
37,12130426000,12495788000,365,723.22,284.4,-6.137211316286751,21.104575403255662,61.37899999999996,247.1248588871626,-1.4646506730711355,75013000.0,435.2762127039627,screen,1
