timestamp [ns],pupil diameter left [mm],pupil diameter right [mm],eyeball center left x [mm],eyeball center left y [mm],eyeball center left z [mm],eyeball center right x [mm],eyeball center right y [mm],eyeball center right z [mm],optical axis left x,optical axis left y,optical axis left z,optical axis right x,optical axis right y,optical axis right z,eyelid angle top left [rad],eyelid angle bottom left [rad],eyelid aperture left [mm],eyelid angle top right [rad],eyelid angle bottom right [rad],eyelid aperture right [mm],distance between pupils center [mm]
0,3.2925,3.186,-30.4375,20.3125,-41.875,32.5938,20.2812,-40.8125,-0.0455,-0.2799,0.959,-0.0789,-0.2883,0.9543,0.6357,-0.2288,9.5498,0.6304,-0.219,9.3811,63.04026225857567
4997000,3.2374,3.1731,-30.5625,19.9688,-41.75,32.4688,20.125,-40.7188,-0.0306,-0.262,0.9646,-0.0794,-0.2696,0.9597,0.6001,-0.2673,9.566,0.6074,-0.2268,9.2043,63.039928232589226
9997000,3.2154,3.118,-30.5625,19.875,-42.125,32.5,20.0625,-40.8125,-0.0458,-0.2554,0.9657,-0.0823,-0.2649,0.9608,0.6177,-0.3098,10.2348,0.5996,-0.2458,9.3242,63.07643552666875
24997000,3.2888,3.1492,-30.625,20.0,-42.0,32.4062,20.1562,-40.8125,-0.0429,-0.263,0.9638,-0.0774,-0.2724,0.9591,0.605,-0.2571,9.5089,0.6147,-0.2343,9.3697,63.04257869194438
30006000,3.186,3.1455,-30.5938,20.0312,-41.9688,32.4375,20.2812,-40.8125,-0.0362,-0.2677,0.9628,-0.0699,-0.2762,0.9586,0.6143,-0.2676,9.7304,0.6343,-0.226,9.5022,63.0424008852772
34999000,3.2264,3.1419,-30.625,19.9375,-41.875,32.375,20.0,-40.9375,-0.0222,-0.2573,0.9661,-0.0635,-0.2649,0.9622,0.603,-0.2673,9.5994,0.5928,-0.2488,9.2785,63.007006058850315
40005000,3.2741,3.0776,-30.625,19.875,-42.125,32.375,20.125,-40.5625,-0.0458,-0.2545,0.966,-0.0955,-0.262,0.9603,0.6011,-0.2893,9.8191,0.6079,-0.2397,9.3519,63.0198691386296
44997000,3.2172,3.1363,-30.3438,19.875,-41.8125,32.6562,20.0,-40.7812,-0.0497,-0.2469,0.9678,-0.0956,-0.2573,0.9616,0.5981,-0.2866,9.7561,0.6006,-0.2426,9.2992,63.00856453443453
49997000,3.2448,3.0941,-30.5938,19.8438,-41.9375,32.4375,20.0,-40.625,-0.0383,-0.2498,0.9675,-0.0872,-0.2573,0.9624,0.5903,-0.2859,9.659,0.5986,-0.2371,9.2166,63.04515710488793
54997000,3.186,3.1161,-30.5938,19.9688,-41.9375,32.4375,20.125,-40.8125,-0.0429,-0.263,0.9638,-0.0765,-0.2724,0.9591,0.6196,-0.2983,10.1306,0.6123,-0.2274,9.2668,63.041532366607335
59997000,3.2117,3.1253,-30.5625,19.9375,-41.9062,32.4688,20.0312,-40.9062,-0.0354,-0.2573,0.9657,-0.0738,-0.2658,0.9612,0.5933,-0.2722,9.5418,0.5918,-0.2487,9.266,63.03930170441294
64997000,3.2043,3.1547,-30.625,20.0,-41.9688,32.4062,20.125,-40.6562,-0.0391,-0.263,0.964,-0.0821,-0.2724,0.9587,0.6084,-0.2625,9.607,0.6167,-0.234,9.3893,63.04498962804261
70122000,3.2154,3.0794,-30.75,20.0625,-41.9062,32.25,20.25,-40.6562,-0.0183,-0.2696,0.9628,-0.0745,-0.2762,0.9582,0.6245,-0.2739,9.9175,0.6162,-0.217,9.1976,63.01267853575183
75122000,3.2613,3.0794,-30.5,19.8438,-42.25,32.5312,19.9688,-40.6875,-0.059,-0.2526,0.9658,-0.088,-0.262,0.961,0.606,-0.2937,9.9232,0.5879,-0.25,9.2363,63.05068758300737
80123000,3.2025,3.0573,-30.6875,19.9688,-41.8438,32.3125,20.1562,-40.5625,-0.0278,-0.262,0.9647,-0.0878,-0.2696,0.959,0.6084,-0.2917,9.9296,0.6011,-0.2318,9.1868,63.0133069156825
85122000,3.276,3.05,-30.6562,20.0312,-42.0,32.3438,20.2812,-40.6562,-0.039,-0.2733,0.9611,-0.0716,-0.2808,0.9571,0.6187,-0.2673,9.7779,0.6196,-0.2146,9.2099,63.01482602086592
90122000,3.2135,3.0959,-30.6562,20.0625,-41.8438,32.3438,20.3125,-40.625,-0.0202,-0.278,0.9604,-0.0818,-0.2865,0.9546,0.6172,-0.2654,9.7397,0.6318,-0.2096,9.2948,63.01228430583992
95122000,3.186,3.107,-30.6875,20.0,-42.0625,32.3125,20.1875,-40.9375,-0.039,-0.2677,0.9627,-0.0661,-0.2762,0.9588,0.6221,-0.2617,9.7552,0.6206,-0.2314,9.4059,63.01032281499596
100123000,3.1657,3.0573,-30.625,20.125,-42.0,32.4062,20.1875,-40.5,-0.039,-0.2752,0.9606,-0.0837,-0.2837,0.9553,0.6196,-0.246,9.5542,0.623,-0.2253,9.3668,63.04907675525471
105123000,3.186,3.1014,-30.4688,19.875,-41.9375,32.5312,20.0625,-40.375,-0.0467,-0.2602,0.9644,-0.1028,-0.2696,0.9575,0.6025,-0.3035,9.9919,0.585,-0.236,9.0487,63.01965219278824
110123000,3.2154,3.0757,-30.6875,20.0,-42.1875,32.2812,20.1875,-40.7188,-0.0381,-0.2677,0.9627,-0.0764,-0.2752,0.9583,0.6318,-0.2722,9.9826,0.626,-0.2284,9.4339,62.98610494093122
115123000,3.2209,3.1143,-30.5625,19.9375,-41.7812,32.4688,20.0312,-40.8125,-0.0364,-0.2545,0.9664,-0.0767,-0.263,0.9617,0.6035,-0.2622,9.5486,0.5923,-0.2517,9.3051,63.03881295733606
120123000,3.2301,3.1437,-30.6562,19.9688,-42.125,32.3438,20.1562,-40.625,-0.0438,-0.2658,0.963,-0.0792,-0.2752,0.9581,0.6206,-0.281,9.9507,0.585,-0.2312,8.9965,63.01813325353267
125123000,3.1749,3.1492,-30.5938,20.0625,-41.9062,32.4375,20.1875,-40.5,-0.0334,-0.2658,0.9634,-0.082,-0.2762,0.9576,0.6187,-0.2805,9.923,0.6157,-0.2284,9.3165,63.04710780939916
130123000,3.2209,3.0279,-30.6562,19.8438,-42.2188,32.3438,20.0,-40.8125,-0.0439,-0.2526,0.9666,-0.0842,-0.262,0.9614,0.6016,-0.2871,9.8004,0.5957,-0.2452,9.273,63.01588750569177
135126000,3.1014,3.0316,-30.6875,19.9375,-41.8125,32.3125,20.0625,-40.5625,-0.0288,-0.2554,0.9664,-0.0805,-0.263,0.9614,0.6064,-0.271,9.6787,0.6074,-0.2321,9.2619,63.01252355682956
140123000,3.2282,3.118,-30.5,20.125,-42.0312,32.5312,20.3125,-40.5,-0.0558,-0.278,0.959,-0.092,-0.2865,0.9537,0.6279,-0.2654,9.8626,0.6396,-0.2029,9.3108,63.05007456879016
145123000,3.2098,3.0978,-30.4688,20.125,-41.9688,32.5312,20.1875,-40.8125,-0.0531,-0.2696,0.9615,-0.0848,-0.278,0.9568,0.625,-0.2715,9.8962,0.6353,-0.222,9.4705,63.01064144999636
150127000,3.2337,3.0959,-30.5938,20.0312,-42.0625,32.4375,20.1875,-40.875,-0.0437,-0.2733,0.9609,-0.08,-0.2827,0.9559,0.6074,-0.26,9.569,0.6196,-0.2374,9.4604,63.04267892174317
155123000,3.2301,3.1014,-30.5938,19.9375,-41.9375,32.4375,19.9688,-40.8125,-0.0411,-0.2526,0.9667,-0.0852,-0.262,0.9613,0.6001,-0.2678,9.5714,0.5957,-0.2539,9.3682,63.04134662568686
160123000,3.186,3.0886,-30.375,19.9688,-41.8125,32.625,20.1562,-40.7188,-0.0456,-0.2658,0.9629,-0.097,-0.2752,0.9565,0.5923,-0.2693,9.4984,0.623,-0.2177,9.2825,63.009771452132725
165132000,3.2282,3.0463,-30.625,19.8438,-42.125,32.375,19.9375,-40.6875,-0.0412,-0.2469,0.9682,-0.0722,-0.2554,0.9641,0.5991,-0.28,9.6946,0.5913,-0.2542,9.3208,63.016467577451536
170123000,3.2411,3.2007,-30.7812,20.0,-42.125,32.2188,20.1562,-40.8125,-0.0362,-0.2658,0.9633,-0.0633,-0.2752,0.9593,0.6206,-0.2603,9.7224,0.6162,-0.238,9.428,63.013863987935224
175126000,3.1621,3.1014,-30.5625,19.6875,-41.9688,32.4688,19.875,-40.8438,-0.0383,-0.245,0.9688,-0.0778,-0.2545,0.9639,0.5786,-0.2949,9.6251,0.5874,-0.2593,9.3327,63.041617689745244
180123000,3.1786,3.0702,-30.5625,20.1875,-41.5625,32.4688,20.1875,-40.5938,-0.0286,-0.2762,0.9607,-0.08,-0.2827,0.9559,0.6152,-0.2507,9.5563,0.6147,-0.2184,9.1956,63.03874332012021
185123000,3.1639,3.1327,-30.6562,20.0312,-41.75,32.3438,20.25,-40.8438,-0.0277,-0.2724,0.9618,-0.067,-0.2808,0.9574,0.6064,-0.2583,9.5391,0.6255,-0.2284,9.4283,63.006897018342364
