section id,recording id,fixation id,start timestamp [ns],end timestamp [ns],duration [ms],fixation x [px],fixation y [px],azimuth [deg],elevation [deg]
a240e57a-d956-400f-96e0-cbd24b6e28b1,4bd04529-3a86-450f-adac-94c6a1b29686,1,1761215898933392667,1761215902531795667,3598,832.976,659.743,1.2275663849515597,-3.070646247880852
a240e57a-d956-400f-96e0-cbd24b6e28b1,4bd04529-3a86-450f-adac-94c6a1b29686,2,1761215902596795667,1761215902877047667,280,759.206,840.12,-3.6186496084305615,-14.701582786571857
a240e57a-d956-400f-96e0-cbd24b6e28b1,4bd04529-3a86-450f-adac-94c6a1b29686,3,1761215902927172667,1761215903132299667,205,948.693,822.08,8.84899205293011,-13.486673351572714
a240e57a-d956-400f-96e0-cbd24b6e28b1,4bd04529-3a86-450f-adac-94c6a1b29686,4,1761215903182312667,1761215903532678667,350,847.919,621.671,2.1926960318173174,-0.6080328100003385
a240e57a-d956-400f-96e0-cbd24b6e28b1,4bd04529-3a86-450f-adac-94c6a1b29686,5,1761215903592678667,1761215903923056667,330,854.963,862.558,2.7110613886084467,-16.14698182958727
a240e57a-d956-400f-96e0-cbd24b6e28b1,4bd04529-3a86-450f-adac-94c6a1b29686,6,1761215903973060667,1761215904313434667,340,886.139,632.287,4.663167654585615,-1.2931453229168333
a240e57a-d956-400f-96e0-cbd24b6e28b1,4bd04529-3a86-450f-adac-94c6a1b29686,7,1761215904378435667,1761215904598695667,220,926.926,838.271,7.441069389656902,-14.543925056537258
a240e57a-d956-400f-96e0-cbd24b6e28b1,4bd04529-3a86-450f-adac-94c6a1b29686,8,1761215904643687667,1761215904808813667,165,763.358,827.572,-3.336942803588415,-13.895926232941482
a240e57a-d956-400f-96e0-cbd24b6e28b1,4bd04529-3a86-450f-adac-94c6a1b29686,9,1761215904868939667,1761215904989069667,120,807.93,1022.301,-0.430824151463319,-26.409227645240065
a240e57a-d956-400f-96e0-cbd24b6e28b1,4bd04529-3a86-450f-adac-94c6a1b29686,10,1761215905014065667,1761215905189191667,175,837.032,1033.943,1.5940173040016237,-27.15234344204876
a240e57a-d956-400f-96e0-cbd24b6e28b1,4bd04529-3a86-450f-adac-94c6a1b29686,11,1761215905389443667,1761215905754696667,365,805.672,626.981,-0.5388524739305164,-0.9517621193788628
a240e57a-d956-400f-96e0-cbd24b6e28b1,4bd04529-3a86-450f-adac-94c6a1b29686,12,1761215905804825667,1761215906305201667,500,780.232,784.828,-2.210542339361656,-11.147390708904487
a240e57a-d956-400f-96e0-cbd24b6e28b1,4bd04529-3a86-450f-adac-94c6a1b29686,13,1761215906365326667,1761215906455465667,90,831.206,993.788,1.1729787205231097,-24.576943745050936
a240e57a-d956-400f-96e0-cbd24b6e28b1,4bd04529-3a86-450f-adac-94c6a1b29686,14,1761215906480454667,1761215906880830667,400,860.406,1031.248,3.2187052209449885,-26.96783485528334
a240e57a-d956-400f-96e0-cbd24b6e28b1,4bd04529-3a86-450f-adac-94c6a1b29686,15,1761215906940841667,1761215907070957667,130,820.583,749.836,0.4275583036821209,-8.89256729297171
a240e57a-d956-400f-96e0-cbd24b6e28b1,4bd04529-3a86-450f-adac-94c6a1b29686,16,1761215907090964667,1761215907516336667,425,796.461,766.898,-1.1460630073428293,-9.993228769168747
a240e57a-d956-400f-96e0-cbd24b6e28b1,4bd04529-3a86-450f-adac-94c6a1b29686,17,1761215907571461667,1761215907886714667,315,806.264,588.783,-0.5006835569873593,1.5194672063420716
a240e57a-d956-400f-96e0-cbd24b6e28b1,4bd04529-3a86-450f-adac-94c6a1b29686,18,1761215907941715667,1761215908116966667,175,909.673,789.18,6.256359451179541,-11.402881403525353
a240e57a-d956-400f-96e0-cbd24b6e28b1,4bd04529-3a86-450f-adac-94c6a1b29686,19,1761215908176966667,1761215908327102667,150,868.383,994.407,3.7253956582752745,-24.599503852629184
a240e57a-d956-400f-96e0-cbd24b6e28b1,4bd04529-3a86-450f-adac-94c6a1b29686,20,1761215908357218667,1761215908737471667,380,879.096,1009.638,4.483616328278317,-25.567868348922858
a240e57a-d956-400f-96e0-cbd24b6e28b1,4bd04529-3a86-450f-adac-94c6a1b29686,21,1761215908842597667,1761215909207983667,365,833.272,776.27,1.2575076939362833,-10.596967614080869
a240e57a-d956-400f-96e0-cbd24b6e28b1,4bd04529-3a86-450f-adac-94c6a1b29686,22,1761215909277976667,1761215909463227667,185,905.264,1011.261,6.292003934999654,-25.645787536340055
a240e57a-d956-400f-96e0-cbd24b6e28b1,4bd04529-3a86-450f-adac-94c6a1b29686,23,1761215909483228667,1761215909703354667,220,911.153,1011.392,6.698533241020364,-25.647145476297265
a240e57a-d956-400f-96e0-cbd24b6e28b1,4bd04529-3a86-450f-adac-94c6a1b29686,24,1761215909788480667,1761215909923607667,135,944.332,754.716,8.484020197772283,-9.166807402882627
a240e57a-d956-400f-96e0-cbd24b6e28b1,4bd04529-3a86-450f-adac-94c6a1b29686,25,1761215909958607667,1761215910293984667,335,981.59,740.485,10.888243369817186,-8.228960677236012
a240e57a-d956-400f-96e0-cbd24b6e28b1,4bd04529-3a86-450f-adac-94c6a1b29686,26,1761215910328985667,1761215910559237667,230,942.875,768.744,8.402871893117632,-10.068896302064932
a240e57a-d956-400f-96e0-cbd24b6e28b1,4bd04529-3a86-450f-adac-94c6a1b29686,27,1761215910614237667,1761215910759363667,145,867.783,984.039,3.671960990930795,-23.93521035430036
a240e57a-d956-400f-96e0-cbd24b6e28b1,4bd04529-3a86-450f-adac-94c6a1b29686,28,1761215910784363667,1761215911354993667,571,875.126,997.702,4.192744489846289,-24.8058823810491
a240e57a-d956-400f-96e0-cbd24b6e28b1,4bd04529-3a86-450f-adac-94c6a1b29686,29,1761215911419994667,1761215912225751667,806,782.079,768.368,-2.0850110256147274,-10.086425775630287
