section id,recording id,timestamp [ns],gyro x [deg/s],gyro y [deg/s],gyro z [deg/s],acceleration x [g],acceleration y [g],acceleration z [g],roll [deg],pitch [deg],yaw [deg],quaternion w,quaternion x,quaternion y,quaternion z
6da44542-253a-440d-a64d-ba566f161fc8,5280963f-19aa-458d-813e-230f9a48f5c9,1761561404296531818,0.425339,0.53215,-0.597,-0.09668,-0.439941,0.919922,5.682644901570331,-25.647520902905622,95.44396706642732,0.663283109664917,-0.18489208817481995,-0.13150319457054138,0.7131460905075073
6da44542-253a-440d-a64d-ba566f161fc8,5280963f-19aa-458d-813e-230f9a48f5c9,1761561404306120818,0.301361,0.289917,-0.295639,-0.09668,-0.45752,0.908203,5.681398848068645,-25.647110543922537,95.40386762066174,0.6635316014289856,-0.1849280297756195,-0.1314430981874466,0.7129166126251221
6da44542-253a-440d-a64d-ba566f161fc8,5280963f-19aa-458d-813e-230f9a48f5c9,1761561404315709818,-0.797272,0.350952,0.009537,-0.102539,-0.436523,0.888184,5.683671631542752,-25.653750913082092,95.32340482238935,0.6640280485153198,-0.1850719451904297,-0.13134218752384186,0.7124354839324951
6da44542-253a-440d-a64d-ba566f161fc8,5280963f-19aa-458d-813e-230f9a48f5c9,1761561404325298818,-1.527786,0.53215,-0.047684,-0.084473,-0.447266,0.895508,5.691856179322865,-25.669613867836368,95.2279084516961,0.6646151542663574,-0.18532192707061768,-0.13124103844165802,0.7118414640426636
6da44542-253a-440d-a64d-ba566f161fc8,5280963f-19aa-458d-813e-230f9a48f5c9,1761561404334887818,-3.05748,0.715256,-0.413895,-0.098145,-0.440918,0.899414,5.696707017173606,-25.699623397697337,95.13224727887169,0.6651848554611206,-0.18563146889209747,-0.13124829530715942,0.7112270593643188
6da44542-253a-440d-a64d-ba566f161fc8,5280963f-19aa-458d-813e-230f9a48f5c9,1761561404342915818,-4.583359,0.593185,0.135422,-0.092285,-0.45459,0.913086,5.713049329385501,-25.776062569988675,94.9574698484259,0.6662111282348633,-0.1863662302494049,-0.1313536912202835,0.7100539207458496
6da44542-253a-440d-a64d-ba566f161fc8,5280963f-19aa-458d-813e-230f9a48f5c9,1761561404350941818,-4.886627,0.473022,0.135422,-0.078613,-0.445801,0.905273,5.717797794902922,-25.8194298303392,94.86371284387823,0.6667537689208984,-0.1867491751909256,-0.13144773244857788,0.7094262838363647
6da44542-253a-440d-a64d-ba566f161fc8,5280963f-19aa-458d-813e-230f9a48f5c9,1761561404358967818,-5.252838,0.656128,0.009537,-0.073242,-0.453125,0.903809,5.718914182900252,-25.87042971145207,94.85266499797451,0.6667721271514893,-0.1870582103729248,-0.13174563646316528,0.7092723250389099
6da44542-253a-440d-a64d-ba566f161fc8,5280963f-19aa-458d-813e-230f9a48f5c9,1761561404366993818,-6.290436,0.350952,0.135422,-0.090332,-0.422363,0.904785,5.7243456116847975,-25.919263815788447,94.82365812223694,0.6669086217880249,-0.1874023675918579,-0.13197529315948486,0.7090103626251221
6da44542-253a-440d-a64d-ba566f161fc8,5280963f-19aa-458d-813e-230f9a48f5c9,1761561404375019818,-6.595612,0.167847,-0.108719,-0.091797,-0.444824,0.927734,5.726076300913338,-25.97327929910949,94.74805892031904,0.6673235297203064,-0.1878068894147873,-0.13218268752098083,0.7084740996360779
