section id,recording id,blink id,start timestamp [ns],end timestamp [ns],duration [ms]
08cf654b-31b1-4579-8cce-2cd8709dbc6c,e47cd216-4a92-484f-b395-839da54d8196,1,1761561518722003818,1761561518937130818,215
08cf654b-31b1-4579-8cce-2cd8709dbc6c,e47cd216-4a92-484f-b395-839da54d8196,2,1761561520879022818,1761561521099161818,220
08cf654b-31b1-4579-8cce-2cd8709dbc6c,e47cd216-4a92-484f-b395-839da54d8196,3,1761561524472303818,1761561524757556818,285
08cf654b-31b1-4579-8cce-2cd8709dbc6c,e47cd216-4a92-484f-b395-839da54d8196,4,1761561527410087818,1761561527650206818,240
08cf654b-31b1-4579-8cce-2cd8709dbc6c,e47cd216-4a92-484f-b395-839da54d8196,5,1761561529587105818,1761561529797225818,210
08cf654b-31b1-4579-8cce-2cd8709dbc6c,e47cd216-4a92-484f-b395-839da54d8196,6,1761561531864118818,1761561532114371818,250
08cf654b-31b1-4579-8cce-2cd8709dbc6c,e47cd216-4a92-484f-b395-839da54d8196,7,1761561532915128818,1761561533160380818,245
08cf654b-31b1-4579-8cce-2cd8709dbc6c,e47cd216-4a92-484f-b395-839da54d8196,8,1761561534801894818,1761561535027146818,225
08cf654b-31b1-4579-8cce-2cd8709dbc6c,e47cd216-4a92-484f-b395-839da54d8196,9,1761561537074045818,1761561537294166818,220
08cf654b-31b1-4579-8cce-2cd8709dbc6c,e47cd216-4a92-484f-b395-839da54d8196,10,1761561540266942818,1761561540472194818,205
08cf654b-31b1-4579-8cce-2cd8709dbc6c,e47cd216-4a92-484f-b395-839da54d8196,11,1761561541247833818,1761561541538203818,290
08cf654b-31b1-4579-8cce-2cd8709dbc6c,e47cd216-4a92-484f-b395-839da54d8196,12,1761561542729220818,1761561542964466818,235
08cf654b-31b1-4579-8cce-2cd8709dbc6c,e47cd216-4a92-484f-b395-839da54d8196,13,1761561545777115818,1761561546017367818,240
08cf654b-31b1-4579-8cce-2cd8709dbc6c,e47cd216-4a92-484f-b395-839da54d8196,14,1761561546602872818,1761561546858129818,255
08cf654b-31b1-4579-8cce-2cd8709dbc6c,e47cd216-4a92-484f-b395-839da54d8196,15,1761561548834892818,1761561549085144818,250
08cf654b-31b1-4579-8cce-2cd8709dbc6c,e47cd216-4a92-484f-b395-839da54d8196,16,1761561552273172818,1761561552443298818,170
08cf654b-31b1-4579-8cce-2cd8709dbc6c,e47cd216-4a92-484f-b395-839da54d8196,17,1761561557297841818,1761561557512968818,215
08cf654b-31b1-4579-8cce-2cd8709dbc6c,e47cd216-4a92-484f-b395-839da54d8196,18,1761561557748220818,1761561557998476818,250
08cf654b-31b1-4579-8cce-2cd8709dbc6c,e47cd216-4a92-484f-b395-839da54d8196,19,1761561558293738818,1761561558468851818,175
08cf654b-31b1-4579-8cce-2cd8709dbc6c,e47cd216-4a92-484f-b395-839da54d8196,20,1761561558689103818,1761561558944355818,255
08cf654b-31b1-4579-8cce-2cd8709dbc6c,e47cd216-4a92-484f-b395-839da54d8196,21,1761561560961248818,1761561561176374818,215
08cf654b-31b1-4579-8cce-2cd8709dbc6c,e47cd216-4a92-484f-b395-839da54d8196,22,1761561562372510818,1761561562597768818,225
