timestamp [ns],pupil diameter left [mm],pupil diameter right [mm],eyeball center left x [mm],eyeball center left y [mm],eyeball center left z [mm],eyeball center right x [mm],eyeball center right y [mm],eyeball center right z [mm],optical axis left x,optical axis left y,optical axis left z,optical axis right x,optical axis right y,optical axis right z,eyelid angle top left [rad],eyelid angle bottom left [rad],eyelid aperture left [mm],eyelid angle top right [rad],eyelid angle bottom right [rad],eyelid aperture right [mm],distance between pupils center [mm]
0,4.0275,3.5387,-30.6562,17.6875,-37.875,32.25,21.125,-37.1875,0.1076,-0.0347,0.9936,0.0005,-0.0347,0.9994,0.2194,-0.468,7.546,0.2368,-0.3989,6.966,63.00380195623118
5000000,4.1487,3.14,-30.875,17.5625,-37.9062,32.0,21.0,-37.0,0.126,-0.0483,0.9909,0.0161,-0.0483,0.9987,0.1763,-0.4353,6.7078,0.2001,-0.3643,6.178,62.97541766189407
10000000,3.6931,1.9586,-31.0625,17.8438,-38.1875,31.7969,21.8438,-37.4062,0.1334,-0.0853,0.9874,0.0559,-0.0873,0.9946,0.1721,-0.3545,5.7636,0.2344,-0.2446,5.2342,62.991385109791004
15000000,3.592,2.0009,-32.0312,18.0,-37.75,30.7969,23.125,-36.8125,0.2393,-0.0902,0.9667,0.3334,-0.0873,0.9387,0.1842,-0.3184,5.4963,0.293,-0.0986,4.2802,63.04375211597102
20000000,2.6439,1.9604,-31.0625,18.0625,-39.1875,31.75,22.9688,-36.0625,0.0364,-0.1009,0.9942,0.0858,-0.1038,0.9909,0.1591,-0.3076,5.1025,0.0865,0.0048,0.8909,63.08127742000791
25001000,2.0211,1.6545,-31.9375,18.1562,-40.4375,30.8594,22.9375,-36.3125,0.2392,0.0405,0.9701,0.3454,0.0415,0.9375,-0.1556,-0.1926,0.4048,0.0309,0.0108,0.2192,63.11360474810483
30000000,1.8226,1.898,-32.125,18.0625,-38.6875,30.7031,24.125,-36.875,0.115,-0.0873,0.9895,0.1947,-0.0912,0.9766,-0.1696,-0.2039,0.3756,0.1086,0.0833,0.2765,63.14593583208661
35000000,1.7574,1.5893,-31.875,17.9375,-37.875,31.0,23.4688,-35.625,0.1782,-0.0024,0.984,0.3014,-0.0044,0.9535,-0.1508,-0.1729,0.2417,0.0906,0.0739,0.1825,63.15792432220996
40126000,1.8943,1.9366,-32.3125,18.1562,-36.8438,30.625,23.5,-36.6562,0.1406,-0.0269,0.9897,0.2525,-0.0317,0.9671,-0.1163,-0.1232,0.0759,0.0994,0.058,0.4525,63.16423274646815
45125000,1.7712,2.1221,-32.1875,18.0,-38.25,30.6562,22.9688,-35.4375,0.0911,-0.0317,0.9953,0.2259,-0.0376,0.9734,-0.1228,-0.1444,0.236,0.2983,-0.0475,3.7825,63.10253370016136
50129000,1.6692,2.1019,-32.3125,18.25,-37.0,30.5625,24.125,-33.9688,0.1106,-0.131,0.9852,0.2988,-0.131,0.9453,0.0082,-0.2218,2.5122,0.4324,0.105,3.6063,63.221589852201596
55126000,2.3151,1.8098,-31.9062,17.6562,-38.125,30.9688,23.1875,-35.3125,0.1128,-0.1116,0.9873,0.252,-0.1116,0.9613,0.1495,-0.2876,4.7777,0.3645,0.0079,3.9103,63.18046423491996
60126000,3.4248,2.1534,-30.9688,19.0,-37.6562,31.875,24.0,-35.625,0.1254,-0.263,0.9566,0.2694,-0.2592,0.9275,0.3125,-0.1516,5.075,0.4976,0.1077,4.3069,63.07510580157595
65131000,3.2062,1.9954,-30.6562,17.875,-38.4375,32.2812,21.375,-37.7188,0.0454,-0.207,0.9773,0.0805,-0.2127,0.9738,0.2444,-0.3118,6.0834,0.2769,-0.2076,5.2954,63.03874085393838
70126000,3.4579,2.9673,-30.9062,17.9375,-38.25,32.0312,21.1875,-37.625,0.0792,-0.2318,0.9695,0.0024,-0.2346,0.9721,0.2937,-0.301,6.5075,0.2747,-0.243,5.6596,63.024355956725174
75126000,4.0128,3.5865,-30.4688,18.3125,-38.5,32.4375,21.4062,-37.7188,0.0568,-0.2752,0.9597,-0.0127,-0.278,0.9605,0.3643,-0.2815,7.0723,0.3557,-0.2252,6.359,62.9871719703306
80126000,4.0054,3.6085,-30.5625,18.6875,-38.0938,32.375,21.6875,-37.4375,0.0869,-0.3042,0.9486,-0.02,-0.307,0.9515,0.4663,-0.2372,7.7224,0.4104,-0.2382,7.1085,63.01237684725121
85126000,4.0569,3.5994,-30.4688,18.4688,-38.4375,32.4375,21.625,-37.25,0.0527,-0.2967,0.9535,-0.0321,-0.2995,0.9535,0.4824,-0.2859,8.4388,0.4355,-0.215,7.1345,62.99662161084514
90126000,4.1781,3.7886,-30.5,18.4062,-38.25,32.4062,21.5312,-37.4375,0.0602,-0.2902,0.9551,-0.0285,-0.2911,0.9563,0.5029,-0.2998,8.8228,0.468,-0.244,7.8167,62.98901316650389
95142000,4.1267,3.5736,-30.25,18.5938,-38.1875,32.6875,21.5625,-37.25,0.0397,-0.2939,0.955,-0.0489,-0.2967,0.9537,0.5234,-0.2764,8.7957,0.502,-0.2468,8.2287,63.0144506616538
