timestamp [ns],pupil diameter left [mm],pupil diameter right [mm],eyeball center left x [mm],eyeball center left y [mm],eyeball center left z [mm],eyeball center right x [mm],eyeball center right y [mm],eyeball center right z [mm],optical axis left x,optical axis left y,optical axis left z,optical axis right x,optical axis right y,optical axis right z,eyelid angle top left [rad],eyelid angle bottom left [rad],eyelid aperture left [mm],eyelid angle top right [rad],eyelid angle bottom right [rad],eyelid aperture right [mm],distance between pupils center [mm]
0,2.4841,2.293,-30.9688,10.8125,-38.0625,32.0625,11.9375,-37.1875,-0.0576,-0.2175,0.9744,-0.0357,-0.228,0.973,0.5674,-0.3616,10.2343,0.4749,-0.3555,9.1225,63.04741096738232
5000000,2.5153,2.2765,-30.6875,10.875,-37.9375,32.3438,11.9062,-37.3125,-0.0682,-0.2127,0.9747,-0.049,-0.2242,0.9733,0.5356,-0.356,9.8125,0.4792,-0.3623,9.2476,63.04283288471419
10004000,2.4584,2.3518,-30.9688,10.9375,-37.8125,32.0625,11.9062,-37.3438,-0.0443,-0.2203,0.9744,-0.0252,-0.2308,0.9727,0.5557,-0.366,10.1501,0.4619,-0.3547,8.9694,63.04048571410281
20000000,2.4731,2.3242,-30.6875,10.6562,-38.0,32.375,11.5938,-37.5938,-0.0731,-0.2022,0.9766,-0.0339,-0.2137,0.9763,0.5298,-0.3735,9.9412,0.4504,-0.3916,9.2501,63.07077769022672
25005000,2.4767,2.3408,-30.8125,10.8125,-37.8125,32.25,11.6875,-37.4375,-0.054,-0.207,0.9769,-0.0367,-0.2175,0.9754,0.5415,-0.3669,10.0006,0.4285,-0.3699,8.7632,63.06968492271069
30003000,2.4584,2.2783,-30.875,10.9688,-37.8125,32.2188,11.8125,-37.625,-0.0604,-0.2232,0.9729,-0.0157,-0.2337,0.9722,0.5649,-0.3557,10.1416,0.4717,-0.3589,9.1248,63.099719368472634
35125000,2.5337,2.2416,-31.0,10.9375,-37.9375,32.0625,11.9062,-37.2812,-0.052,-0.2156,0.9751,-0.0328,-0.2242,0.974,0.5664,-0.354,10.1393,0.4695,-0.3667,9.1868,63.07335424432413
40126000,2.44,2.3592,-30.875,10.8125,-38.0625,32.1875,12.0625,-37.25,-0.0643,-0.2203,0.9733,-0.0394,-0.2308,0.9722,0.541,-0.3574,9.8895,0.4661,-0.3484,8.9456,63.08012018457162
45125000,2.5172,2.2544,-30.8125,11.2188,-37.6875,32.25,12.1875,-37.5312,-0.0497,-0.2413,0.9692,-0.0326,-0.2526,0.967,0.5781,-0.3347,10.059,0.5156,-0.3362,9.3676,63.07013330911867
50139000,2.4676,2.3279,-30.6875,10.9062,-37.9375,32.3438,11.9375,-37.5,-0.0699,-0.2261,0.9716,-0.0469,-0.2384,0.97,0.5522,-0.3557,9.9977,0.4888,-0.3647,9.3816,63.04125447379676
55131000,2.4584,2.2324,-31.0,11.0,-37.8125,32.0625,11.9375,-37.5,-0.0461,-0.2242,0.9735,-0.028,-0.2346,0.9717,0.5625,-0.3499,10.049,0.4695,-0.3447,8.9433,63.070242339394895
60126000,2.4859,2.3408,-30.75,11.0938,-37.8438,32.3125,12.1562,-37.4375,-0.0622,-0.2337,0.9703,-0.0431,-0.245,0.9686,0.5811,-0.3372,10.1193,0.5068,-0.3293,9.1929,63.072757032652376
65126000,2.4473,2.3004,-30.6875,11.0625,-37.6875,32.375,11.875,-37.4375,-0.0596,-0.2156,0.9747,-0.0442,-0.2261,0.9731,0.5498,-0.3467,9.87,0.4988,-0.3557,9.3941,63.068229422586455
70126000,2.4455,2.3242,-30.75,11.2188,-37.75,32.3438,12.0625,-37.5,-0.0545,-0.2384,0.9696,-0.0383,-0.2498,0.9675,0.5845,-0.3252,10.0259,0.5137,-0.3425,9.4158,63.099936039032556
75126000,2.497,2.3647,-30.7812,11.1875,-37.75,32.2812,12.0625,-37.625,-0.0575,-0.2308,0.9713,-0.026,-0.2441,0.9694,0.5942,-0.3291,10.1803,0.5225,-0.3357,9.4393,63.06859395737311
80126000,2.4676,2.2765,-30.875,10.9375,-38.0,32.2188,12.0,-37.375,-0.0642,-0.2232,0.9727,-0.046,-0.2346,0.971,0.5903,-0.345,10.3113,0.4849,-0.3398,9.0619,63.10584069394845
