saccade id,start timestamp [ns],end timestamp [ns],duration [ms],amplitude [px],amplitude [deg],mean velocity [px/s],peak velocity [px/s],main sequence ratio,Q ratio
1,865758000,935883000,70,314.0023803710937,20.25906753540039,4048.63671875,6548.46826171875,20.854836367735977,1.6174501978385858
2,1226136000,1261139000,35,47.38887405395508,3.051262378692627,1348.5682373046875,1756.30908203125,37.061633497170384,1.3023509181422608
3,1526389000,1576525000,50,163.97373962402344,10.556848526000977,3123.185302734375,5253.85302734375,32.04081970314483,1.682209833257078
4,1716643000,1746645000,30,29.179533004760746,1.8797584772109983,1006.9725341796876,1207.577880859375,41.38441422836871,1.1992163041895745
5,1901767000,1926768000,25,25.279603958129883,1.6275432109832764,1021.9695434570312,1185.9444580078125,46.913094840095965,1.1604499034248132
6,2036894000,2101894000,65,304.4291687011719,19.66884994506836,4726.02197265625,8326.80078125,27.35217790324028,1.761904796343962
7,2277146000,2302146000,25,25.53574180603028,1.6361607313156128,1032.009521484375,1157.9732666015625,45.347155974458765,1.1220567664298382
8,2577410000,2647406000,70,312.96600341796875,20.205791473388672,4094.404052734375,6826.62744140625,21.812680504755114,1.6673067321841888
9,2757525000,2787526000,30,50.176849365234375,3.240600824356079,1596.828125,2082.577880859375,41.50475582275825,1.3041966434924703
14,4258914000,4273921000,15,12.738744735717772,0.8191567063331604,855.4043579101562,920.5162963867188,72.26114624981155,1.0761183151271732
15,4399041000,4439166000,40,94.95631408691406,6.108272552490234,2226.81396484375,3259.427978515625,34.32555285931014,1.463718132710889
16,4659293000,4709419000,50,142.6886749267578,9.189472198486328,2964.751953125,4909.19091796875,34.40490929282679,1.6558521574778666
17,4914546000,4949546000,35,52.13735580444336,3.3572559356689453,1479.094970703125,1862.4515380859373,35.722017531376444,1.259183199845899
18,5079672000,5109798000,30,32.030487060546875,2.0624570846557617,1114.63916015625,1401.2109375,43.746163923492844,1.257098249897822
19,5289924000,5364925000,75,321.1701965332031,20.74738502502441,4150.08837890625,7739.59130859375,24.09809936331878,1.8649220454995488
20,5795429000,5900430000,105,307.01031494140625,19.78935813903809,3073.6357421875,4889.759765625,15.927021105327436,1.590871585240276
24,7016565000,7056566000,40,119.44288635253906,7.695442676544189,2989.878173828125,4250.4990234375,35.586037421199215,1.4216295033838535
25,7271693000,7301818000,30,41.03779983520508,2.6471550464630127,1402.8294677734375,1700.56396484375,41.43896533617009,1.2122385535163265
26,7461945000,7526945000,65,271.5878295898437,17.54993438720703,4257.5185546875,7395.46044921875,27.230456020019357,1.7370354008384523
27,7972450000,8007450000,35,69.15503692626953,4.439675331115723,1971.414306640625,2601.20703125,37.61413697202285,1.3194623892542248
34,10229471000,10254481000,25,28.585107803344727,1.838993549346924,1152.01953125,1297.4993896484375,45.39074676837909,1.1262824582848734
35,10424722000,10484723000,60,226.1639404296875,14.591581344604492,3800.477783203125,6467.01220703125,28.594355911665726,1.7016313674068402
36,10704975000,10734975000,30,33.67832565307617,2.175240993499756,1145.21484375,1464.2442626953125,43.47734735326929,1.278576042466104
37,11130354000,11165355000,35,40.51884841918945,2.6165196895599365,1153.1561279296875,1399.743896484375,34.545500454585124,1.2138372789098364
40,12596743000,12646743000,50,131.57345581054688,8.495051383972168,2539.079345703125,4325.84375,32.8777846819559,1.7037056196454081
41,12806870000,12836870000,30,34.27830123901367,2.213709115982056,1148.5255126953125,1310.4266357421875,38.22904252474251,1.1409643244815102
44,13772754000,13802879000,30,38.58779144287109,2.48872184753418,1315.505859375,1545.88330078125,40.06146096933062,1.1751246030296687
48,15284143000,15349269000,65,209.90464782714844,13.513736724853516,3288.69921875,5255.73681640625,25.03868718873832,1.5981202496237707
51,16430279000,16485280000,55,184.45635986328125,11.910049438476562,3468.62255859375,5595.19091796875,30.33341285773988,1.6130872769959594
59,19418057000,19438057000,20,22.05110740661621,1.4242345094680786,1097.0548095703125,1263.7457275390625,57.30985316229009,1.1519440200385598
60,19523183000,19578184000,55,173.4554443359375,11.189698219299316,3055.010986328125,5476.119140625,31.57075387048215,1.792503910831054
64,21379826000,21399826000,20,17.974218368530273,1.1625454425811768,923.9481811523438,979.0823364257812,54.47148334082688,1.0596723456987323
67,22721103000,22806214000,85,319.2230224609375,20.570680618286133,3919.24609375,7151.88427734375,22.40403659550873,1.8248112280442965
68,23016341000,23081472000,65,355.1416015625,22.88593864440918,4908.98486328125,8211.5283203125,23.12184290487124,1.6727548666393266
69,23681975000,23706972000,25,26.947717666625977,1.7342658042907717,1030.59521484375,1211.1080322265625,44.94287966088079,1.1751539448106019
70,24232477000,24277614000,45,138.8660430908203,8.876928329467773,3177.079833984375,4909.46826171875,35.353986852695805,1.5452769581687809
71,25053238000,25098361000,45,140.7700653076172,9.001249313354492,3199.3251953125,4865.89501953125,34.56626242872072,1.520912918343071
72,26474624000,26504624000,30,39.226539611816406,2.515275716781616,1312.0576171875,1588.8531494140625,40.50454526800637,1.21096293988971
73,27605640000,27645635000,40,115.71672058105467,7.410070896148682,2889.08251953125,4040.0673828125,34.91342791712286,1.398391134728819
74,28136139000,28191140000,55,201.0532073974609,12.895325660705566,3725.24560546875,6310.3896484375,31.386664903895454,1.693952645477575
