saccade id,start timestamp [ns],end timestamp [ns],duration [ms],amplitude [px],amplitude [deg],mean velocity [px/s],peak velocity [px/s],main sequence ratio,Q ratio
1,1696643000,1751643000,55,290.6545698559188,18.66873640149841,5290.555677228757,8710.742315014038,29.969397416775745,1.6464702096428567
2,1931770000,1956895000,25,29.34763004412027,1.8890042821203488,1174.5254791627435,1323.0540663722863,45.082143409305964,1.1264583781659814
3,2232148000,2272149000,40,70.6889480046169,4.547133793876442,1788.9790305675654,2565.453404265152,36.29214292590116,1.4340321269451912
4,2532402000,2592402000,60,315.9437515676938,20.34733078572979,5243.932753208795,8629.961328792086,27.314866288605927,1.645704042164034
5,3167908000,3228034000,60,317.4237520149012,20.422585352065983,5303.607790028642,8990.246628170737,28.32253910144915,1.6951190555744668
6,3768540000,3833540000,65,294.85447991243274,18.96893182382451,4578.513594848286,7455.564472934389,25.285572988915,1.6283809840213956
7,4539309000,4609298000,70,367.5329529064997,23.61127255189777,5459.045048354409,10762.423625386087,29.282880732939464,1.9714846699479691
8,4854551000,4904552000,50,157.0949631902671,10.11835438724206,3397.31459391279,5215.880341919893,33.20208513370749,1.5352950684242068
9,5179804000,5249930000,70,345.3149969005923,22.28849936025944,4975.100351075421,9401.135306757293,27.224810364849716,1.8896373225366474
10,5735310000,5800436000,65,379.50489987591794,24.45392833299692,5881.68209194216,10988.342656262985,28.954415766056535,1.8682313128274808
11,6125689000,6190815000,65,308.507265244873,19.89759317014241,4766.191183845183,8333.510110889792,27.012362591445598,1.7484632465302474
12,6350942000,6380951000,30,33.54050870774219,2.1611788371427227,1121.223293150087,1372.9696452429748,40.93466969169883,1.2245282930089725
13,6571078000,6621195000,50,312.54379430727147,20.16786712701863,6266.796662873625,9964.906414990774,31.883232354931884,1.5901116552936614
14,6851322000,6896462000,45,186.5489132501405,12.039142785255189,4158.459361198758,6406.294912135326,34.341100146454494,1.5405452730668465
15,7206701000,7226701000,20,20.19488963710845,1.303492773516461,1020.6856195595376,1072.1015547075,53.08776497285211,1.0503739194152166
16,7436953000,7491954000,55,255.78950509147768,16.481264629611697,4717.65174344148,7409.092310304271,28.965583664797222,1.5705042918024748
17,8167586000,8197586000,30,46.48541210727366,2.9713202193555475,1556.5675116306684,1917.2889380862136,41.24495946516976,1.2317415876666034
18,8512965000,8582965000,70,295.7283328763037,18.97703062183661,4246.148015686716,7445.810215838181,25.177872351353603,1.7535446687988323
19,8913346000,8968344000,55,272.0115038610998,17.522350547840592,4994.91600139025,8605.707178663017,31.63729127815654,1.7228932731336752
20,9163471000,9208597000,45,190.34228360551296,12.277713062196725,4287.087648181299,6610.311114602519,34.7285479053224,1.541911819182609
21,9764103000,9824103000,60,240.9642009679944,15.499328447394694,4022.633461137624,6583.40438116077,27.321089002906277,1.6365906674725827
22,10119481000,10174482000,55,343.8214209768849,22.168541998625265,6282.455986301034,10483.781119284273,30.4919370337577,1.6687392863784922
23,10384609000,10424735000,40,86.24421371214284,5.548691345301714,2205.7460684372536,2993.511800153361,34.709711774343496,1.357142530134591
24,10719988000,10774988000,55,210.08799676009767,13.54943694163239,4010.742289561441,6992.157569597978,33.28204217960352,1.7433574796855231
25,11025241000,11130367000,105,344.2013955454204,22.219776903394333,3596.739676621307,7692.706649094612,22.349434803728133,2.13879995238381
26,11255493000,11285493000,30,34.07769241866449,2.174119515790749,1147.963433382709,1322.4666731252107,38.80740094951061,1.15201114832403
27,11400620000,11455632000,55,359.5967760987862,23.201942942933872,6535.369328883934,11183.307314134723,31.099576129299095,1.7111974475120495
28,11645872000,11690873000,45,140.35030510727992,9.03150904679697,3251.539849319541,4710.7033283684605,33.56389802478682,1.4487607554169395
29,11835999000,11891125000,55,203.0125053128306,13.076292163242131,3921.4698403579255,6778.593694892508,33.390030256742484,1.7285849364772377
30,12081252000,12136252000,55,307.4140067401448,19.84859566334617,5619.7631451185,9008.669673181828,29.304681880669158,1.6030336938678702
31,12656758000,12706883000,50,254.94531363098983,16.367374801971735,5201.796037001093,8074.42482299154,31.671203161155322,1.5522378742951553
32,13077137000,13122263000,45,159.1740814502426,10.185261121991411,3604.1704172958216,5619.96890089817,35.307060356148234,1.5592961070677633
33,13347390000,13397517000,50,188.1122817042487,12.090493956581009,3497.5481869535342,5748.330658824335,30.557976367868932,1.6435315116648321
34,14138149000,14183161000,45,166.77594295162294,10.741028651804577,3728.9956991790295,5931.9113231221045,35.56814740866305,1.5907530610528904
35,14523527000,14543528000,20,22.00306853992164,1.417823040695251,1117.8797149585937,1239.6929298904147,56.341820125731864,1.1089680878021237
36,14788780000,14833781000,45,212.57709645905,13.687838007050477,4713.30441623495,7210.991884397154,33.92177240404754,1.5299227988667428
37,15109044000,15184159000,75,370.02360726224686,23.89322334432158,4956.823339947737,8611.207612475602,23.272049251637558,1.7372431942604587
38,15569538000,15759665000,190,73.80242366438844,4.752628387229239,4704.606749783054,9609.351474052097,130.2037385350646,2.042540850942583
39,15909792000,15944792000,35,72.28277092577649,4.652841482551163,2088.302904347635,2741.9783862661475,37.93405193447476,1.313017561081597
40,16830676000,16875677000,45,161.31682245636054,10.376472791266275,3602.351775376036,5559.425569801821,34.46277632517686,1.543276702681679
41,17165930000,17185930000,20,21.2483416830134,1.3671130942237135,1059.106921774085,1134.0890151129818,53.37305997952812,1.0707974726605467
42,17601313000,17641435000,40,111.12611028146956,7.137653890132505,2789.137215042288,3977.23681168636,35.790299881931254,1.425973878314932
