timestamp [ns],pupil diameter left [mm],pupil diameter right [mm],eyeball center left x [mm],eyeball center left y [mm],eyeball center left z [mm],eyeball center right x [mm],eyeball center right y [mm],eyeball center right z [mm],optical axis left x,optical axis left y,optical axis left z,optical axis right x,optical axis right y,optical axis right z,eyelid angle top left [rad],eyelid angle bottom left [rad],eyelid aperture left [mm],eyelid angle top right [rad],eyelid angle bottom right [rad],eyelid aperture right [mm],distance between pupils center [mm]
0,3.6324,3.4175,-31.8438,15.2812,-40.375,31.1875,17.6562,-39.9375,0.0119,0.2346,0.972,-0.0784,0.2251,0.9712,-0.0651,-0.6011,5.9441,-0.0501,-0.5703,5.7577,63.07754601234896
5003000,3.7592,3.039,-31.625,14.8125,-40.125,31.3906,17.3438,-39.875,0.0052,0.2356,0.9718,-0.119,0.2289,0.9661,-0.0894,-0.6362,6.0819,-0.0651,-0.5972,5.8996,63.06691543947587
10000000,3.6269,2.9912,-31.5625,15.0312,-39.9375,31.4062,17.8438,-40.125,-0.0014,0.1763,0.9843,-0.1109,0.1686,0.9794,-0.0574,-0.5728,5.7059,-0.001,-0.5117,5.6305,63.031762268716555
15003000,3.5498,3.0482,-31.4375,15.8125,-39.9375,31.5469,18.4062,-40.0,-0.0044,0.0921,0.9957,-0.1141,0.0814,0.9901,0.0115,-0.4424,4.9881,0.0637,-0.4397,5.527,63.03781269444555
20000000,3.1235,2.6219,-31.2812,15.625,-40.1562,31.7031,18.1875,-39.6875,-0.0267,0.1058,0.994,-0.1467,0.0951,0.9846,-0.0024,-0.4519,4.9437,0.0294,-0.4487,5.255,63.03814823128928
25000000,2.655,2.8222,-31.3125,15.2812,-41.0,31.6875,17.6562,-39.5312,-0.0634,0.1271,0.9899,-0.156,0.1155,0.981,-0.02,-0.4651,4.8992,-0.0204,-0.5039,5.3306,63.06185850765897
30001000,2.541,2.7487,-31.3125,15.5625,-40.2812,31.6875,17.8438,-39.7188,-0.0451,0.1125,0.9926,-0.1389,0.1028,0.9849,-0.0113,-0.4512,4.838,-0.0146,-0.4919,5.2594,63.043799246634876
35001000,2.4694,2.7156,-31.2812,15.875,-40.1875,31.7188,17.875,-39.6875,-0.0421,0.1232,0.9915,-0.1494,0.1116,0.9825,-0.0067,-0.4097,4.4247,-0.0084,-0.4937,5.3466,63.0337211340089
40001000,2.5245,2.6366,-31.4062,15.9688,-40.3438,31.5938,18.1562,-39.375,-0.0423,0.0941,0.9947,-0.1623,0.0824,0.9833,0.0009,-0.3967,4.3643,0.0096,-0.4375,4.913,63.04540659080565
45001000,2.5649,2.7082,-31.3125,15.25,-40.375,31.6875,17.375,-38.9062,-0.0526,0.1493,0.9874,-0.167,0.1368,0.9764,-0.0498,-0.4807,4.7498,-0.0775,-0.5591,5.3314,63.05293806350343
50001000,2.6935,2.6127,-31.625,15.9688,-40.125,31.375,18.1875,-39.3125,-0.0229,0.0873,0.9959,-0.1364,0.0737,0.9879,-0.0091,-0.4155,4.4644,0.0157,-0.4255,4.8455,63.04429225504875
55001000,2.6752,2.7229,-31.5938,15.1562,-40.3125,31.3906,17.6562,-39.4375,-0.0401,0.1474,0.9883,-0.1278,0.1358,0.9825,-0.0515,-0.5054,5.0087,-0.03,-0.5166,5.3697,63.04006875281784
60001000,2.9802,2.6899,-31.3125,15.6562,-40.0,31.6875,17.875,-39.625,-0.0364,0.1096,0.9933,-0.1438,0.098,0.9847,-0.0141,-0.4536,4.8347,-0.0102,-0.4861,5.2412,63.04017527291624
65126000,2.8056,2.5613,-31.7188,15.7812,-39.7812,31.2656,18.4375,-39.7188,-0.0024,0.0698,0.9976,-0.1278,0.062,0.9899,0.0122,-0.4316,4.876,0.0663,-0.408,5.2016,63.04041931023302
70126000,2.7817,2.5962,-31.25,15.3438,-39.9062,31.7344,17.875,-39.5312,-0.0558,0.1048,0.9929,-0.167,0.0921,0.9816,-0.0106,-0.4805,5.1746,0.0311,-0.4631,5.4347,63.03635650797086
75126000,3.1051,2.6605,-31.625,15.375,-39.875,31.375,18.0,-39.7188,-0.0267,0.0892,0.9957,-0.1354,0.0776,0.9878,0.0172,-0.4661,5.3153,0.055,-0.4241,5.258,63.05485725493318
80126000,3.1492,2.7928,-31.5625,15.3125,-40.1562,31.4688,17.875,-39.8125,-0.0588,0.0921,0.994,-0.1392,0.0805,0.987,0.0213,-0.4763,5.4754,0.0629,-0.4424,5.549,63.08430324280359
85126000,3.3164,2.7928,-31.5625,15.0312,-39.9375,31.4688,17.625,-39.5312,-0.0471,0.1009,0.9938,-0.1516,0.0902,0.9843,0.0184,-0.4968,5.6742,0.0538,-0.4724,5.7857,63.08595452095498
