section id,recording id,timestamp [ns],pupil diameter left [mm],pupil diameter right [mm],eyeball center left x [mm],eyeball center left y [mm],eyeball center left z [mm],eyeball center right x [mm],eyeball center right y [mm],eyeball center right z [mm],optical axis left x,optical axis left y,optical axis left z,optical axis right x,optical axis right y,optical axis right z,eyelid angle top left [rad],eyelid angle bottom left [rad],eyelid aperture left [mm],eyelid angle top right [rad],eyelid angle bottom right [rad],eyelid aperture right [mm]
7ab2c323-9b83-4371-bf84-56efcc44a72c,c91a1d0d-9749-4ae7-a1e2-f48b9a39a38c,805090147,3.2907,3.2576,-31.2188,15.7812,-41.75,31.8125,16.0625,-39.2812,-0.0874,-0.1387,0.9865,-0.0825,-0.1474,0.9856,0.4568,-0.3633,9.0067,0.5151,-0.3833,9.8843
7ab2c323-9b83-4371-bf84-56efcc44a72c,c91a1d0d-9749-4ae7-a1e2-f48b9a39a38c,810090147,3.2558,3.2888,-31.375,15.9062,-41.6875,31.6562,16.125,-39.1875,-0.069,-0.1435,0.9872,-0.0709,-0.1522,0.9858,0.4844,-0.3501,9.1699,0.5269,-0.3752,9.9271
7ab2c323-9b83-4371-bf84-56efcc44a72c,c91a1d0d-9749-4ae7-a1e2-f48b9a39a38c,815090147,3.3127,3.298,-31.2188,15.9062,-41.6875,31.7969,16.1875,-39.25,-0.0796,-0.1493,0.9856,-0.0824,-0.158,0.984,0.4836,-0.3545,9.2104,0.5312,-0.3711,9.9307
7ab2c323-9b83-4371-bf84-56efcc44a72c,c91a1d0d-9749-4ae7-a1e2-f48b9a39a38c,820090147,3.2815,3.2558,-31.25,16.0,-41.5625,31.75,16.1875,-39.25,-0.0709,-0.1542,0.9855,-0.0766,-0.1609,0.984,0.4763,-0.3323,8.8823,0.5488,-0.3682,10.097
7ab2c323-9b83-4371-bf84-56efcc44a72c,c91a1d0d-9749-4ae7-a1e2-f48b9a39a38c,825090147,3.3587,3.3293,-31.2812,16.0625,-41.625,31.75,16.3125,-39.1875,-0.0708,-0.1629,0.9841,-0.0783,-0.1715,0.9821,0.4963,-0.3391,9.1828,0.5444,-0.3535,9.8849
7ab2c323-9b83-4371-bf84-56efcc44a72c,c91a1d0d-9749-4ae7-a1e2-f48b9a39a38c,830090147,3.3201,3.2668,-31.2188,16.0625,-41.375,31.8125,16.25,-39.25,-0.0612,-0.1551,0.986,-0.0823,-0.1629,0.9832,0.4995,-0.3369,9.1942,0.5645,-0.3545,10.1226
7ab2c323-9b83-4371-bf84-56efcc44a72c,c91a1d0d-9749-4ae7-a1e2-f48b9a39a38c,835090147,3.3256,3.3182,-31.2812,15.7812,-41.625,31.75,16.0625,-39.3125,-0.0739,-0.1416,0.9872,-0.0719,-0.1493,0.9862,0.4719,-0.3669,9.2169,0.5205,-0.3679,9.7742
7ab2c323-9b83-4371-bf84-56efcc44a72c,c91a1d0d-9749-4ae7-a1e2-f48b9a39a38c,840096147,3.3072,3.2815,-31.125,15.9375,-41.625,31.9062,16.125,-39.125,-0.0864,-0.1416,0.9861,-0.093,-0.1522,0.984,0.4829,-0.3394,9.0346,0.5308,-0.3806,10.0309
7ab2c323-9b83-4371-bf84-56efcc44a72c,c91a1d0d-9749-4ae7-a1e2-f48b9a39a38c,845091147,3.3091,3.2852,-31.25,15.9062,-41.5312,31.7969,16.2188,-39.1562,-0.069,-0.1464,0.9868,-0.0814,-0.1551,0.9845,0.4773,-0.3501,9.0904,0.5337,-0.3652,9.8933
7ab2c323-9b83-4371-bf84-56efcc44a72c,c91a1d0d-9749-4ae7-a1e2-f48b9a39a38c,850090147,3.2815,3.2833,-31.375,15.875,-41.6875,31.6562,16.0625,-39.2188,-0.0633,-0.1387,0.9883,-0.0709,-0.1474,0.9865,0.4775,-0.3542,9.1392,0.5132,-0.3721,9.7376
7ab2c323-9b83-4371-bf84-56efcc44a72c,c91a1d0d-9749-4ae7-a1e2-f48b9a39a38c,855090147,3.2595,3.3035,-31.125,15.9375,-41.5,31.8906,16.0625,-39.3438,-0.0796,-0.1445,0.9863,-0.0814,-0.1551,0.9845,0.4692,-0.3469,8.9649,0.5386,-0.3877,10.1978
7ab2c323-9b83-4371-bf84-56efcc44a72c,c91a1d0d-9749-4ae7-a1e2-f48b9a39a38c,860090147,3.2907,3.2686,-31.25,15.9375,-41.625,31.75,16.0938,-39.25,-0.0709,-0.1474,0.9865,-0.0795,-0.1571,0.9844,0.4832,-0.3545,9.2049,0.5205,-0.3699,9.7959
7ab2c323-9b83-4371-bf84-56efcc44a72c,c91a1d0d-9749-4ae7-a1e2-f48b9a39a38c,865090147,3.197,3.2778,-31.0625,16.0625,-41.3125,31.9688,16.1875,-39.375,-0.0718,-0.1522,0.9857,-0.0814,-0.1609,0.9836,0.47,-0.3308,8.7949,0.5376,-0.3696,9.9862
7ab2c323-9b83-4371-bf84-56efcc44a72c,c91a1d0d-9749-4ae7-a1e2-f48b9a39a38c,870090147,3.3109,3.355,-31.4062,15.875,-41.625,31.6406,16.1875,-39.4375,-0.0603,-0.1474,0.9872,-0.0602,-0.158,0.9856,0.4912,-0.3601,9.3576,0.5283,-0.3633,9.8109
7ab2c323-9b83-4371-bf84-56efcc44a72c,c91a1d0d-9749-4ae7-a1e2-f48b9a39a38c,875090147,3.2944,3.3017,-31.25,16.1875,-41.4688,31.7969,16.3125,-39.4375,-0.0554,-0.1609,0.9854,-0.0687,-0.1706,0.9829,0.5088,-0.3279,9.1988,0.5361,-0.3545,9.8018
7ab2c323-9b83-4371-bf84-56efcc44a72c,c91a1d0d-9749-4ae7-a1e2-f48b9a39a38c,880090147,3.3697,3.2245,-31.125,15.9062,-41.625,31.8906,16.2188,-39.3125,-0.0661,-0.1493,0.9866,-0.0689,-0.158,0.985,0.4849,-0.3535,9.2133,0.5356,-0.3645,9.9072
7ab2c323-9b83-4371-bf84-56efcc44a72c,c91a1d0d-9749-4ae7-a1e2-f48b9a39a38c,885094147,3.3329,3.2154,-31.0625,16.0,-41.6875,31.9688,16.2812,-39.3438,-0.0602,-0.1571,0.9857,-0.0678,-0.1657,0.9838,0.4961,-0.3396,9.1854,0.5728,-0.3572,10.2466
7ab2c323-9b83-4371-bf84-56efcc44a72c,c91a1d0d-9749-4ae7-a1e2-f48b9a39a38c,890098147,3.3182,3.1382,-31.1875,15.8125,-41.5,31.8438,16.0,-39.375,-0.0334,-0.1358,0.9902,-0.0469,-0.1416,0.9888,0.4756,-0.3755,9.3528,0.5273,-0.3833,10.0221
7ab2c323-9b83-4371-bf84-56efcc44a72c,c91a1d0d-9749-4ae7-a1e2-f48b9a39a38c,895090147,3.2686,3.1713,-31.3125,15.7812,-41.75,31.6875,16.0,-39.375,-0.0208,-0.1329,0.9909,-0.0314,-0.1387,0.9898,0.4741,-0.3706,9.2822,0.5049,-0.3762,9.6902
7ab2c323-9b83-4371-bf84-56efcc44a72c,c91a1d0d-9749-4ae7-a1e2-f48b9a39a38c,900093147,3.2521,3.1584,-31.0938,15.7812,-41.4375,31.9375,15.9688,-39.2812,-0.0344,-0.129,0.991,-0.0546,-0.1358,0.9892,0.4673,-0.3745,9.2488,0.5352,-0.3821,10.0968
7ab2c323-9b83-4371-bf84-56efcc44a72c,c91a1d0d-9749-4ae7-a1e2-f48b9a39a38c,905090147,3.2448,3.1823,-31.375,15.6562,-41.6562,31.6875,15.9375,-39.375,-0.0208,-0.1232,0.9922,-0.0315,-0.129,0.9911,0.4692,-0.3835,9.371,0.5049,-0.3792,9.7227
7ab2c323-9b83-4371-bf84-56efcc44a72c,c91a1d0d-9749-4ae7-a1e2-f48b9a39a38c,910090147,3.2301,3.1382,-31.25,15.6875,-41.75,31.7812,15.9062,-39.5625,-0.0392,-0.1281,0.991,-0.0343,-0.1358,0.9901,0.4731,-0.385,9.4311,0.4995,-0.3865,9.7436
7ab2c323-9b83-4371-bf84-56efcc44a72c,c91a1d0d-9749-4ae7-a1e2-f48b9a39a38c,915090147,3.2944,3.1896,-31.125,15.8125,-41.4688,31.8906,16.0938,-39.5625,-0.0295,-0.1397,0.9898,-0.042,-0.1464,0.9883,0.4756,-0.3672,9.2607,0.543,-0.3706,10.0578
7ab2c323-9b83-4371-bf84-56efcc44a72c,c91a1d0d-9749-4ae7-a1e2-f48b9a39a38c,920090147,3.2741,3.2007,-31.125,15.7812,-41.5625,31.8906,15.9375,-39.5938,-0.0373,-0.131,0.9907,-0.0401,-0.1397,0.9894,0.4673,-0.3728,9.2299,0.5303,-0.3877,10.104
7ab2c323-9b83-4371-bf84-56efcc44a72c,c91a1d0d-9749-4ae7-a1e2-f48b9a39a38c,925215147,3.2999,3.2007,-31.0938,16.0,-41.4375,31.9375,16.2188,-39.4688,-0.0372,-0.1503,0.9879,-0.0448,-0.1571,0.9866,0.4912,-0.3491,9.2359,0.5586,-0.364,10.1616
7ab2c323-9b83-4371-bf84-56efcc44a72c,c91a1d0d-9749-4ae7-a1e2-f48b9a39a38c,930215147,3.265,3.1492,-31.25,15.5,-41.5625,31.7812,15.75,-39.5,-0.0228,-0.1116,0.9935,-0.0344,-0.1184,0.9924,0.4463,-0.4033,9.334,0.501,-0.3982,9.8904
7ab2c323-9b83-4371-bf84-56efcc44a72c,c91a1d0d-9749-4ae7-a1e2-f48b9a39a38c,935215147,3.2503,3.0996,-31.25,16.0625,-41.3125,31.7812,16.25,-39.375,-0.0188,-0.1522,0.9882,-0.04,-0.158,0.9866,0.4976,-0.3423,9.2316,0.543,-0.3464,9.7899
7ab2c323-9b83-4371-bf84-56efcc44a72c,c91a1d0d-9749-4ae7-a1e2-f48b9a39a38c,940216147,3.3072,3.219,-31.2188,15.9688,-41.5625,31.8438,16.1875,-39.7188,-0.0333,-0.1503,0.9881,-0.0227,-0.158,0.9872,0.4968,-0.3545,9.3586,0.5737,-0.3501,10.1792
7ab2c323-9b83-4371-bf84-56efcc44a72c,c91a1d0d-9749-4ae7-a1e2-f48b9a39a38c,945215147,3.2723,3.197,-31.2188,15.6562,-41.5938,31.8438,15.8125,-39.5,-0.0373,-0.1232,0.9917,-0.045,-0.131,0.9904,0.4673,-0.3882,9.4007,0.5166,-0.3987,10.0719
7ab2c323-9b83-4371-bf84-56efcc44a72c,c91a1d0d-9749-4ae7-a1e2-f48b9a39a38c,950215147,3.2411,3.1345,-31.0938,15.6875,-41.5312,31.9375,15.875,-39.3438,-0.047,-0.1203,0.9916,-0.047,-0.1281,0.9907,0.4592,-0.3765,9.1803,0.5176,-0.3948,10.0394
7ab2c323-9b83-4371-bf84-56efcc44a72c,c91a1d0d-9749-4ae7-a1e2-f48b9a39a38c,955215147,3.3348,3.219,-31.2188,15.6562,-41.8125,31.7969,16.0,-39.375,-0.0363,-0.1281,0.9911,-0.0372,-0.1368,0.9899,0.468,-0.3833,9.3547,0.5005,-0.3752,9.6299
7ab2c323-9b83-4371-bf84-56efcc44a72c,c91a1d0d-9749-4ae7-a1e2-f48b9a39a38c,960215147,3.2576,3.1602,-31.25,15.75,-41.6875,31.7969,16.0625,-39.5,-0.0295,-0.1358,0.9903,-0.0314,-0.1445,0.989,0.4768,-0.374,9.3502,0.5278,-0.3677,9.8542
7ab2c323-9b83-4371-bf84-56efcc44a72c,c91a1d0d-9749-4ae7-a1e2-f48b9a39a38c,965215147,3.2172,3.1474,-31.2812,15.5625,-41.5312,31.7344,15.75,-39.4062,-0.0228,-0.1116,0.9935,-0.0373,-0.1174,0.9924,0.4529,-0.3877,9.2339,0.4929,-0.405,9.8758
7ab2c323-9b83-4371-bf84-56efcc44a72c,c91a1d0d-9749-4ae7-a1e2-f48b9a39a38c,970215147,3.3091,3.2411,-31.375,15.7812,-41.7812,31.6562,16.0938,-39.5938,-0.0285,-0.1416,0.9895,-0.0237,-0.1493,0.9885,0.4868,-0.3726,9.4463,0.5293,-0.3643,9.8328
7ab2c323-9b83-4371-bf84-56efcc44a72c,c91a1d0d-9749-4ae7-a1e2-f48b9a39a38c,975215147,3.2797,3.1235,-31.2188,15.875,-41.75,31.8125,15.9688,-39.3125,-0.0392,-0.1387,0.9896,-0.0497,-0.1445,0.9883,0.4905,-0.3562,9.3061,0.5298,-0.3879,10.1012
7ab2c323-9b83-4371-bf84-56efcc44a72c,c91a1d0d-9749-4ae7-a1e2-f48b9a39a38c,980215147,3.3256,3.1529,-31.2812,15.75,-41.6562,31.75,16.0625,-39.25,-0.0286,-0.1329,0.9907,-0.045,-0.1397,0.9892,0.4812,-0.3743,9.4022,0.521,-0.3718,9.823
7ab2c323-9b83-4371-bf84-56efcc44a72c,c91a1d0d-9749-4ae7-a1e2-f48b9a39a38c,985215147,3.3109,3.1731,-31.2812,15.6875,-41.8125,31.7188,16.0938,-39.3125,-0.0363,-0.1358,0.9901,-0.0401,-0.1435,0.9888,0.4763,-0.3877,9.4966,0.5073,-0.3767,9.7231
