section id,recording id,timestamp [ns],gyro x [deg/s],gyro y [deg/s],gyro z [deg/s],acceleration x [g],acceleration y [g],acceleration z [g],roll [deg],pitch [deg],yaw [deg],quaternion w,quaternion x,quaternion y,quaternion z
da3f117a-d786-4bac-8965-c6fe7a9f6e99,68a40f2b-84c4-4e6f-9e34-728f54c19992,1760090791483783633,16.345978,-0.610352,-2.939224,-0.08252,-0.442871,0.923828,5.847513385935855,-24.3306930499678,84.2557890014925,0.7312609553337097,-0.18953368067741394,-0.10419374704360962,0.6468976140022278
da3f117a-d786-4bac-8965-c6fe7a9f6e99,68a40f2b-84c4-4e6f-9e34-728f54c19992,1760090791494444633,16.775131,-0.181198,-3.36647,-0.080566,-0.435547,0.9375,5.820173119928083,-24.195550630837317,84.17639086460417,0.7318286299705505,-0.1886054426431656,-0.1034557893872261,0.6466456651687622
da3f117a-d786-4bac-8965-c6fe7a9f6e99,68a40f2b-84c4-4e6f-9e34-728f54c19992,1760090791505105633,16.775131,-0.123978,-3.732681,-0.076172,-0.421875,0.929199,5.787998042423842,-24.054888937571924,84.09749808436595,0.732394278049469,-0.1876135915517807,-0.10271893441677094,0.6464114189147949
da3f117a-d786-4bac-8965-c6fe7a9f6e99,68a40f2b-84c4-4e6f-9e34-728f54c19992,1760090791513125633,17.20047,-0.183105,-4.220963,-0.089844,-0.42041,0.928711,5.733344090219403,-23.765243145229608,83.89146996079015,0.733812689781189,-0.18567080795764923,-0.10106098651885986,0.6456249952316284
da3f117a-d786-4bac-8965-c6fe7a9f6e99,68a40f2b-84c4-4e6f-9e34-728f54c19992,1760090791521143633,17.751694,-0.307083,-4.465103,-0.087891,-0.404785,0.929199,5.70299244996202,-23.613833888253236,83.7945089975717,0.7344906330108643,-0.1846330463886261,-0.10022580623626709,0.6452818512916565
da3f117a-d786-4bac-8965-c6fe7a9f6e99,68a40f2b-84c4-4e6f-9e34-728f54c19992,1760090791529161633,17.568588,-0.181198,-4.709244,-0.08252,-0.410645,0.934082,5.6707940059442565,-23.46776928015011,83.74832196569561,0.7348746657371521,-0.18357273936271667,-0.09951633214950562,0.6452569961547852
da3f117a-d786-4bac-8965-c6fe7a9f6e99,68a40f2b-84c4-4e6f-9e34-728f54c19992,1760090791537179633,17.263412,0.123978,-4.831314,-0.100586,-0.390137,0.921875,5.650411798199594,-23.320154956943817,83.63836884336514,0.7356287240982056,-0.18262313306331635,-0.09862129390239716,0.6448045372962952
da3f117a-d786-4bac-8965-c6fe7a9f6e99,68a40f2b-84c4-4e6f-9e34-728f54c19992,1760090791545154633,17.019272,-0.001907,-4.587173,-0.089355,-0.408203,0.924805,5.629219431128423,-23.17947736369279,83.53038607429832,0.7363627552986145,-0.1817091405391693,-0.09777628630399704,0.644353449344635
da3f117a-d786-4bac-8965-c6fe7a9f6e99,68a40f2b-84c4-4e6f-9e34-728f54c19992,1760090791553129633,16.345978,0.244141,-4.953384,-0.100586,-0.390137,0.913086,5.613058044312,-23.03774055793354,83.43855959221405,0.7370103001594543,-0.18080127239227295,-0.09692003577947617,0.6439977884292603
da3f117a-d786-4bac-8965-c6fe7a9f6e99,68a40f2b-84c4-4e6f-9e34-728f54c19992,1760090791561104633,15.432358,0.181198,-4.770279,-0.113281,-0.401367,0.910156,5.601093936519995,-22.91097332396301,83.36480684755593,0.7375436425209045,-0.17999489605426788,-0.09615253657102585,0.6437281370162964
da3f117a-d786-4bac-8965-c6fe7a9f6e99,68a40f2b-84c4-4e6f-9e34-728f54c19992,1760090791569079633,14.455795,0.059128,-4.343033,-0.102539,-0.391602,0.919922,5.589477225926509,-22.790773458793996,83.2951300506059,0.7380469441413879,-0.17922748625278473,-0.09542787075042725,0.6434730887413025
da3f117a-d786-4bac-8965-c6fe7a9f6e99,68a40f2b-84c4-4e6f-9e34-728f54c19992,1760090791579752633,12.805939,-0.244141,-4.220963,-0.100586,-0.379395,0.907715,5.572297479484001,-22.682865508720283,83.21836797256896,0.738572359085083,-0.17851150035858154,-0.09479942917823792,0.643162190914154
da3f117a-d786-4bac-8965-c6fe7a9f6e99,68a40f2b-84c4-4e6f-9e34-728f54c19992,1760090791590425633,11.768341,-0.366211,-3.305435,-0.11084,-0.379395,0.905762,5.561422743278285,-22.585033505561547,83.16458422228662,0.7389633655548096,-0.17787492275238037,-0.0942247211933136,0.642973780632019
