timestamp [ns],pupil diameter left [mm],pupil diameter right [mm],eyeball center left x [mm],eyeball center left y [mm],eyeball center left z [mm],eyeball center right x [mm],eyeball center right y [mm],eyeball center right z [mm],optical axis left x,optical axis left y,optical axis left z,optical axis right x,optical axis right y,optical axis right z,eyelid angle top left [rad],eyelid angle bottom left [rad],eyelid aperture left [mm],eyelid angle top right [rad],eyelid angle bottom right [rad],eyelid aperture right [mm],distance between pupils center [mm]
0,3.0812,2.9765,-30.5625,8.25,-43.75,32.5,10.1875,-42.25,-0.1396,0.0308,0.9897,-0.128,0.022,0.9915,0.1582,-0.4453,6.6221,0.2256,-0.4751,7.6937,63.1100848715956
5000000,3.1713,3.0261,-30.6562,7.9375,-44.25,32.375,9.8438,-42.625,-0.1492,0.0464,0.9877,-0.1144,0.0386,0.9927,0.1554,-0.4893,7.0839,0.1866,-0.501,7.5577,63.0809541631228
10004000,3.1235,2.9949,-30.75,7.6562,-44.0625,32.3438,9.5,-42.9375,-0.1326,0.0668,0.9889,-0.0833,0.06,0.9947,0.1338,-0.5039,7.0126,0.1793,-0.5278,7.7802,63.13075971252049
15007000,3.1492,3.1492,-30.3438,8.3125,-43.8125,32.7188,10.125,-42.9375,-0.1551,0.0151,0.9878,-0.1174,0.0083,0.993,0.1674,-0.4355,6.6131,0.2419,-0.46,7.7036,63.09470897000794
20000000,3.0794,2.9581,-30.5,7.9375,-43.8125,32.5625,9.8125,-42.5938,-0.152,0.0522,0.987,-0.125,0.0454,0.9911,0.1462,-0.4729,6.8002,0.2096,-0.4949,7.7404,63.10213753067324
25125000,3.1841,3.0335,-30.7812,8.125,-44.1875,32.25,10.25,-42.5625,-0.1474,0.021,0.9889,-0.1048,0.0161,0.9944,0.172,-0.4456,6.7757,0.2605,-0.4763,8.0909,63.08794198133269
30125000,3.1014,3.0206,-30.6875,7.4375,-43.875,32.3438,9.4062,-42.5938,-0.1286,0.0863,0.9879,-0.1045,0.0795,0.9913,0.0928,-0.5493,7.0775,0.1469,-0.5488,7.6625,63.075050795223305
35125000,3.0867,3.039,-30.875,7.9375,-43.875,32.1875,9.75,-42.8125,-0.1153,0.0532,0.9919,-0.0853,0.0473,0.9952,0.1403,-0.4741,6.7485,0.2012,-0.5049,7.7608,63.097487816473325
40125000,3.1308,3.0059,-30.25,7.9688,-43.875,32.8125,9.9375,-42.8125,-0.1647,0.0347,0.9857,-0.1338,0.0278,0.9906,0.1321,-0.4685,6.5962,0.2422,-0.4805,7.9362,63.10216788819541
45125000,3.1676,3.05,-30.4688,7.9688,-44.0312,32.625,9.8438,-42.875,-0.1598,0.0415,0.9863,-0.1154,0.0356,0.9927,0.1385,-0.4705,6.6888,0.212,-0.4807,7.6081,63.13224233210793
50129000,3.1235,2.9728,-30.625,8.0625,-43.9688,32.4375,9.9375,-42.7188,-0.1434,0.0386,0.9889,-0.1115,0.0317,0.9933,0.147,-0.4661,6.7316,0.2146,-0.4775,7.6006,63.10274979151067
55125000,3.0592,2.9802,-30.5625,7.7812,-44.0625,32.5,9.6875,-42.7188,-0.1568,0.0571,0.986,-0.1144,0.0503,0.9922,0.1173,-0.4817,6.5828,0.178,-0.5215,7.6939,63.105613186387785
60129000,3.0739,2.9912,-30.4375,8.125,-43.6875,32.625,9.9688,-42.875,-0.1415,0.0308,0.9895,-0.1203,0.0239,0.9925,0.1364,-0.4631,6.5827,0.2238,-0.4795,7.7229,63.094680131846296
65127000,3.1602,3.0022,-30.2812,7.8438,-43.875,32.7812,9.875,-42.7188,-0.1646,0.0483,0.9852,-0.126,0.0415,0.9912,0.1069,-0.4895,6.5566,0.2134,-0.4988,7.8259,63.10569598411858
70125000,3.05,2.9434,-30.5,8.25,-44.0,32.5312,10.1562,-42.5,-0.1503,0.0181,0.9885,-0.1232,0.0132,0.9923,0.1646,-0.436,6.5878,0.2054,-0.4761,7.4838,63.07785484526245
75125000,3.1566,3.0224,-30.4375,8.3125,-44.0312,32.625,10.4688,-42.2812,-0.1571,0.0093,0.9875,-0.1445,0.0024,0.9895,0.1564,-0.438,6.5202,0.283,-0.4343,7.868,63.123617101208644
80125000,3.0904,2.9251,-30.7812,8.0,-43.9375,32.2812,10.0,-42.5625,-0.1328,0.0395,0.9904,-0.0989,0.0327,0.9946,0.1594,-0.4824,7.0512,0.2068,-0.488,7.6328,63.10908744990692
85131000,3.0978,2.9692,-30.8125,8.0625,-44.1875,32.2188,10.0312,-42.4375,-0.1328,0.0347,0.9905,-0.1038,0.0288,0.9942,0.1425,-0.4575,6.5865,0.1925,-0.4719,7.2954,63.08631435882113
90126000,3.1382,3.1161,-30.875,7.75,-44.125,32.2188,9.8438,-42.8125,-0.1357,0.0464,0.9897,-0.0901,0.0415,0.9951,0.1215,-0.4949,6.7769,0.2166,-0.5073,7.9569,63.14217491605749
95125000,3.1382,3.0463,-30.4375,7.375,-44.0938,32.625,9.5,-42.625,-0.1605,0.0766,0.9841,-0.1306,0.0717,0.9888,0.0776,-0.5259,6.6466,0.1426,-0.5405,7.5219,63.11538564161673
100126000,3.0629,2.9673,-30.5,7.75,-43.9375,32.5625,9.6562,-42.6875,-0.1443,0.059,0.9878,-0.1172,0.0522,0.9917,0.0956,-0.4944,6.4889,0.1693,-0.5103,7.4724,63.10368455716354
105125000,3.0647,2.9361,-30.6875,7.625,-44.0,32.375,9.625,-42.5,-0.1336,0.0698,0.9886,-0.1065,0.0639,0.9923,0.0831,-0.5024,6.443,0.1591,-0.5234,7.5089,63.11203455958301
110126000,3.197,3.0739,-30.4375,7.7812,-44.1562,32.625,9.6875,-42.9688,-0.1598,0.0483,0.986,-0.1115,0.0434,0.9928,0.0991,-0.4849,6.4192,0.1882,-0.4944,7.5009,63.10247859395065
115125000,3.0812,2.971,-30.6875,7.8125,-44.0312,32.3125,10.0,-42.1875,-0.1385,0.0493,0.9891,-0.1367,0.0415,0.9897,0.1251,-0.4937,6.8025,0.1779,-0.4875,7.3105,63.064921992657695
120126000,3.1272,2.9765,-30.5625,8.0938,-44.1875,32.4688,10.4688,-42.125,-0.1503,0.0181,0.9885,-0.1368,0.0122,0.9905,0.1582,-0.448,6.6521,0.2172,-0.4304,7.1013,63.109740222409414
125136000,3.1235,2.9453,-30.7812,7.75,-44.125,32.2812,9.7188,-42.625,-0.1365,0.0629,0.9886,-0.1046,0.0571,0.9929,0.1135,-0.4968,6.7116,0.1726,-0.4792,7.1598,63.110953622964686
130129000,3.1161,3.039,-30.2812,7.25,-43.7188,32.7812,9.3125,-42.7812,-0.1602,0.096,0.9824,-0.1285,0.0902,0.9876,0.0477,-0.5518,6.6131,0.1268,-0.5366,7.3056,63.10308466129053
135126000,3.2135,3.0629,-30.5,7.9375,-44.25,32.5312,10.0625,-42.6562,-0.1676,0.0259,0.9855,-0.1261,0.02,0.9918,0.1365,-0.4731,6.6962,0.2158,-0.4839,7.6852,63.087146051156886
140126000,3.0978,3.0132,-30.5938,7.9375,-44.0625,32.4688,10.0312,-42.5,-0.1502,0.0356,0.988,-0.1183,0.0298,0.9925,0.1331,-0.4724,6.6507,0.2184,-0.4829,7.7024,63.11668958920453
145126000,3.1474,3.0132,-30.75,7.7812,-43.9688,32.3438,9.6562,-42.7812,-0.1365,0.059,0.9889,-0.0988,0.0522,0.9937,0.1263,-0.4785,6.6458,0.1865,-0.4968,7.5096,63.13282519577276
150126000,3.107,3.0629,-30.2812,7.8125,-43.8125,32.7812,9.75,-42.8125,-0.1646,0.0503,0.9851,-0.126,0.0434,0.9911,0.1045,-0.4993,6.6404,0.2043,-0.4932,7.6637,63.10008082411622
155126000,3.1676,2.9581,-30.5,7.6875,-44.375,32.5312,9.875,-42.5312,-0.1704,0.0444,0.9844,-0.1251,0.0376,0.9914,0.132,-0.4861,6.7921,0.1735,-0.4988,7.3886,63.09609281191665
