timestamp [ns],gaze x [px],gaze y [px],fixation id,blink id,azimuth [deg],elevation [deg]
0,658.78,739.431,,,-10.094172226471096,-8.173225412873304
4995000,655.161,736.9,,,-10.32658428545488,-8.008568176695114
9995000,657.849,734.117,,,-10.1493750272235,-7.831530721001063
14996000,656.971,734.522,,,-10.206720493930112,-7.857006979317456
19996000,656.445,734.365,,,-10.240747297551833,-7.846611836084321
24996000,658.097,732.586,,,-10.131809626794375,-7.733401261527918
30008000,656.929,733.112,,,-10.208070922429256,-7.766429572431056
34999000,657.193,732.569,,,-10.190408595962616,-7.73176252101082
39996000,656.432,731.377,,,-10.238667911840912,-7.654800095762169
44996000,656.663,729.951,,,-10.22231712040374,-7.563363167384085
49996000,656.626,728.817,,,-10.223612015649636,-7.49052103897849
54996000,656.535,729.794,,,-10.230466681143938,-7.553202278767912
59996000,657.423,729.152,,,-10.172282766204306,-7.512493321885684
64996000,656.342,729.149,,,-10.242388463442287,-7.511673993001909
69996000,656.555,730.679,,,-10.229981324335805,-7.610029761643509
74996000,656.91,731.594,,,-10.207865009700036,-7.668977179770238
79999000,656.832,730.198,,,-10.211598687063304,-7.579328398858008
84996000,656.729,729.352,,,-10.217483082335002,-7.524967176349746
90129000,656.045,728.404,,,-10.260913856466743,-7.463692079628506
95131000,654.494,732.891,,,-10.365870125616818,-7.750824599029309
100121000,654.603,732.544,,,-10.358444676104307,-7.728606720423306
105121000,655.336,731.781,,,-10.310167383136989,-7.680098518855779
110127000,656.041,731.878,,,-10.26449831272815,-7.686696473556037
115122000,658.164,732.844,,,-10.127711693978355,-7.749962005724798
120122000,656.474,735.294,,,-10.239745227205312,-7.906287227472283
125122000,656.45,734.018,1.0,,-10.240056927983332,-7.824359834812522
130125000,659.633,731.262,1.0,,-10.030836714051674,-7.649276196959088
135122000,660.172,733.034,1.0,,-9.997563615138546,-7.763379544404187
140122000,658.665,733.228,1.0,,-10.095560016983026,-7.774942583093697
145122000,657.488,733.236,1.0,,-10.171903933833306,-7.774755502849167
150122000,656.185,731.824,1.0,,-10.255116223424844,-7.683333179291179
155122000,658.507,732.031,1.0,,-10.1046403567527,-7.698007623852531
160128000,659.174,731.776,1.0,,-10.06112239808178,-7.682022809550958
165122000,658.841,730.896,1.0,,-10.081905855972703,-7.62529092185969
170122000,657.215,729.11,1.0,,-10.185681108340493,-7.509705277394425
175122000,656.801,729.022,1.0,,-10.212469452368923,-7.503776841763896
180122000,653.587,732.325,1.0,,-10.424156907227824,-7.713933964022303
185124000,654.987,733.227,1.0,,-10.334197160047673,-7.772654689911327
190127000,655.219,727.256,1.0,,-10.313435033576624,-7.389493564445079
195122000,653.528,727.709,1.0,,-10.423517718435663,-7.417586684771062
200126000,653.816,727.569,1.0,,-10.40474223615654,-7.40879321948211
205123000,655.094,729.106,1.0,,-10.323294596458595,-7.508186684018328
210123000,654.587,729.835,1.0,,-10.356874117056966,-7.554711984047375
215123000,650.722,726.607,1.0,,-10.604425824671525,-7.345217350717023
220123000,651.779,726.815,1.0,,-10.536112226552325,-7.359224163675069
225133000,652.654,730.035,1.0,,-10.482417752442496,-7.566421667557407
230248000,653.491,735.885,1.0,,-10.433970685757409,-7.942373885903758
235248000,654.989,735.152,1.0,,-10.335977823717723,-7.896244039732507
240248000,655.999,735.087,1.0,,-10.270386531704418,-7.89269627381117
245248000,652.302,733.436,1.0,,-10.508657785830833,-7.784436554569028
250248000,651.568,733.035,1.0,,-10.555888342724137,-7.758266889057144
255248000,652.441,731.79,1.0,,-10.498002668618453,-7.67893237091567
260248000,652.261,731.99,1.0,,-10.509873556584768,-7.691624164451841
265248000,654.002,732.229,1.0,,-10.397122052342407,-7.707994283133027
270248000,655.19,731.384,1.0,,-10.319226393053622,-7.6544697908029455
275248000,654.936,731.084,1.0,,-10.33541677223814,-7.635077616106616
280254000,655.466,730.376,1.0,,-10.3003937782194,-7.589919990451415
285249000,654.985,734.308,1.0,,-10.335420903699651,-7.842048478082904
290255000,653.92,733.703,1.0,,-10.403930348307156,-7.80260400668446
295249000,656.38,733.87,1.0,,-10.244434729610044,-7.81477754571351
300257000,656.92,736.43,1.0,,-10.211912923905771,-7.979485474552676
305249000,654.872,735.369,1.0,,-10.34383233397294,-7.910079612881334
310249000,658.224,738.163,1.0,,-10.129043761156977,-8.091518152828531
315249000,657.379,738.456,1.0,1.0,-10.184170863191389,-8.109764414583191
320249000,655.88,741.115,1.0,1.0,-10.284258483726772,-8.279535818174754
325249000,655.475,738.779,1.0,1.0,-10.308154199034773,-8.129347518016742
330249000,656.264,742.319,1.0,1.0,-10.260597236616404,-8.35704158240706
335249000,657.49,742.487,1.0,1.0,-10.181111456377492,-8.36858504558458
340249000,657.594,741.849,1.0,1.0,-10.17373108866263,-8.327758430370096
345249000,658.359,748.708,1.0,1.0,-10.131342998904984,-8.7684308163302
350249000,658.418,747.392,1.0,1.0,-10.126032115244463,-8.684010590362002
355249000,659.071,748.461,1.0,1.0,-10.08479915507268,-8.753104216975391
360249000,660.363,747.408,,1.0,-9.999649438633629,-8.68632174225471
365374000,660.245,747.569,,1.0,-10.007525478625324,-8.696595289066165
370383000,655.184,753.31,,1.0,-10.342904454691944,-9.061571077001712
375375000,658.11,737.414,,1.0,-10.135646845051296,-8.043375705640464
380383000,663.752,721.171,,1.0,-9.754787532207065,-7.003308380274241
385375000,656.369,683.717,,1.0,-10.206394669293566,-4.593302226260714
390375000,659.163,688.322,,1.0,-10.028396957396696,-4.890280800133886
395382000,630.42,675.245,,1.0,-11.878102467538891,-4.039993734315384
400375000,608.126,703.321,,1.0,-13.33972173221468,-5.827991627624607
405375000,674.571,832.806,,1.0,-9.18763495609108,-14.175120509363149
410388000,585.119,824.285,,1.0,-15.045288877616102,-13.522128034742488
415375000,631.22,812.813,,1.0,-11.99791338655357,-12.85022530721442
420375000,687.963,810.909,,1.0,-8.2752713568227,-12.782410941824384
440375000,661.196,844.249,,1.0,-10.089074455570069,-14.894224053016538
445386000,681.509,788.431,,1.0,-8.669037788767552,-11.334681921918005
450375000,819.142,778.278,,1.0,0.3344024514642223,-10.727542863993182
455375000,830.159,784.226,,1.0,1.0551012956027652,-11.11023308668462
460376000,656.904,596.885,,1.0,-10.15275187704142,0.9895631780861436
465381000,501.621,621.07,,1.0,-20.150276705236823,-0.5552231154281255
470375000,482.741,538.414,,1.0,-21.40963095017663,4.655202844856682
475376000,555.002,461.763,,1.0,-16.868493904506522,9.574814787810537
480376000,631.676,417.707,,1.0,-11.958080524931146,12.471251212118734
485386000,652.185,411.133,,1.0,-10.626438096218394,12.913340182226342
490376000,656.372,419.214,,1.0,-10.33852773199402,12.399719523391902
495376000,670.708,391.782,,1.0,-9.443123136217846,14.171444047753557
500505000,666.428,401.805,,1.0,-9.707597385461622,13.52497199741958
505501000,655.852,391.847,,1.0,-10.420533976876031,14.152127893700635
510501000,642.119,402.374,,1.0,-11.302877338811742,13.46344187399931
515501000,643.245,403.161,,1.0,-11.227436053433715,13.414356640230151
520501000,638.501,403.616,2.0,1.0,-11.537949542135571,13.379962482723418
525501000,631.766,417.308,2.0,1.0,-11.952952993540272,12.49688070157258
530501000,637.476,406.126,2.0,1.0,-11.600302771892228,13.218315982907598
