section id,recording id,saccade id,start timestamp [ns],end timestamp [ns],duration [ms],amplitude [px],amplitude [deg],mean velocity [px/s],peak velocity [px/s]
41fb6676-0fbf-464c-9ee2-9bd72a3ba851,8d285d83-add1-4a95-b98f-a4a7d827fef8,1,1760608549788359070,1760608549818486070,30,33.82906723022461,2.1663949489593506,1158.3082275390625,1377.266845703125
41fb6676-0fbf-464c-9ee2-9bd72a3ba851,8d285d83-add1-4a95-b98f-a4a7d827fef8,2,1760608550143738070,1760608550198738070,55,278.9202880859375,17.967784881591797,4773.32421875,8809.0224609375
41fb6676-0fbf-464c-9ee2-9bd72a3ba851,8d285d83-add1-4a95-b98f-a4a7d827fef8,3,1760608551039497070,1760608551074631070,35,72.42768096923828,4.670716762542725,1938.02197265625,2758.857666015625
41fb6676-0fbf-464c-9ee2-9bd72a3ba851,8d285d83-add1-4a95-b98f-a4a7d827fef8,4,1760608551434876070,1760608551500001070,65,354.21331787109375,22.782623291015625,4597.57958984375,8785.4287109375
41fb6676-0fbf-464c-9ee2-9bd72a3ba851,8d285d83-add1-4a95-b98f-a4a7d827fef8,5,1760608551635128070,1760608551670128070,35,56.88661575317383,3.6146562099456787,1355.068115234375,1926.435791015625
41fb6676-0fbf-464c-9ee2-9bd72a3ba851,8d285d83-add1-4a95-b98f-a4a7d827fef8,6,1760608552015506070,1760608552085514070,70,310.7929382324219,20.002552032470703,4282.66943359375,7028.07177734375
41fb6676-0fbf-464c-9ee2-9bd72a3ba851,8d285d83-add1-4a95-b98f-a4a7d827fef8,7,1760608553506899070,1760608553536909070,30,58.081634521484375,3.7474093437194824,1949.5247802734375,2500.0517578125
41fb6676-0fbf-464c-9ee2-9bd72a3ba851,8d285d83-add1-4a95-b98f-a4a7d827fef8,8,1760608553862150070,1760608553892150070,30,47.858070373535156,3.085096597671509,1575.0445556640625,1866.6771240234375
41fb6676-0fbf-464c-9ee2-9bd72a3ba851,8d285d83-add1-4a95-b98f-a4a7d827fef8,9,1760608554117402070,1760608554162403070,45,158.8043212890625,10.256354331970215,3102.074462890625,5606.9638671875
41fb6676-0fbf-464c-9ee2-9bd72a3ba851,8d285d83-add1-4a95-b98f-a4a7d827fef8,10,1760608554537782070,1760608554627908070,90,309.7508239746094,19.998889923095703,4099.8154296875,8899.8349609375
41fb6676-0fbf-464c-9ee2-9bd72a3ba851,8d285d83-add1-4a95-b98f-a4a7d827fef8,11,1760608555183413070,1760608555243414070,60,341.45465087890625,22.014848709106445,5009.10791015625,9942.6142578125
41fb6676-0fbf-464c-9ee2-9bd72a3ba851,8d285d83-add1-4a95-b98f-a4a7d827fef8,12,1760608555623792070,1760608555678918070,55,325.6005859375,20.9532527923584,5244.38525390625,9840.96484375
41fb6676-0fbf-464c-9ee2-9bd72a3ba851,8d285d83-add1-4a95-b98f-a4a7d827fef8,13,1760608555959173070,1760608555979171070,20,36.98092269897461,2.369382381439209,1887.9962158203125,2323.80712890625
41fb6676-0fbf-464c-9ee2-9bd72a3ba851,8d285d83-add1-4a95-b98f-a4a7d827fef8,14,1760608556079297070,1760608556104297070,25,25.589433670043945,1.6149636507034302,1019.6065063476562,1196.465576171875
41fb6676-0fbf-464c-9ee2-9bd72a3ba851,8d285d83-add1-4a95-b98f-a4a7d827fef8,15,1760608556229424070,1760608556409550070,180,384.00653076171875,24.652137756347656,4586.54150390625,11520.6201171875
41fb6676-0fbf-464c-9ee2-9bd72a3ba851,8d285d83-add1-4a95-b98f-a4a7d827fef8,16,1760608556724808070,1760608556769929070,45,240.10316467285156,15.503132820129395,5340.6884765625,8230.998046875
41fb6676-0fbf-464c-9ee2-9bd72a3ba851,8d285d83-add1-4a95-b98f-a4a7d827fef8,17,1760608556975056070,1760608557125183070,150,174.0824737548828,11.251194953918457,4822.84716796875,9214.662109375
41fb6676-0fbf-464c-9ee2-9bd72a3ba851,8d285d83-add1-4a95-b98f-a4a7d827fef8,18,1760608557370441070,1760608557430436070,60,231.59591674804688,14.936461448669434,3968.5634765625,7071.01953125
41fb6676-0fbf-464c-9ee2-9bd72a3ba851,8d285d83-add1-4a95-b98f-a4a7d827fef8,19,1760608557555562070,1760608557580687070,25,27.66152000427246,1.7797927856445312,1122.8983154296875,1276.18359375
